0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	4807
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
  680	 22.1900	  0.5800	   0.580	  34.045
  681	 22.2000	  0.5813	   0.581	  34.095
  682	 22.2100	  0.5825	   0.582	  34.145
  683	 22.2200	  0.5825	   0.582	  34.195
  684	 22.2200	  0.5838	   0.584	  34.245
  685	 22.2200	  0.5850	   0.585	  34.295
  686	 22.2300	  0.5850	   0.585	  34.345
  687	 22.2400	  0.5863	   0.586	  34.395
  688	 22.2400	  0.5863	   0.586	  34.445
  689	 22.2500	  0.5875	   0.587	  34.495
  690	 22.2500	  0.5888	   0.589	  34.545
  691	 22.2600	  0.5888	   0.589	  34.595
  692	 22.2600	  0.5900	   0.590	  34.645
  693	 22.2700	  0.5913	   0.591	  34.695
  694	 22.2800	  0.5925	   0.592	  34.745
  695	 22.2800	  0.5925	   0.592	  34.795
  696	 22.2900	  0.5938	   0.594	  34.845
  697	 22.2900	  0.5938	   0.594	  34.895
  698	 22.3000	  0.5950	   0.595	  34.945
  699	 22.3000	  0.5962	   0.596	  34.995
  700	 22.3100	  0.5962	   0.596	  35.045
  701	 22.3100	  0.5975	   0.597	  35.095
  702	 22.3200	  0.5987	   0.599	  35.145
  703	 22.3200	  0.5987	   0.599	  35.195
  704	 22.3300	  0.6000	   0.600	  35.245
  705	 22.3400	  0.6012	   0.601	  35.295
  706	 22.3400	  0.6025	   0.602	  35.345
  707	 22.3500	  0.6025	   0.602	  35.395
  708	 22.3500	  0.6037	   0.604	  35.445
  709	 22.3600	  0.6050	   0.605	  35.495
  710	 22.3600	  0.6050	   0.605	  35.545
  711	 22.3700	  0.6062	   0.606	  35.595
  712	 22.3700	  0.6062	   0.606	  35.645
  713	 22.3800	  0.6075	   0.607	  35.695
  714	 22.3800	  0.6087	   0.609	  35.745
  715	 22.3900	  0.6100	   0.610	  35.795
  716	 22.3900	  0.6100	   0.610	  35.845
  717	 22.4000	  0.6112	   0.611	  35.895
  718	 22.4000	  0.6125	   0.613	  35.945
  719	 22.4100	  0.6125	   0.613	  35.995
  720	 22.4200	  0.6137	   0.614	  36.045
  721	 22.4200	  0.6150	   0.615	  36.095
  722	 22.4200	  0.6150	   0.615	  36.145
  723	 22.4300	  0.6162	   0.616	  36.195
  724	 22.4400	  0.6175	   0.618	  36.245
  725	 22.4400	  0.6175	   0.618	  36.295
  726	 22.4500	  0.6187	   0.619	  36.345
  727	 22.4500	  0.6200	   0.620	  36.395
  728	 22.4600	  0.6200	   0.620	  36.445
  729	 22.4700	  0.6212	   0.621	  36.495
  730	 22.4700	  0.6225	   0.623	  36.545
  731	 22.4700	  0.6225	   0.623	  36.595
  732	 22.4800	  0.6237	   0.624	  36.645
  733	 22.4800	  0.6250	   0.625	  36.695
  734	 22.4900	  0.6250	   0.625	  36.745
  735	 22.4900	  0.6262	   0.626	  36.795
  736	 22.5000	  0.6275	   0.627	  36.845
  737	 22.5000	  0.6275	   0.627	  36.895
  738	 22.5100	  0.6287	   0.629	  36.945
  739	 22.5100	  0.6300	   0.630	  36.995
  740	 22.5200	  0.6300	   0.630	  37.045
  741	 22.5200	  0.6312	   0.631	  37.095
  742	 22.5300	  0.6325	   0.632	  37.145
  743	 22.5300	  0.6325	   0.632	  37.195
  744	 22.5400	  0.6337	   0.634	  37.245
  745	 22.5400	  0.6350	   0.635	  37.295
  746	 22.5500	  0.6350	   0.635	  37.345
  747	 22.5600	  0.6362	   0.636	  37.395
  748	 22.5600	  0.6375	   0.637	  37.445
  749	 22.5600	  0.6375	   0.637	  37.495
  750	 22.5700	  0.6387	   0.639	  37.545
  751	 22.5800	  0.6400	   0.640	  37.595
  752	 22.5800	  0.6400	   0.640	  37.645
  753	 22.5800	  0.6413	   0.641	  37.695
  754	 22.5900	  0.6425	   0.642	  37.745
  755	 22.6000	  0.6425	   0.642	  37.795
  756	 22.6000	  0.6438	   0.644	  37.845
  757	 22.6100	  0.6450	   0.645	  37.895
  758	 22.6100	  0.6450	   0.645	  37.945
  759	 22.6200	  0.6463	   0.646	  37.995
  760	 22.6200	  0.6475	   0.647	  38.045
  761	 22.6300	  0.6475	   0.647	  38.095
  762	 22.6300	  0.6488	   0.649	  38.145
  763	 22.6400	  0.6500	   0.650	  38.195
  764	 22.6400	  0.6500	   0.650	  38.245
  765	 22.6400	  0.6513	   0.651	  38.295
  766	 22.6500	  0.6525	   0.652	  38.345
  767	 22.6500	  0.6525	   0.652	  38.395
  768	 22.6600	  0.6538	   0.654	  38.445
  769	 22.6700	  0.6550	   0.655	  38.495
  770	 22.6700	  0.6550	   0.655	  38.545
  771	 22.6700	  0.6562	   0.656	  38.595
  772	 22.6800	  0.6575	   0.657	  38.645
  773	 22.6800	  0.6575	   0.657	  38.695
  774	 22.6900	  0.6587	   0.659	  38.745
  775	 22.6900	  0.6600	   0.660	  38.795
  776	 22.7000	  0.6600	   0.660	  38.845
  777	 22.7100	  0.6612	   0.661	  38.895
  778	 22.7100	  0.6625	   0.662	  38.945
  779	 22.7100	  0.6625	   0.662	  38.995
  780	 22.7200	  0.6637	   0.664	  39.045
  781	 22.7200	  0.6650	   0.665	  39.095
  782	 22.7300	  0.6650	   0.665	  39.145
  783	 22.7300	  0.6662	   0.666	  39.195
  784	 22.7400	  0.6662	   0.666	  39.245
  785	 22.7400	  0.6675	   0.667	  39.295
  786	 22.7500	  0.6687	   0.669	  39.345
  787	 22.7500	  0.6700	   0.670	  39.395
  788	 22.7600	  0.6700	   0.670	  39.445
  789	 22.7600	  0.6712	   0.671	  39.495
  790	 22.7700	  0.6725	   0.673	  39.545
  791	 22.7700	  0.6725	   0.673	  39.595
  792	 22.7800	  0.6737	   0.674	  39.645
  793	 22.7800	  0.6750	   0.675	  39.695
  794	 22.7900	  0.6750	   0.675	  39.745
  795	 22.7900	  0.6762	   0.676	  39.795
  796	 22.8000	  0.6762	   0.676	  39.845
  797	 22.8000	  0.6775	   0.678	  39.895
  798	 22.8100	  0.6787	   0.679	  39.945
  799	 22.8100	  0.6800	   0.680	  39.995
  800	 22.8200	  0.6800	   0.680	  40.045
  801	 22.8200	  0.6812	   0.681	  40.095
  802	 22.8300	  0.6825	   0.683	  40.145
  803	 22.8300	  0.6825	   0.683	  40.195
  804	 22.8300	  0.6837	   0.684	  40.245
  805	 22.8400	  0.6837	   0.684	  40.295
  806	 22.8400	  0.6850	   0.685	  40.345
  807	 22.8500	  0.6862	   0.686	  40.395
  808	 22.8500	  0.6862	   0.686	  40.445
  809	 22.8600	  0.6875	   0.688	  40.495
  810	 22.8600	  0.6887	   0.689	  40.545
  811	 22.8700	  0.6887	   0.689	  40.595
  812	 22.8700	  0.6900	   0.690	  40.645
  813	 22.8800	  0.6912	   0.691	  40.695
  814	 22.8800	  0.6925	   0.692	  40.745
  815	 22.8800	  0.6925	   0.692	  40.795
  816	 22.8900	  0.6937	   0.694	  40.845
  817	 22.8900	  0.6937	   0.694	  40.895
  818	 22.9000	  0.6950	   0.695	  40.945
  819	 22.9100	  0.6962	   0.696	  40.995
  820	 22.9100	  0.6962	   0.696	  41.045
  821	 22.9200	  0.6975	   0.697	  41.095
  822	 22.9200	  0.6987	   0.699	  41.145
  823	 22.9300	  0.6987	   0.699	  41.195
  824	 22.9300	  0.7000	   0.700	  41.245
  825	 22.9300	  0.7012	   0.701	  41.295
  826	 22.9400	  0.7025	   0.702	  41.345
  827	 22.9400	  0.7025	   0.702	  41.395
  828	 22.9500	  0.7037	   0.704	  41.445
  829	 22.9600	  0.7037	   0.704	  41.495
  830	 22.9600	  0.7050	   0.705	  41.545
  831	 22.9600	  0.7063	   0.706	  41.595
  832	 22.9700	  0.7063	   0.706	  41.645
  833	 22.9700	  0.7075	   0.707	  41.695
  834	 22.9800	  0.7088	   0.709	  41.745
  835	 22.9800	  0.7088	   0.709	  41.795
  836	 22.9900	  0.7100	   0.710	  41.845
  837	 22.9900	  0.7113	   0.711	  41.895
  838	 22.9900	  0.7125	   0.712	  41.945
  839	 23.0000	  0.7125	   0.712	  41.995
  840	 23.0000	  0.7138	   0.714	  42.045
  841	 23.0100	  0.7150	   0.715	  42.095
  842	 23.0100	  0.7150	   0.715	  42.145
  843	 23.0200	  0.7163	   0.716	  42.195
  844	 23.0300	  0.7175	   0.717	  42.245
  845	 23.0300	  0.7175	   0.717	  42.295
  846	 23.0300	  0.7188	   0.719	  42.345
  847	 23.0400	  0.7200	   0.720	  42.395
  848	 23.0400	  0.7200	   0.720	  42.445
  849	 23.0500	  0.7212	   0.721	  42.495
  850	 23.0500	  0.7225	   0.722	  42.545
  851	 23.0600	  0.7225	   0.722	  42.595
  852	 23.0600	  0.7237	   0.724	  42.645
  853	 23.0700	  0.7250	   0.725	  42.695
  854	 23.0700	  0.7250	   0.725	  42.745
  855	 23.0800	  0.7262	   0.726	  42.795
  856	 23.0800	  0.7275	   0.727	  42.845
  857	 23.0900	  0.7275	   0.727	  42.895
  858	 23.0900	  0.7287	   0.729	  42.945
  859	 23.0900	  0.7300	   0.730	  42.995
  860	 23.1000	  0.7300	   0.730	  43.045
  861	 23.1000	  0.7312	   0.731	  43.095
  862	 23.1100	  0.7325	   0.732	  43.145
  863	 23.1100	  0.7325	   0.732	  43.195
  864	 23.1200	  0.7337	   0.734	  43.245
  865	 23.1200	  0.7350	   0.735	  43.295
  866	 23.1300	  0.7350	   0.735	  43.345
  867	 23.1300	  0.7362	   0.736	  43.395
  868	 23.1400	  0.7375	   0.738	  43.445
  869	 23.1400	  0.7375	   0.738	  43.495
  870	 23.1500	  0.7387	   0.739	  43.545
  871	 23.1500	  0.7400	   0.740	  43.595
  872	 23.1500	  0.7400	   0.740	  43.645
  873	 23.1600	  0.7412	   0.741	  43.695
  874	 23.1700	  0.7425	   0.743	  43.745
  875	 23.1700	  0.7425	   0.743	  43.795
  876	 23.1700	  0.7437	   0.744	  43.845
  877	 23.1800	  0.7450	   0.745	  43.895
  878	 23.1800	  0.7450	   0.745	  43.945
  879	 23.1800	  0.7462	   0.746	  43.995
  880	 23.1900	  0.7475	   0.748	  44.045
  881	 23.1900	  0.7475	   0.748	  44.095
  882	 23.2000	  0.7487	   0.749	  44.145
  883	 23.2000	  0.7500	   0.750	  44.195
  884	 23.2100	  0.7500	   0.750	  44.245
  885	 23.2100	  0.7512	   0.751	  44.295
  886	 23.2200	  0.7525	   0.752	  44.345
  887	 23.2200	  0.7525	   0.752	  44.395
  888	 23.2200	  0.7537	   0.754	  44.445
  889	 23.2300	  0.7550	   0.755	  44.495
  890	 23.2300	  0.7550	   0.755	  44.545
  891	 23.2400	  0.7562	   0.756	  44.595
  892	 23.2400	  0.7575	   0.757	  44.645
  893	 23.2500	  0.7575	   0.757	  44.695
  894	 23.2500	  0.7587	   0.759	  44.745
  895	 23.2500	  0.7600	   0.760	  44.795
  896	 23.2600	  0.7600	   0.760	  44.845
  897	 23.2700	  0.7612	   0.761	  44.895
  898	 23.2700	  0.7625	   0.762	  44.945
  899	 23.2700	  0.7625	   0.762	  44.995
  900	 23.2800	  0.7637	   0.764	  45.045
  901	 23.2800	  0.7650	   0.765	  45.095
  902	 23.2900	  0.7650	   0.765	  45.145
  903	 23.2900	  0.7662	   0.766	  45.195
  904	 23.3000	  0.7675	   0.767	  45.245
  905	 23.3000	  0.7675	   0.767	  45.295
  906	 23.3100	  0.7688	   0.769	  45.345
  907	 23.3100	  0.7700	   0.770	  45.395
  908	 23.3100	  0.7700	   0.770	  45.445
  909	 23.3200	  0.7713	   0.771	  45.495
  910	 23.3200	  0.7725	   0.772	  45.545
  911	 23.3300	  0.7725	   0.772	  45.595
  912	 23.3300	  0.7738	   0.774	  45.645
  913	 23.3400	  0.7750	   0.775	  45.695
  914	 23.3400	  0.7750	   0.775	  45.745
  915	 23.3500	  0.7763	   0.776	  45.795
  916	 23.3500	  0.7775	   0.777	  45.845
  917	 23.3500	  0.7775	   0.777	  45.895
  918	 23.3600	  0.7788	   0.779	  45.945
  919	 23.3600	  0.7800	   0.780	  45.995
  920	 23.3700	  0.7800	   0.780	  46.045
  921	 23.3700	  0.7812	   0.781	  46.095
  922	 23.3800	  0.7825	   0.782	  46.145
  923	 23.3800	  0.7825	   0.782	  46.195
  924	 23.3800	  0.7837	   0.784	  46.245
  925	 23.3900	  0.7850	   0.785	  46.295
  926	 23.4000	  0.7850	   0.785	  46.345
  927	 23.4000	  0.7862	   0.786	  46.395
  928	 23.4000	  0.7875	   0.787	  46.445
  929	 23.4000	  0.7875	   0.787	  46.495
  930	 23.4100	  0.7887	   0.789	  46.545
  931	 23.4100	  0.7900	   0.790	  46.595
  932	 23.4200	  0.7900	   0.790	  46.645
  933	 23.4200	  0.7912	   0.791	  46.695
  934	 23.4300	  0.7925	   0.792	  46.745
  935	 23.4300	  0.7925	   0.792	  46.795
  936	 23.4400	  0.7937	   0.794	  46.845
  937	 23.4400	  0.7950	   0.795	  46.895
  938	 23.4400	  0.7950	   0.795	  46.945
  939	 23.4500	  0.7962	   0.796	  46.995
  940	 23.4500	  0.7975	   0.797	  47.045
  941	 23.4600	  0.7975	   0.797	  47.095
  942	 23.4600	  0.7987	   0.799	  47.145
  943	 23.4700	  0.8000	   0.800	  47.195
  944	 23.4700	  0.8000	   0.800	  47.245
  945	 23.4800	  0.8012	   0.801	  47.295
  946	 23.4800	  0.8025	   0.803	  47.345
  947	 23.4800	  0.8025	   0.803	  47.395
  948	 23.4900	  0.8037	   0.804	  47.445
  949	 23.4900	  0.8050	   0.805	  47.495
  950	 23.5000	  0.8050	   0.805	  47.545
  951	 23.5000	  0.8062	   0.806	  47.595
  952	 23.5000	  0.8075	   0.808	  47.645
  953	 23.5100	  0.8075	   0.808	  47.695
  954	 23.5200	  0.8087	   0.809	  47.745
  955	 23.5200	  0.8100	   0.810	  47.795
  956	 23.5300	  0.8112	   0.811	  47.845
  957	 23.5300	  0.8112	   0.811	  47.895
  958	 23.5300	  0.8125	   0.812	  47.945
  959	 23.5400	  0.8125	   0.812	  47.995
  960	 23.5400	  0.8137	   0.814	  48.045
  961	 23.5400	  0.8150	   0.815	  48.095
  962	 23.5500	  0.8162	   0.816	  48.145
  963	 23.5500	  0.8162	   0.816	  48.195
  964	 23.5600	  0.8175	   0.817	  48.245
  965	 23.5600	  0.8187	   0.819	  48.295
  966	 23.5700	  0.8187	   0.819	  48.345
  967	 23.5700	  0.8200	   0.820	  48.395
  968	 23.5800	  0.8212	   0.821	  48.445
  969	 23.5800	  0.8212	   0.821	  48.495
  970	 23.5800	  0.8225	   0.822	  48.545
  971	 23.5900	  0.8237	   0.824	  48.595
  972	 23.5900	  0.8237	   0.824	  48.645
  973	 23.5900	  0.8250	   0.825	  48.695
  974	 23.6000	  0.8262	   0.826	  48.745
  975	 23.6000	  0.8262	   0.826	  48.795
  976	 23.6100	  0.8275	   0.827	  48.845
  977	 23.6100	  0.8287	   0.829	  48.895
  978	 23.6200	  0.8287	   0.829	  48.945
  979	 23.6200	  0.8300	   0.830	  48.995
  980	 23.6200	  0.8312	   0.831	  49.045
  981	 23.6300	  0.8312	   0.831	  49.095
  982	 23.6300	  0.8325	   0.832	  49.145
  983	 23.6400	  0.8338	   0.834	  49.195
  984	 23.6400	  0.8338	   0.834	  49.245
  985	 23.6500	  0.8350	   0.835	  49.295
  986	 23.6500	  0.8363	   0.836	  49.345
  987	 23.6500	  0.8363	   0.836	  49.395
  988	 23.6600	  0.8375	   0.837	  49.445
  989	 23.6600	  0.8388	   0.839	  49.495
  990	 23.6700	  0.8388	   0.839	  49.545
  991	 23.6700	  0.8400	   0.840	  49.595
  992	 23.6700	  0.8413	   0.841	  49.645
  993	 23.6800	  0.8413	   0.841	  49.695
  994	 23.6800	  0.8425	   0.842	  49.745
  995	 23.6900	  0.8438	   0.844	  49.795
  996	 23.6900	  0.8438	   0.844	  49.845
  997	 23.7000	  0.8450	   0.845	  49.895
  998	 23.7000	  0.8462	   0.846	  49.945
  999	 23.7000	  0.8462	   0.846	  49.995
 1000	 23.7100	  0.8475	   0.847	  50.045
 1001	 23.7100	  0.8487	   0.849	  50.095
 1002	 23.7100	  0.8487	   0.849	  50.145
 1003	 23.7200	  0.8500	   0.850	  50.195
 1004	 23.7200	  0.8512	   0.851	  50.245
 1005	 23.7300	  0.8512	   0.851	  50.295
 1006	 23.7300	  0.8525	   0.852	  50.345
 1007	 23.7400	  0.8537	   0.854	  50.395
 1008	 23.7400	  0.8537	   0.854	  50.445
 1009	 23.7500	  0.8550	   0.855	  50.495
 1010	 23.7500	  0.8562	   0.856	  50.545
 1011	 23.7500	  0.8562	   0.856	  50.595
 1012	 23.7600	  0.8575	   0.857	  50.645
 1013	 23.7600	  0.8587	   0.859	  50.695
 1014	 23.7700	  0.8587	   0.859	  50.745
 1015	 23.7700	  0.8600	   0.860	  50.795
 1016	 23.7700	  0.8612	   0.861	  50.845
 1017	 23.7800	  0.8612	   0.861	  50.895
 1018	 23.7800	  0.8625	   0.862	  50.945
 1019	 23.7900	  0.8637	   0.864	  50.995
 1020	 23.7900	  0.8637	   0.864	  51.045
 1021	 23.8000	  0.8650	   0.865	  51.095
 1022	 23.8000	  0.8662	   0.866	  51.145
 1023	 23.8000	  0.8662	   0.866	  51.195
 1024	 23.8000	  0.8675	   0.868	  51.245
 1025	 23.8100	  0.8687	   0.869	  51.295
 1026	 23.8100	  0.8687	   0.869	  51.345
 1027	 23.8200	  0.8700	   0.870	  51.395
 1028	 23.8200	  0.8712	   0.871	  51.445
 1029	 23.8300	  0.8712	   0.871	  51.495
 1030	 23.8300	  0.8725	   0.873	  51.545
 1031	 23.8300	  0.8737	   0.874	  51.595
 1032	 23.8400	  0.8737	   0.874	  51.645
 1033	 23.8400	  0.8750	   0.875	  51.695
 1034	 23.8400	  0.8762	   0.876	  51.745
 1035	 23.8500	  0.8762	   0.876	  51.795
 1036	 23.8600	  0.8775	   0.877	  51.845
 1037	 23.8600	  0.8787	   0.879	  51.895
 1038	 23.8600	  0.8787	   0.879	  51.945
 1039	 23.8700	  0.8800	   0.880	  51.995
 1040	 23.8700	  0.8812	   0.881	  52.045
 1041	 23.8800	  0.8812	   0.881	  52.095
 1042	 23.8800	  0.8825	   0.882	  52.145
 1043	 23.8800	  0.8837	   0.884	  52.195
 1044	 23.8900	  0.8837	   0.884	  52.245
 1045	 23.8900	  0.8850	   0.885	  52.295
 1046	 23.9000	  0.8862	   0.886	  52.345
 1047	 23.9000	  0.8862	   0.886	  52.395
 1048	 23.9000	  0.8875	   0.887	  52.445
 1049	 23.9100	  0.8887	   0.889	  52.495
 1050	 23.9100	  0.8887	   0.889	  52.545
 1051	 23.9100	  0.8900	   0.890	  52.595
 1052	 23.9200	  0.8912	   0.891	  52.645
 1053	 23.9200	  0.8912	   0.891	  52.695
 1054	 23.9200	  0.8925	   0.892	  52.745
 1055	 23.9300	  0.8937	   0.894	  52.795
 1056	 23.9300	  0.8937	   0.894	  52.845
 1057	 23.9400	  0.8950	   0.895	  52.895
 1058	 23.9400	  0.8963	   0.896	  52.945
 1059	 23.9500	  0.8963	   0.896	  52.995
 1060	 23.9500	  0.8975	   0.897	  53.045
 1061	 23.9500	  0.8988	   0.899	  53.095
 1062	 23.9600	  0.8988	   0.899	  53.145
 1063	 23.9600	  0.9000	   0.900	  53.195
 1064	 23.9600	  0.9013	   0.901	  53.245
 1065	 23.9700	  0.9025	   0.902	  53.295
 1066	 23.9700	  0.9025	   0.902	  53.345
 1067	 23.9800	  0.9038	   0.904	  53.395
 1068	 23.9800	  0.9038	   0.904	  53.445
 1069	 23.9800	  0.9050	   0.905	  53.495
 1070	 23.9900	  0.9062	   0.906	  53.545
