0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3212
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 2492	  0.2304	 20.8325	  20.833	 124.645
 2493	  0.2308	 20.8412	  20.841	 124.695
 2494	  0.2304	 20.8487	  20.849	 124.745
 2495	  0.2300	 20.8575	  20.858	 124.795
 2496	  0.2300	 20.8662	  20.866	 124.845
 2497	  0.2300	 20.8737	  20.874	 124.895
 2498	  0.2300	 20.8825	  20.882	 124.945
 2499	  0.2300	 20.8912	  20.891	 124.995
 2500	  0.2300	 20.9000	  20.900	 125.045
 2501	  0.2296	 20.9075	  20.907	 125.095
 2502	  0.2296	 20.9163	  20.916	 125.145
 2503	  0.2296	 20.9250	  20.925	 125.195
 2504	  0.2304	 20.9325	  20.932	 125.245
 2505	  0.2300	 20.9412	  20.941	 125.295
 2506	  0.2296	 20.9500	  20.950	 125.345
 2507	  0.2304	 20.9575	  20.958	 125.395
 2508	  0.2300	 20.9662	  20.966	 125.445
 2509	  0.2304	 20.9750	  20.975	 125.495
 2510	  0.2304	 20.9837	  20.984	 125.545
 2511	  0.2300	 20.9912	  20.991	 125.595
 2512	  0.2308	 21.0000	  21.000	 125.645
 2513	  0.2304	 21.0087	  21.009	 125.695
 2514	  0.2308	 21.0162	  21.016	 125.745
 2515	  0.2312	 21.0250	  21.025	 125.795
 2516	  0.2312	 21.0325	  21.032	 125.845
 2517	  0.2312	 21.0413	  21.041	 125.895
 2518	  0.2312	 21.0500	  21.050	 125.945
 2519	  0.2312	 21.0588	  21.059	 125.995
 2520	  0.2308	 21.0662	  21.066	 126.045
 2521	  0.2312	 21.0750	  21.075	 126.095
 2522	  0.2308	 21.0837	  21.084	 126.145
 2523	  0.2312	 21.0912	  21.091	 126.195
 2524	  0.2308	 21.1000	  21.100	 126.245
 2525	  0.2312	 21.1087	  21.109	 126.295
 2526	  0.2320	 21.1162	  21.116	 126.345
 2527	  0.2316	 21.1250	  21.125	 126.395
 2528	  0.2316	 21.1337	  21.134	 126.445
 2529	  0.2324	 21.1412	  21.141	 126.495
 2530	  0.2320	 21.1500	  21.150	 126.545
 2531	  0.2320	 21.1587	  21.159	 126.595
 2532	  0.2320	 21.1675	  21.167	 126.645
 2533	  0.2320	 21.1750	  21.175	 126.695
 2534	  0.2320	 21.1838	  21.184	 126.745
 2535	  0.2324	 21.1925	  21.192	 126.795
 2536	  0.2316	 21.2000	  21.200	 126.845
 2537	  0.2316	 21.2087	  21.209	 126.895
 2538	  0.2316	 21.2175	  21.217	 126.945
 2539	  0.2320	 21.2262	  21.226	 126.995
 2540	  0.2320	 21.2337	  21.234	 127.045
 2541	  0.2316	 21.2425	  21.243	 127.095
 2542	  0.2316	 21.2500	  21.250	 127.145
 2543	  0.2320	 21.2587	  21.259	 127.195
 2544	  0.2312	 21.2675	  21.267	 127.245
 2545	  0.2320	 21.2750	  21.275	 127.295
 2546	  0.2316	 21.2837	  21.284	 127.345
 2547	  0.2320	 21.2925	  21.292	 127.395
 2548	  0.2324	 21.3013	  21.301	 127.445
 2549	  0.2324	 21.3088	  21.309	 127.495
 2550	  0.2328	 21.3175	  21.317	 127.545
 2551	  0.2320	 21.3263	  21.326	 127.595
 2552	  0.2324	 21.3337	  21.334	 127.645
 2553	  0.2320	 21.3425	  21.342	 127.695
 2554	  0.2320	 21.3512	  21.351	 127.745
 2555	  0.2324	 21.3587	  21.359	 127.795
 2556	  0.2328	 21.3675	  21.368	 127.845
 2557	  0.2332	 21.3762	  21.376	 127.895
 2558	  0.2328	 21.3837	  21.384	 127.945
 2559	  0.2328	 21.3925	  21.392	 127.995
 2560	  0.2320	 21.4012	  21.401	 128.045
 2561	  0.2328	 21.4087	  21.409	 128.095
 2562	  0.2332	 21.4175	  21.417	 128.145
 2563	  0.2328	 21.4263	  21.426	 128.195
 2564	  0.2328	 21.4350	  21.435	 128.245
 2565	  0.2332	 21.4425	  21.442	 128.295
 2566	  0.2332	 21.4513	  21.451	 128.345
 2567	  0.2332	 21.4600	  21.460	 128.395
 2568	  0.2336	 21.4675	  21.467	 128.445
 2569	  0.2328	 21.4762	  21.476	 128.495
 2570	  0.2328	 21.4850	  21.485	 128.545
 2571	  0.2324	 21.4937	  21.494	 128.595
 2572	  0.2332	 21.5012	  21.501	 128.645
 2573	  0.2328	 21.5100	  21.510	 128.695
 2574	  0.2328	 21.5187	  21.519	 128.745
 2575	  0.2324	 21.5262	  21.526	 128.795
 2576	  0.2336	 21.5350	  21.535	 128.845
 2577	  0.2340	 21.5437	  21.544	 128.895
 2578	  0.2340	 21.5513	  21.551	 128.945
 2579	  0.2336	 21.5600	  21.560	 128.995
 2580	  0.2336	 21.5688	  21.569	 129.045
 2581	  0.2340	 21.5763	  21.576	 129.095
 2582	  0.2328	 21.5850	  21.585	 129.145
 2583	  0.2324	 21.5938	  21.594	 129.195
 2584	  0.2324	 21.6012	  21.601	 129.245
 2585	  0.2332	 21.6100	  21.610	 129.295
 2586	  0.2328	 21.6187	  21.619	 129.345
 2587	  0.2336	 21.6275	  21.627	 129.395
 2588	  0.2332	 21.6350	  21.635	 129.445
 2589	  0.2336	 21.6437	  21.644	 129.495
 2590	  0.2336	 21.6525	  21.653	 129.545
 2591	  0.2336	 21.6600	  21.660	 129.595
 2592	  0.2336	 21.6687	  21.669	 129.645
 2593	  0.2336	 21.6775	  21.677	 129.695
 2594	  0.2336	 21.6862	  21.686	 129.745
 2595	  0.2332	 21.6938	  21.694	 129.795
 2596	  0.2332	 21.7025	  21.702	 129.845
 2597	  0.2332	 21.7113	  21.711	 129.895
 2598	  0.2332	 21.7188	  21.719	 129.945
 2599	  0.2344	 21.7275	  21.727	 129.995
 2600	  0.2336	 21.7362	  21.736	 130.045
 2601	  0.2336	 21.7437	  21.744	 130.095
 2602	  0.2340	 21.7525	  21.752	 130.145
 2603	  0.2340	 21.7612	  21.761	 130.195
 2604	  0.2348	 21.7700	  21.770	 130.245
 2605	  0.2340	 21.7775	  21.778	 130.295
 2606	  0.2344	 21.7862	  21.786	 130.345
 2607	  0.2340	 21.7950	  21.795	 130.395
 2608	  0.2344	 21.8037	  21.804	 130.445
 2609	  0.2340	 21.8112	  21.811	 130.495
 2610	  0.2344	 21.8200	  21.820	 130.545
 2611	  0.2336	 21.8275	  21.827	 130.595
 2612	  0.2344	 21.8363	  21.836	 130.645
 2613	  0.2348	 21.8450	  21.845	 130.695
 2614	  0.2344	 21.8538	  21.854	 130.745
 2615	  0.2340	 21.8612	  21.861	 130.795
 2616	  0.2344	 21.8700	  21.870	 130.845
 2617	  0.2344	 21.8787	  21.879	 130.895
 2618	  0.2348	 21.8875	  21.887	 130.945
 2619	  0.2340	 21.8950	  21.895	 130.995
 2620	  0.2340	 21.9037	  21.904	 131.045
 2621	  0.2352	 21.9112	  21.911	 131.095
 2622	  0.2344	 21.9200	  21.920	 131.145
 2623	  0.2348	 21.9287	  21.929	 131.195
 2624	  0.2356	 21.9375	  21.938	 131.245
 2625	  0.2348	 21.9450	  21.945	 131.295
 2626	  0.2348	 21.9537	  21.954	 131.345
 2627	  0.2348	 21.9625	  21.962	 131.395
 2628	  0.2344	 21.9712	  21.971	 131.445
 2629	  0.2344	 21.9788	  21.979	 131.495
 2630	  0.2352	 21.9875	  21.987	 131.545
 2631	  0.2356	 21.9963	  21.996	 131.595
 2632	  0.2356	 22.0037	  22.004	 131.645
 2633	  0.2356	 22.0125	  22.012	 131.695
 2634	  0.2352	 22.0212	  22.021	 131.745
 2635	  0.2352	 22.0287	  22.029	 131.795
 2636	  0.2356	 22.0375	  22.038	 131.845
 2637	  0.2360	 22.0462	  22.046	 131.895
 2638	  0.2352	 22.0550	  22.055	 131.945
 2639	  0.2352	 22.0625	  22.062	 131.995
 2640	  0.2352	 22.0712	  22.071	 132.045
 2641	  0.2356	 22.0800	  22.080	 132.095
 2642	  0.2356	 22.0875	  22.087	 132.145
 2643	  0.2352	 22.0962	  22.096	 132.195
 2644	  0.2356	 22.1050	  22.105	 132.245
 2645	  0.2352	 22.1125	  22.112	 132.295
 2646	  0.2352	 22.1213	  22.121	 132.345
 2647	  0.2352	 22.1300	  22.130	 132.395
 2648	  0.2352	 22.1375	  22.137	 132.445
 2649	  0.2352	 22.1462	  22.146	 132.495
 2650	  0.2352	 22.1550	  22.155	 132.545
 2651	  0.2360	 22.1625	  22.163	 132.595
 2652	  0.2356	 22.1712	  22.171	 132.645
 2653	  0.2364	 22.1800	  22.180	 132.695
 2654	  0.2356	 22.1887	  22.189	 132.745
 2655	  0.2352	 22.1962	  22.196	 132.795
 2656	  0.2360	 22.2050	  22.205	 132.845
 2657	  0.2356	 22.2137	  22.214	 132.895
 2658	  0.2364	 22.2212	  22.221	 132.945
 2659	  0.2356	 22.2300	  22.230	 132.995
 2660	  0.2360	 22.2387	  22.239	 133.045
 2661	  0.2360	 22.2475	  22.247	 133.095
 2662	  0.2360	 22.2550	  22.255	 133.145
 2663	  0.2360	 22.2638	  22.264	 133.195
 2664	  0.2356	 22.2725	  22.272	 133.245
 2665	  0.2360	 22.2800	  22.280	 133.295
 2666	  0.2360	 22.2887	  22.289	 133.345
 2667	  0.2364	 22.2975	  22.297	 133.395
 2668	  0.2356	 22.3050	  22.305	 133.445
 2669	  0.2356	 22.3137	  22.314	 133.495
 2670	  0.2356	 22.3225	  22.323	 133.545
 2671	  0.2360	 22.3300	  22.330	 133.595
 2672	  0.2352	 22.3387	  22.339	 133.645
 2673	  0.2356	 22.3475	  22.347	 133.695
 2674	  0.2356	 22.3562	  22.356	 133.745
 2675	  0.2360	 22.3637	  22.364	 133.795
 2676	  0.2360	 22.3725	  22.372	 133.845
 2677	  0.2356	 22.3813	  22.381	 133.895
 2678	  0.2352	 22.3888	  22.389	 133.945
 2679	  0.2356	 22.3975	  22.397	 133.995
 2680	  0.2352	 22.4062	  22.406	 134.045
 2681	  0.2356	 22.4137	  22.414	 134.095
 2682	  0.2356	 22.4225	  22.422	 134.145
 2683	  0.2360	 22.4312	  22.431	 134.195
 2684	  0.2360	 22.4387	  22.439	 134.245
 2685	  0.2356	 22.4475	  22.448	 134.295
 2686	  0.2360	 22.4562	  22.456	 134.345
 2687	  0.2364	 22.4650	  22.465	 134.395
 2688	  0.2368	 22.4725	  22.472	 134.445
 2689	  0.2364	 22.4812	  22.481	 134.495
 2690	  0.2364	 22.4900	  22.490	 134.545
 2691	  0.2372	 22.4975	  22.497	 134.595
 2692	  0.2364	 22.5063	  22.506	 134.645
 2693	  0.2368	 22.5150	  22.515	 134.695
 2694	  0.2372	 22.5225	  22.522	 134.745
 2695	  0.2368	 22.5312	  22.531	 134.795
 2696	  0.2372	 22.5400	  22.540	 134.845
 2697	  0.2368	 22.5475	  22.547	 134.895
 2698	  0.2364	 22.5562	  22.556	 134.945
 2699	  0.2372	 22.5650	  22.565	 134.995
 2700	  0.2372	 22.5737	  22.574	 135.045
 2701	  0.2364	 22.5812	  22.581	 135.095
 2702	  0.2364	 22.5900	  22.590	 135.145
 2703	  0.2368	 22.5987	  22.599	 135.195
 2704	  0.2376	 22.6075	  22.608	 135.245
 2705	  0.2372	 22.6150	  22.615	 135.295
 2706	  0.2368	 22.6237	  22.624	 135.345
 2707	  0.2368	 22.6313	  22.631	 135.395
 2708	  0.2364	 22.6400	  22.640	 135.445
 2709	  0.2368	 22.6488	  22.649	 135.495
 2710	  0.2372	 22.6575	  22.657	 135.545
 2711	  0.2368	 22.6650	  22.665	 135.595
 2712	  0.2376	 22.6737	  22.674	 135.645
 2713	  0.2380	 22.6825	  22.682	 135.695
 2714	  0.2380	 22.6900	  22.690	 135.745
 2715	  0.2376	 22.6987	  22.699	 135.795
 2716	  0.2380	 22.7075	  22.707	 135.845
 2717	  0.2380	 22.7150	  22.715	 135.895
 2718	  0.2384	 22.7237	  22.724	 135.945
 2719	  0.2384	 22.7325	  22.733	 135.995
 2720	  0.2380	 22.7412	  22.741	 136.045
 2721	  0.2384	 22.7487	  22.749	 136.095
 2722	  0.2384	 22.7575	  22.757	 136.145
 2723	  0.2380	 22.7662	  22.766	 136.195
 2724	  0.2376	 22.7738	  22.774	 136.245
 2725	  0.2380	 22.7825	  22.782	 136.295
 2726	  0.2372	 22.7913	  22.791	 136.345
 2727	  0.2372	 22.7987	  22.799	 136.395
 2728	  0.2376	 22.8075	  22.807	 136.445
 2729	  0.2376	 22.8162	  22.816	 136.495
 2730	  0.2372	 22.8237	  22.824	 136.545
 2731	  0.2384	 22.8325	  22.832	 136.595
 2732	  0.2380	 22.8412	  22.841	 136.645
 2733	  0.2384	 22.8487	  22.849	 136.695
 2734	  0.2384	 22.8575	  22.858	 136.745
 2735	  0.2388	 22.8662	  22.866	 136.795
 2736	  0.2388	 22.8737	  22.874	 136.845
 2737	  0.2392	 22.8825	  22.882	 136.895
 2738	  0.2392	 22.8912	  22.891	 136.945
 2739	  0.2396	 22.9000	  22.900	 136.995
 2740	  0.2392	 22.9075	  22.907	 137.045
 2741	  0.2396	 22.9163	  22.916	 137.095
 2742	  0.2396	 22.9250	  22.925	 137.145
 2743	  0.2384	 22.9325	  22.932	 137.195
 2744	  0.2392	 22.9412	  22.941	 137.245
 2745	  0.2380	 22.9500	  22.950	 137.295
 2746	  0.2384	 22.9575	  22.957	 137.345
 2747	  0.2384	 22.9662	  22.966	 137.395
 2748	  0.2384	 22.9750	  22.975	 137.445
 2749	  0.2396	 22.9825	  22.983	 137.495
 2750	  0.2388	 22.9912	  22.991	 137.545
 2751	  0.2388	 23.0000	  23.000	 137.595
 2752	  0.2384	 23.0075	  23.007	 137.645
 2753	  0.2380	 23.0162	  23.016	 137.695
 2754	  0.2388	 23.0250	  23.025	 137.745
 2755	  0.2388	 23.0337	  23.034	 137.795
 2756	  0.2388	 23.0413	  23.041	 137.845
 2757	  0.2392	 23.0500	  23.050	 137.895
 2758	  0.2384	 23.0588	  23.059	 137.945
 2759	  0.2388	 23.0662	  23.066	 137.995
 2760	  0.2384	 23.0750	  23.075	 138.045
 2761	  0.2388	 23.0837	  23.084	 138.095
 2762	  0.2396	 23.0912	  23.091	 138.145
 2763	  0.2388	 23.1000	  23.100	 138.195
 2764	  0.2388	 23.1087	  23.109	 138.245
 2765	  0.2388	 23.1150	  23.115	 138.295
 2766	  0.2392	 23.1237	  23.124	 138.345
 2767	  0.2392	 23.1325	  23.132	 138.395
 2768	  0.2392	 23.1400	  23.140	 138.445
 2769	  0.2388	 23.1488	  23.149	 138.495
 2770	  0.2396	 23.1575	  23.157	 138.545
 2771	  0.2396	 23.1663	  23.166	 138.595
 2772	  0.2392	 23.1737	  23.174	 138.645
 2773	  0.2388	 23.1825	  23.182	 138.695
 2774	  0.2388	 23.1900	  23.190	 138.745
 2775	  0.2396	 23.1987	  23.199	 138.795
 2776	  0.2396	 23.2075	  23.207	 138.845
 2777	  0.2396	 23.2150	  23.215	 138.895
 2778	  0.2392	 23.2237	  23.224	 138.945
 2779	  0.2396	 23.2325	  23.233	 138.995
 2780	  0.2396	 23.2400	  23.240	 139.045
 2781	  0.2392	 23.2487	  23.249	 139.095
 2782	  0.2396	 23.2575	  23.257	 139.145
 2783	  0.2396	 23.2662	  23.266	 139.195
 2784	  0.2400	 23.2738	  23.274	 139.245
 2785	  0.2400	 23.2825	  23.282	 139.295
 2786	  0.2400	 23.2913	  23.291	 139.345
 2787	  0.2400	 23.2987	  23.299	 139.395
 2788	  0.2400	 23.3075	  23.307	 139.445
 2789	  0.2400	 23.3162	  23.316	 139.495
 2790	  0.2404	 23.3250	  23.325	 139.545
 2791	  0.2400	 23.3325	  23.332	 139.595
 2792	  0.2400	 23.3412	  23.341	 139.645
 2793	  0.2404	 23.3500	  23.350	 139.695
 2794	  0.2400	 23.3575	  23.358	 139.745
 2795	  0.2408	 23.3662	  23.366	 139.795
 2796	  0.2408	 23.3737	  23.374	 139.845
 2797	  0.2404	 23.3825	  23.382	 139.895
 2798	  0.2404	 23.3912	  23.391	 139.945
 2799	  0.2404	 23.3988	  23.399	 139.995
 2800	  0.2404	 23.4075	  23.407	 140.045
 2801	  0.2404	 23.4163	  23.416	 140.095
 2802	  0.2404	 23.4237	  23.424	 140.145
 2803	  0.2404	 23.4325	  23.432	 140.195
 2804	  0.2408	 23.4412	  23.441	 140.245
 2805	  0.2412	 23.4487	  23.449	 140.295
 2806	  0.2404	 23.4575	  23.457	 140.345
 2807	  0.2404	 23.4662	  23.466	 140.395
 2808	  0.2400	 23.4737	  23.474	 140.445
 2809	  0.2404	 23.4825	  23.483	 140.495
 2810	  0.2404	 23.4912	  23.491	 140.545
 2811	  0.2404	 23.4987	  23.499	 140.595
 2812	  0.2400	 23.5075	  23.507	 140.645
 2813	  0.2404	 23.5162	  23.516	 140.695
 2814	  0.2404	 23.5238	  23.524	 140.745
 2815	  0.2400	 23.5325	  23.532	 140.795
 2816	  0.2400	 23.5413	  23.541	 140.845
 2817	  0.2408	 23.5487	  23.549	 140.895
 2818	  0.2404	 23.5575	  23.557	 140.945
 2819	  0.2400	 23.5662	  23.566	 140.995
 2820	  0.2404	 23.5750	  23.575	 141.045
 2821	  0.2404	 23.5825	  23.582	 141.095
 2822	  0.2400	 23.5912	  23.591	 141.145
 2823	  0.2404	 23.6000	  23.600	 141.195
 2824	  0.2404	 23.6075	  23.608	 141.245
 2825	  0.2404	 23.6162	  23.616	 141.295
 2826	  0.2404	 23.6237	  23.624	 141.345
 2827	  0.2408	 23.6325	  23.632	 141.395
 2828	  0.2404	 23.6412	  23.641	 141.445
 2829	  0.2412	 23.6488	  23.649	 141.495
 2830	  0.2412	 23.6575	  23.657	 141.545
 2831	  0.2416	 23.6663	  23.666	 141.595
 2832	  0.2408	 23.6737	  23.674	 141.645
 2833	  0.2420	 23.6825	  23.682	 141.695
 2834	  0.2412	 23.6912	  23.691	 141.745
 2835	  0.2416	 23.6987	  23.699	 141.795
 2836	  0.2408	 23.7075	  23.707	 141.845
 2837	  0.2408	 23.7162	  23.716	 141.895
 2838	  0.2404	 23.7237	  23.724	 141.945
 2839	  0.2408	 23.7325	  23.733	 141.995
 2840	  0.2408	 23.7412	  23.741	 142.045
 2841	  0.2408	 23.7487	  23.749	 142.095
 2842	  0.2404	 23.7575	  23.757	 142.145
 2843	  0.2412	 23.7662	  23.766	 142.195
 2844	  0.2412	 23.7738	  23.774	 142.245
 2845	  0.2416	 23.7825	  23.782	 142.295
 2846	  0.2412	 23.7913	  23.791	 142.345
 2847	  0.2412	 23.7987	  23.799	 142.395
 2848	  0.2412	 23.8075	  23.807	 142.445
 2849	  0.2416	 23.8162	  23.816	 142.495
 2850	  0.2416	 23.8237	  23.824	 142.545
 2851	  0.2416	 23.8325	  23.832	 142.595
 2852	  0.2420	 23.8412	  23.841	 142.645
 2853	  0.2416	 23.8500	  23.850	 142.695
 2854	  0.2416	 23.8575	  23.858	 142.745
 2855	  0.2408	 23.8662	  23.866	 142.795
 2856	  0.2412	 23.8737	  23.874	 142.845
 2857	  0.2416	 23.8825	  23.882	 142.895
 2858	  0.2416	 23.8912	  23.891	 142.945
 2859	  0.2416	 23.9000	  23.900	 142.995
 2860	  0.2424	 23.9075	  23.907	 143.045
 2861	  0.2416	 23.9163	  23.916	 143.095
 2862	  0.2420	 23.9237	  23.924	 143.145
 2863	  0.2416	 23.9325	  23.932	 143.195
 2864	  0.2416	 23.9412	  23.941	 143.245
 2865	  0.2424	 23.9487	  23.949	 143.295
 2866	  0.2420	 23.9575	  23.957	 143.345
 2867	  0.2416	 23.9662	  23.966	 143.395
 2868	  0.2420	 23.9750	  23.975	 143.445
 2869	  0.2416	 23.9825	  23.983	 143.495
 2870	  0.2416	 23.9912	  23.991	 143.545
 2871	  0.2416	 24.0000	  24.000	 143.595
 2872	  0.2416	 24.0075	  24.007	 143.645
 2873	  0.2416	 24.0162	  24.016	 143.695
 2874	  0.2416	 24.0250	  24.025	 143.745
 2875	  0.2412	 24.0325	  24.032	 143.795
 2876	  0.2420	 24.0413	  24.041	 143.845
 2877	  0.2424	 24.0500	  24.050	 143.895
 2878	  0.2420	 24.0575	  24.057	 143.945
 2879	  0.2416	 24.0662	  24.066	 143.995
 2880	  0.2420	 24.0750	  24.075	 144.045
 2881	  0.2420	 24.0825	  24.082	 144.095
 2882	  0.2416	 24.0912	  24.091	 144.145
 2883	  0.2420	 24.1000	  24.100	 144.195
 2884	  0.2424	 24.1075	  24.108	 144.245
 2885	  0.2424	 24.1162	  24.116	 144.295
 2886	  0.2424	 24.1250	  24.125	 144.345
 2887	  0.2420	 24.1325	  24.132	 144.395
 2888	  0.2428	 24.1412	  24.141	 144.445
 2889	  0.2420	 24.1500	  24.150	 144.495
 2890	  0.2424	 24.1575	  24.157	 144.545
 2891	  0.2424	 24.1663	  24.166	 144.595
 2892	  0.2420	 24.1750	  24.175	 144.645
 2893	  0.2428	 24.1825	  24.182	 144.695
 2894	  0.2420	 24.1912	  24.191	 144.745
 2895	  0.2424	 24.2000	  24.200	 144.795
 2896	  0.2424	 24.2075	  24.207	 144.845
 2897	  0.2424	 24.2162	  24.216	 144.895
 2898	  0.2428	 24.2250	  24.225	 144.945
 2899	  0.2428	 24.2325	  24.233	 144.995
 2900	  0.2424	 24.2412	  24.241	 145.045
 2901	  0.2424	 24.2487	  24.249	 145.095
 2902	  0.2424	 24.2575	  24.257	 145.145
 2903	  0.2428	 24.2662	  24.266	 145.195
 2904	  0.2428	 24.2750	  24.275	 145.245
 2905	  0.2428	 24.2825	  24.282	 145.295
 2906	  0.2428	 24.2913	  24.291	 145.345
 2907	  0.2428	 24.2987	  24.299	 145.395
 2908	  0.2432	 24.3075	  24.307	 145.445
 2909	  0.2432	 24.3162	  24.316	 145.495
 2910	  0.2428	 24.3237	  24.324	 145.545
 2911	  0.2428	 24.3325	  24.332	 145.595
 2912	  0.2436	 24.3412	  24.341	 145.645
 2913	  0.2432	 24.3487	  24.349	 145.695
 2914	  0.2428	 24.3575	  24.358	 145.745
 2915	  0.2428	 24.3662	  24.366	 145.795
 2916	  0.2432	 24.3737	  24.374	 145.845
 2917	  0.2436	 24.3825	  24.382	 145.895
 2918	  0.2432	 24.3912	  24.391	 145.945
 2919	  0.2432	 24.4000	  24.400	 145.995
 2920	  0.2432	 24.4075	  24.407	 146.045
 2921	  0.2440	 24.4163	  24.416	 146.095
 2922	  0.2436	 24.4250	  24.425	 146.145
 2923	  0.2440	 24.4325	  24.432	 146.195
 2924	  0.2444	 24.4412	  24.441	 146.245
 2925	  0.2440	 24.4500	  24.450	 146.295
 2926	  0.2444	 24.4575	  24.457	 146.345
 2927	  0.2436	 24.4662	  24.466	 146.395
 2928	  0.2436	 24.4737	  24.474	 146.445
 2929	  0.2440	 24.4825	  24.483	 146.495
 2930	  0.2436	 24.4912	  24.491	 146.545
 2931	  0.2444	 24.4987	  24.499	 146.595
 2932	  0.2440	 24.5075	  24.507	 146.645
 2933	  0.2436	 24.5162	  24.516	 146.695
 2934	  0.2432	 24.5238	  24.524	 146.745
 2935	  0.2432	 24.5325	  24.532	 146.795
 2936	  0.2432	 24.5413	  24.541	 146.845
 2937	  0.2436	 24.5487	  24.549	 146.895
 2938	  0.2432	 24.5575	  24.557	 146.945
 2939	  0.2436	 24.5662	  24.566	 146.995
 2940	  0.2436	 24.5750	  24.575	 147.045
 2941	  0.2428	 24.5825	  24.582	 147.095
 2942	  0.2432	 24.5912	  24.591	 147.145
 2943	  0.2440	 24.6000	  24.600	 147.195
 2944	  0.2436	 24.6075	  24.608	 147.245
 2945	  0.2432	 24.6162	  24.616	 147.295
 2946	  0.2436	 24.6237	  24.624	 147.345
 2947	  0.2440	 24.6325	  24.632	 147.395
 2948	  0.2436	 24.6412	  24.641	 147.445
 2949	  0.2436	 24.6500	  24.650	 147.495
 2950	  0.2436	 24.6575	  24.657	 147.545
 2951	  0.2436	 24.6663	  24.666	 147.595
 2952	  0.2436	 24.6750	  24.675	 147.645
 2953	  0.2436	 24.6825	  24.682	 147.695
 2954	  0.2436	 24.6912	  24.691	 147.745
 2955	  0.2436	 24.7000	  24.700	 147.795
 2956	  0.2440	 24.7075	  24.707	 147.845
 2957	  0.2440	 24.7162	  24.716	 147.895
 2958	  0.2440	 24.7250	  24.725	 147.945
 2959	  0.2444	 24.7337	  24.734	 147.995
 2960	  0.2440	 24.7412	  24.741	 148.045
 2961	  0.2440	 24.7500	  24.750	 148.095
 2962	  0.2440	 24.7575	  24.757	 148.145
 2963	  0.2448	 24.7662	  24.766	 148.195
 2964	  0.2448	 24.7750	  24.775	 148.245
 2965	  0.2444	 24.7837	  24.784	 148.295
 2966	  0.2448	 24.7913	  24.791	 148.345
 2967	  0.2440	 24.8000	  24.800	 148.395
 2968	  0.2444	 24.8088	  24.809	 148.445
 2969	  0.2444	 24.8162	  24.816	 148.495
 2970	  0.2440	 24.8250	  24.825	 148.545
 2971	  0.2444	 24.8337	  24.834	 148.595
 2972	  0.2440	 24.8425	  24.842	 148.645
 2973	  0.2448	 24.8500	  24.850	 148.695
 2974	  0.2448	 24.8587	  24.859	 148.745
 2975	  0.2452	 24.8675	  24.868	 148.795
 2976	  0.2452	 24.8750	  24.875	 148.845
 2977	  0.2448	 24.8837	  24.884	 148.895
 2978	  0.2448	 24.8925	  24.892	 148.945
 2979	  0.2444	 24.9000	  24.900	 148.995
 2980	  0.2452	 24.9087	  24.909	 149.045
 2981	  0.2444	 24.9175	  24.917	 149.095
 2982	  0.2444	 24.9250	  24.925	 149.145
 2983	  0.2448	 24.9338	  24.934	 149.195
 2984	  0.2448	 24.9425	  24.942	 149.245
 2985	  0.2448	 24.9513	  24.951	 149.295
 2986	  0.2448	 24.9587	  24.959	 149.345
 2987	  0.2448	 24.9675	  24.967	 149.395
 2988	  0.2448	 24.9762	  24.976	 149.445
 2989	  0.2448	 24.9837	  24.984	 149.495
 2990	  0.2452	 24.9925	  24.993	 149.545
 2991	  0.2456	 25.0012	  25.001	 149.595
 2992	  0.2452	 25.0087	  25.009	 149.645
 2993	  0.2448	 25.0175	  25.017	 149.695
 2994	  0.2448	 25.0262	  25.026	 149.745
 2995	  0.2452	 25.0337	  25.034	 149.795
 2996	  0.2452	 25.0425	  25.042	 149.845
 2997	  0.2448	 25.0512	  25.051	 149.895
 2998	  0.2444	 25.0600	  25.060	 149.945
 2999	  0.2440	 25.0675	  25.067	 149.995
 3000	  0.2448	 25.0763	  25.076	 150.045
 3001	  0.2448	 25.0850	  25.085	 150.095
 3002	  0.2452	 25.0925	  25.092	 150.145
 3003	  0.2452	 25.1012	  25.101	 150.195
 3004	  0.2444	 25.1100	  25.110	 150.245
 3005	  0.2452	 25.1187	  25.119	 150.295
 3006	  0.2452	 25.1262	  25.126	 150.345
 3007	  0.2456	 25.1350	  25.135	 150.395
 3008	  0.2452	 25.1437	  25.144	 150.445
 3009	  0.2452	 25.1512	  25.151	 150.495
 3010	  0.2456	 25.1600	  25.160	 150.545
 3011	  0.2452	 25.1687	  25.169	 150.595
 3012	  0.2456	 25.1762	  25.176	 150.645
 3013	  0.2452	 25.1850	  25.185	 150.695
 3014	  0.2448	 25.1938	  25.194	 150.745
 3015	  0.2456	 25.2013	  25.201	 150.795
 3016	  0.2460	 25.2100	  25.210	 150.845
 3017	  0.2456	 25.2188	  25.219	 150.895
 3018	  0.2460	 25.2275	  25.227	 150.945
 3019	  0.2460	 25.2350	  25.235	 150.995
 3020	  0.2456	 25.2437	  25.244	 151.045
 3021	  0.2456	 25.2525	  25.252	 151.095
 3022	  0.2464	 25.2600	  25.260	 151.145
 3023	  0.2460	 25.2687	  25.269	 151.195
 3024	  0.2456	 25.2775	  25.278	 151.245
 3025	  0.2456	 25.2850	  25.285	 151.295
