0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3009
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 2444	  0.2084	 20.4312	  20.431	 122.245
 2445	  0.2080	 20.4400	  20.440	 122.295
 2446	  0.2084	 20.4487	  20.449	 122.345
 2447	  0.2080	 20.4562	  20.456	 122.395
 2448	  0.2084	 20.4650	  20.465	 122.445
 2449	  0.2080	 20.4737	  20.474	 122.495
 2450	  0.2084	 20.4812	  20.481	 122.545
 2451	  0.2088	 20.4900	  20.490	 122.595
 2452	  0.2084	 20.4987	  20.499	 122.645
 2453	  0.2088	 20.5063	  20.506	 122.695
 2454	  0.2080	 20.5150	  20.515	 122.745
 2455	  0.2080	 20.5238	  20.524	 122.795
 2456	  0.2076	 20.5312	  20.531	 122.845
 2457	  0.2080	 20.5400	  20.540	 122.895
 2458	  0.2080	 20.5487	  20.549	 122.945
 2459	  0.2076	 20.5575	  20.557	 122.995
 2460	  0.2084	 20.5650	  20.565	 123.045
 2461	  0.2084	 20.5737	  20.574	 123.095
 2462	  0.2084	 20.5825	  20.583	 123.145
 2463	  0.2084	 20.5900	  20.590	 123.195
 2464	  0.2088	 20.5987	  20.599	 123.245
 2465	  0.2084	 20.6075	  20.608	 123.295
 2466	  0.2092	 20.6150	  20.615	 123.345
 2467	  0.2088	 20.6237	  20.624	 123.395
 2468	  0.2084	 20.6325	  20.632	 123.445
 2469	  0.2092	 20.6400	  20.640	 123.495
 2470	  0.2088	 20.6488	  20.649	 123.545
 2471	  0.2088	 20.6575	  20.657	 123.595
 2472	  0.2084	 20.6650	  20.665	 123.645
 2473	  0.2084	 20.6737	  20.674	 123.695
 2474	  0.2084	 20.6825	  20.682	 123.745
 2475	  0.2084	 20.6900	  20.690	 123.795
 2476	  0.2084	 20.6987	  20.699	 123.845
 2477	  0.2080	 20.7075	  20.708	 123.895
 2478	  0.2080	 20.7150	  20.715	 123.945
 2479	  0.2084	 20.7237	  20.724	 123.995
 2480	  0.2088	 20.7325	  20.733	 124.045
 2481	  0.2088	 20.7400	  20.740	 124.095
 2482	  0.2084	 20.7487	  20.749	 124.145
 2483	  0.2088	 20.7575	  20.757	 124.195
 2484	  0.2088	 20.7650	  20.765	 124.245
 2485	  0.2092	 20.7738	  20.774	 124.295
 2486	  0.2092	 20.7825	  20.782	 124.345
 2487	  0.2088	 20.7900	  20.790	 124.395
 2488	  0.2096	 20.7987	  20.799	 124.445
 2489	  0.2088	 20.8075	  20.807	 124.495
 2490	  0.2088	 20.8162	  20.816	 124.545
 2491	  0.2084	 20.8237	  20.824	 124.595
 2492	  0.2084	 20.8325	  20.833	 124.645
 2493	  0.2084	 20.8412	  20.841	 124.695
 2494	  0.2084	 20.8500	  20.850	 124.745
 2495	  0.2084	 20.8575	  20.858	 124.795
 2496	  0.2088	 20.8662	  20.866	 124.845
 2497	  0.2092	 20.8750	  20.875	 124.895
 2498	  0.2088	 20.8825	  20.882	 124.945
 2499	  0.2088	 20.8912	  20.891	 124.995
 2500	  0.2088	 20.9000	  20.900	 125.045
 2501	  0.2092	 20.9075	  20.907	 125.095
 2502	  0.2096	 20.9163	  20.916	 125.145
 2503	  0.2092	 20.9250	  20.925	 125.195
 2504	  0.2088	 20.9325	  20.932	 125.245
 2505	  0.2084	 20.9412	  20.941	 125.295
 2506	  0.2084	 20.9500	  20.950	 125.345
 2507	  0.2088	 20.9575	  20.958	 125.395
 2508	  0.2080	 20.9662	  20.966	 125.445
 2509	  0.2084	 20.9750	  20.975	 125.495
 2510	  0.2088	 20.9825	  20.983	 125.545
 2511	  0.2088	 20.9912	  20.991	 125.595
 2512	  0.2092	 21.0000	  21.000	 125.645
 2513	  0.2096	 21.0075	  21.007	 125.695
 2514	  0.2096	 21.0162	  21.016	 125.745
 2515	  0.2092	 21.0250	  21.025	 125.795
 2516	  0.2092	 21.0337	  21.034	 125.845
 2517	  0.2096	 21.0413	  21.041	 125.895
 2518	  0.2100	 21.0500	  21.050	 125.945
 2519	  0.2104	 21.0588	  21.059	 125.995
 2520	  0.2100	 21.0662	  21.066	 126.045
 2521	  0.2100	 21.0750	  21.075	 126.095
 2522	  0.2100	 21.0825	  21.083	 126.145
 2523	  0.2100	 21.0912	  21.091	 126.195
 2524	  0.2100	 21.1000	  21.100	 126.245
 2525	  0.2100	 21.1087	  21.109	 126.295
 2526	  0.2104	 21.1162	  21.116	 126.345
 2527	  0.2100	 21.1250	  21.125	 126.395
 2528	  0.2100	 21.1337	  21.134	 126.445
 2529	  0.2100	 21.1425	  21.142	 126.495
 2530	  0.2100	 21.1500	  21.150	 126.545
 2531	  0.2104	 21.1587	  21.159	 126.595
 2532	  0.2100	 21.1675	  21.167	 126.645
 2533	  0.2092	 21.1750	  21.175	 126.695
 2534	  0.2100	 21.1838	  21.184	 126.745
 2535	  0.2100	 21.1925	  21.192	 126.795
 2536	  0.2100	 21.2000	  21.200	 126.845
 2537	  0.2100	 21.2087	  21.209	 126.895
 2538	  0.2096	 21.2162	  21.216	 126.945
 2539	  0.2096	 21.2250	  21.225	 126.995
 2540	  0.2096	 21.2337	  21.234	 127.045
 2541	  0.2100	 21.2425	  21.243	 127.095
 2542	  0.2096	 21.2500	  21.250	 127.145
 2543	  0.2100	 21.2587	  21.259	 127.195
 2544	  0.2100	 21.2675	  21.267	 127.245
 2545	  0.2104	 21.2750	  21.275	 127.295
 2546	  0.2096	 21.2837	  21.284	 127.345
 2547	  0.2096	 21.2925	  21.292	 127.395
 2548	  0.2096	 21.3000	  21.300	 127.445
 2549	  0.2108	 21.3088	  21.309	 127.495
 2550	  0.2100	 21.3175	  21.317	 127.545
 2551	  0.2104	 21.3250	  21.325	 127.595
 2552	  0.2108	 21.3337	  21.334	 127.645
 2553	  0.2108	 21.3412	  21.341	 127.695
 2554	  0.2100	 21.3500	  21.350	 127.745
 2555	  0.2100	 21.3587	  21.359	 127.795
 2556	  0.2108	 21.3675	  21.368	 127.845
 2557	  0.2100	 21.3750	  21.375	 127.895
 2558	  0.2108	 21.3837	  21.384	 127.945
 2559	  0.2104	 21.3925	  21.392	 127.995
 2560	  0.2108	 21.4000	  21.400	 128.045
 2561	  0.2104	 21.4087	  21.409	 128.095
 2562	  0.2104	 21.4175	  21.417	 128.145
 2563	  0.2104	 21.4250	  21.425	 128.195
 2564	  0.2104	 21.4338	  21.434	 128.245
 2565	  0.2100	 21.4425	  21.442	 128.295
 2566	  0.2108	 21.4500	  21.450	 128.345
 2567	  0.2104	 21.4587	  21.459	 128.395
 2568	  0.2112	 21.4675	  21.467	 128.445
 2569	  0.2104	 21.4750	  21.475	 128.495
 2570	  0.2100	 21.4837	  21.484	 128.545
 2571	  0.2108	 21.4925	  21.493	 128.595
 2572	  0.2108	 21.5000	  21.500	 128.645
 2573	  0.2104	 21.5087	  21.509	 128.695
 2574	  0.2104	 21.5175	  21.517	 128.745
 2575	  0.2120	 21.5250	  21.525	 128.795
 2576	  0.2116	 21.5337	  21.534	 128.845
 2577	  0.2108	 21.5425	  21.542	 128.895
 2578	  0.2112	 21.5500	  21.550	 128.945
 2579	  0.2108	 21.5588	  21.559	 128.995
 2580	  0.2112	 21.5675	  21.567	 129.045
 2581	  0.2108	 21.5750	  21.575	 129.095
 2582	  0.2112	 21.5837	  21.584	 129.145
 2583	  0.2112	 21.5925	  21.592	 129.195
 2584	  0.2108	 21.6000	  21.600	 129.245
 2585	  0.2108	 21.6087	  21.609	 129.295
 2586	  0.2116	 21.6175	  21.618	 129.345
 2587	  0.2112	 21.6250	  21.625	 129.395
 2588	  0.2112	 21.6337	  21.634	 129.445
 2589	  0.2112	 21.6425	  21.642	 129.495
 2590	  0.2116	 21.6500	  21.650	 129.545
 2591	  0.2116	 21.6587	  21.659	 129.595
 2592	  0.2112	 21.6675	  21.667	 129.645
 2593	  0.2116	 21.6750	  21.675	 129.695
 2594	  0.2116	 21.6838	  21.684	 129.745
 2595	  0.2116	 21.6925	  21.692	 129.795
 2596	  0.2120	 21.7000	  21.700	 129.845
 2597	  0.2120	 21.7087	  21.709	 129.895
 2598	  0.2120	 21.7175	  21.717	 129.945
 2599	  0.2116	 21.7250	  21.725	 129.995
 2600	  0.2116	 21.7337	  21.734	 130.045
 2601	  0.2112	 21.7425	  21.743	 130.095
 2602	  0.2120	 21.7500	  21.750	 130.145
 2603	  0.2116	 21.7587	  21.759	 130.195
 2604	  0.2120	 21.7675	  21.767	 130.245
 2605	  0.2116	 21.7750	  21.775	 130.295
 2606	  0.2120	 21.7837	  21.784	 130.345
 2607	  0.2128	 21.7925	  21.792	 130.395
 2608	  0.2124	 21.8000	  21.800	 130.445
 2609	  0.2124	 21.8088	  21.809	 130.495
 2610	  0.2124	 21.8175	  21.817	 130.545
 2611	  0.2124	 21.8250	  21.825	 130.595
 2612	  0.2136	 21.8337	  21.834	 130.645
 2613	  0.2128	 21.8425	  21.842	 130.695
 2614	  0.2128	 21.8500	  21.850	 130.745
 2615	  0.2136	 21.8587	  21.859	 130.795
 2616	  0.2132	 21.8675	  21.868	 130.845
 2617	  0.2124	 21.8750	  21.875	 130.895
 2618	  0.2124	 21.8837	  21.884	 130.945
 2619	  0.2128	 21.8925	  21.892	 130.995
 2620	  0.2124	 21.9000	  21.900	 131.045
 2621	  0.2128	 21.9087	  21.909	 131.095
 2622	  0.2124	 21.9175	  21.917	 131.145
 2623	  0.2120	 21.9250	  21.925	 131.195
 2624	  0.2128	 21.9338	  21.934	 131.245
 2625	  0.2124	 21.9425	  21.942	 131.295
 2626	  0.2124	 21.9500	  21.950	 131.345
 2627	  0.2124	 21.9587	  21.959	 131.395
 2628	  0.2120	 21.9675	  21.967	 131.445
 2629	  0.2124	 21.9750	  21.975	 131.495
 2630	  0.2128	 21.9837	  21.984	 131.545
 2631	  0.2124	 21.9925	  21.993	 131.595
 2632	  0.2132	 22.0000	  22.000	 131.645
 2633	  0.2132	 22.0087	  22.009	 131.695
 2634	  0.2132	 22.0175	  22.017	 131.745
 2635	  0.2128	 22.0250	  22.025	 131.795
 2636	  0.2124	 22.0337	  22.034	 131.845
 2637	  0.2128	 22.0413	  22.041	 131.895
 2638	  0.2124	 22.0500	  22.050	 131.945
 2639	  0.2124	 22.0588	  22.059	 131.995
 2640	  0.2128	 22.0675	  22.067	 132.045
 2641	  0.2124	 22.0750	  22.075	 132.095
 2642	  0.2124	 22.0837	  22.084	 132.145
 2643	  0.2128	 22.0925	  22.092	 132.195
 2644	  0.2128	 22.1000	  22.100	 132.245
 2645	  0.2132	 22.1087	  22.109	 132.295
 2646	  0.2132	 22.1175	  22.118	 132.345
 2647	  0.2128	 22.1250	  22.125	 132.395
 2648	  0.2132	 22.1337	  22.134	 132.445
 2649	  0.2124	 22.1425	  22.142	 132.495
 2650	  0.2124	 22.1500	  22.150	 132.545
 2651	  0.2124	 22.1587	  22.159	 132.595
 2652	  0.2128	 22.1675	  22.167	 132.645
 2653	  0.2132	 22.1750	  22.175	 132.695
 2654	  0.2132	 22.1838	  22.184	 132.745
 2655	  0.2128	 22.1925	  22.192	 132.795
 2656	  0.2136	 22.2000	  22.200	 132.845
 2657	  0.2132	 22.2087	  22.209	 132.895
 2658	  0.2128	 22.2175	  22.217	 132.945
 2659	  0.2128	 22.2250	  22.225	 132.995
 2660	  0.2128	 22.2337	  22.234	 133.045
 2661	  0.2136	 22.2425	  22.243	 133.095
 2662	  0.2136	 22.2500	  22.250	 133.145
 2663	  0.2128	 22.2587	  22.259	 133.195
 2664	  0.2132	 22.2675	  22.267	 133.245
 2665	  0.2132	 22.2750	  22.275	 133.295
 2666	  0.2140	 22.2837	  22.284	 133.345
 2667	  0.2132	 22.2913	  22.291	 133.395
 2668	  0.2136	 22.3000	  22.300	 133.445
 2669	  0.2136	 22.3088	  22.309	 133.495
 2670	  0.2136	 22.3162	  22.316	 133.545
 2671	  0.2136	 22.3250	  22.325	 133.595
 2672	  0.2140	 22.3337	  22.334	 133.645
 2673	  0.2136	 22.3412	  22.341	 133.695
 2674	  0.2136	 22.3500	  22.350	 133.745
 2675	  0.2128	 22.3587	  22.359	 133.795
 2676	  0.2128	 22.3662	  22.366	 133.845
 2677	  0.2132	 22.3750	  22.375	 133.895
 2678	  0.2136	 22.3837	  22.384	 133.945
 2679	  0.2136	 22.3912	  22.391	 133.995
 2680	  0.2128	 22.4000	  22.400	 134.045
 2681	  0.2132	 22.4087	  22.409	 134.095
 2682	  0.2132	 22.4163	  22.416	 134.145
 2683	  0.2132	 22.4250	  22.425	 134.195
 2684	  0.2128	 22.4338	  22.434	 134.245
 2685	  0.2136	 22.4412	  22.441	 134.295
 2686	  0.2136	 22.4500	  22.450	 134.345
 2687	  0.2136	 22.4587	  22.459	 134.395
 2688	  0.2144	 22.4662	  22.466	 134.445
 2689	  0.2136	 22.4750	  22.475	 134.495
 2690	  0.2140	 22.4837	  22.484	 134.545
 2691	  0.2140	 22.4912	  22.491	 134.595
 2692	  0.2136	 22.5000	  22.500	 134.645
 2693	  0.2136	 22.5087	  22.509	 134.695
 2694	  0.2136	 22.5162	  22.516	 134.745
 2695	  0.2140	 22.5250	  22.525	 134.795
 2696	  0.2140	 22.5337	  22.534	 134.845
 2697	  0.2136	 22.5413	  22.541	 134.895
 2698	  0.2136	 22.5500	  22.550	 134.945
 2699	  0.2136	 22.5588	  22.559	 134.995
 2700	  0.2140	 22.5662	  22.566	 135.045
 2701	  0.2136	 22.5750	  22.575	 135.095
 2702	  0.2144	 22.5837	  22.584	 135.145
 2703	  0.2132	 22.5912	  22.591	 135.195
 2704	  0.2136	 22.6000	  22.600	 135.245
 2705	  0.2140	 22.6087	  22.609	 135.295
 2706	  0.2136	 22.6162	  22.616	 135.345
 2707	  0.2136	 22.6250	  22.625	 135.395
 2708	  0.2132	 22.6325	  22.632	 135.445
 2709	  0.2136	 22.6412	  22.641	 135.495
 2710	  0.2144	 22.6500	  22.650	 135.545
 2711	  0.2136	 22.6587	  22.659	 135.595
 2712	  0.2136	 22.6663	  22.666	 135.645
 2713	  0.2140	 22.6750	  22.675	 135.695
 2714	  0.2140	 22.6838	  22.684	 135.745
 2715	  0.2140	 22.6912	  22.691	 135.795
 2716	  0.2140	 22.7000	  22.700	 135.845
 2717	  0.2136	 22.7087	  22.709	 135.895
 2718	  0.2136	 22.7162	  22.716	 135.945
 2719	  0.2140	 22.7250	  22.725	 135.995
 2720	  0.2144	 22.7337	  22.734	 136.045
 2721	  0.2148	 22.7412	  22.741	 136.095
 2722	  0.2144	 22.7500	  22.750	 136.145
 2723	  0.2132	 22.7575	  22.757	 136.195
 2724	  0.2136	 22.7662	  22.766	 136.245
 2725	  0.2140	 22.7750	  22.775	 136.295
 2726	  0.2136	 22.7837	  22.784	 136.345
 2727	  0.2136	 22.7913	  22.791	 136.395
 2728	  0.2136	 22.8000	  22.800	 136.445
 2729	  0.2140	 22.8088	  22.809	 136.495
 2730	  0.2136	 22.8162	  22.816	 136.545
 2731	  0.2136	 22.8250	  22.825	 136.595
 2732	  0.2132	 22.8325	  22.832	 136.645
 2733	  0.2140	 22.8412	  22.841	 136.695
 2734	  0.2140	 22.8500	  22.850	 136.745
 2735	  0.2132	 22.8575	  22.858	 136.795
 2736	  0.2136	 22.8662	  22.866	 136.845
 2737	  0.2140	 22.8750	  22.875	 136.895
 2738	  0.2140	 22.8825	  22.882	 136.945
 2739	  0.2132	 22.8912	  22.891	 136.995
 2740	  0.2140	 22.9000	  22.900	 137.045
 2741	  0.2144	 22.9087	  22.909	 137.095
 2742	  0.2140	 22.9163	  22.916	 137.145
 2743	  0.2140	 22.9250	  22.925	 137.195
 2744	  0.2140	 22.9338	  22.934	 137.245
 2745	  0.2140	 22.9412	  22.941	 137.295
 2746	  0.2140	 22.9500	  22.950	 137.345
 2747	  0.2140	 22.9587	  22.959	 137.395
 2748	  0.2144	 22.9662	  22.966	 137.445
 2749	  0.2140	 22.9750	  22.975	 137.495
 2750	  0.2148	 22.9837	  22.984	 137.545
 2751	  0.2140	 22.9912	  22.991	 137.595
 2752	  0.2144	 23.0000	  23.000	 137.645
 2753	  0.2140	 23.0075	  23.007	 137.695
 2754	  0.2140	 23.0162	  23.016	 137.745
 2755	  0.2144	 23.0250	  23.025	 137.795
 2756	  0.2144	 23.0337	  23.034	 137.845
 2757	  0.2144	 23.0413	  23.041	 137.895
 2758	  0.2144	 23.0500	  23.050	 137.945
 2759	  0.2144	 23.0588	  23.059	 137.995
 2760	  0.2140	 23.0662	  23.066	 138.045
 2761	  0.2140	 23.0750	  23.075	 138.095
 2762	  0.2140	 23.0837	  23.084	 138.145
 2763	  0.2140	 23.0912	  23.091	 138.195
 2764	  0.2140	 23.1000	  23.100	 138.245
 2765	  0.2136	 23.1087	  23.109	 138.295
 2766	  0.2140	 23.1162	  23.116	 138.345
 2767	  0.2140	 23.1250	  23.125	 138.395
 2768	  0.2136	 23.1337	  23.134	 138.445
 2769	  0.2144	 23.1412	  23.141	 138.495
 2770	  0.2148	 23.1500	  23.150	 138.545
 2771	  0.2148	 23.1587	  23.159	 138.595
 2772	  0.2144	 23.1675	  23.167	 138.645
 2773	  0.2140	 23.1750	  23.175	 138.695
 2774	  0.2140	 23.1838	  23.184	 138.745
 2775	  0.2136	 23.1925	  23.192	 138.795
 2776	  0.2140	 23.2000	  23.200	 138.845
 2777	  0.2148	 23.2087	  23.209	 138.895
 2778	  0.2144	 23.2175	  23.217	 138.945
 2779	  0.2140	 23.2262	  23.226	 138.995
 2780	  0.2144	 23.2337	  23.234	 139.045
 2781	  0.2144	 23.2425	  23.243	 139.095
 2782	  0.2144	 23.2512	  23.251	 139.145
 2783	  0.2148	 23.2587	  23.259	 139.195
 2784	  0.2148	 23.2675	  23.267	 139.245
 2785	  0.2148	 23.2762	  23.276	 139.295
 2786	  0.2152	 23.2837	  23.284	 139.345
 2787	  0.2148	 23.2925	  23.292	 139.395
 2788	  0.2148	 23.3012	  23.301	 139.445
 2789	  0.2148	 23.3100	  23.310	 139.495
 2790	  0.2144	 23.3175	  23.317	 139.545
 2791	  0.2144	 23.3263	  23.326	 139.595
 2792	  0.2140	 23.3350	  23.335	 139.645
 2793	  0.2144	 23.3425	  23.342	 139.695
 2794	  0.2148	 23.3512	  23.351	 139.745
 2795	  0.2144	 23.3600	  23.360	 139.795
 2796	  0.2152	 23.3687	  23.369	 139.845
 2797	  0.2148	 23.3762	  23.376	 139.895
 2798	  0.2144	 23.3850	  23.385	 139.945
 2799	  0.2148	 23.3937	  23.394	 139.995
 2800	  0.2148	 23.4012	  23.401	 140.045
 2801	  0.2148	 23.4100	  23.410	 140.095
 2802	  0.2148	 23.4187	  23.419	 140.145
 2803	  0.2148	 23.4275	  23.427	 140.195
 2804	  0.2148	 23.4350	  23.435	 140.245
 2805	  0.2148	 23.4438	  23.444	 140.295
 2806	  0.2148	 23.4525	  23.452	 140.345
 2807	  0.2140	 23.4600	  23.460	 140.395
 2808	  0.2144	 23.4688	  23.469	 140.445
 2809	  0.2148	 23.4775	  23.477	 140.495
 2810	  0.2152	 23.4862	  23.486	 140.545
 2811	  0.2152	 23.4937	  23.494	 140.595
 2812	  0.2148	 23.5025	  23.502	 140.645
 2813	  0.2148	 23.5112	  23.511	 140.695
 2814	  0.2148	 23.5200	  23.520	 140.745
 2815	  0.2152	 23.5275	  23.528	 140.795
 2816	  0.2152	 23.5362	  23.536	 140.845
 2817	  0.2156	 23.5437	  23.544	 140.895
 2818	  0.2152	 23.5525	  23.552	 140.945
 2819	  0.2152	 23.5612	  23.561	 140.995
 2820	  0.2152	 23.5700	  23.570	 141.045
 2821	  0.2152	 23.5775	  23.577	 141.095
 2822	  0.2152	 23.5863	  23.586	 141.145
 2823	  0.2152	 23.5950	  23.595	 141.195
 2824	  0.2152	 23.6038	  23.604	 141.245
 2825	  0.2156	 23.6112	  23.611	 141.295
 2826	  0.2156	 23.6200	  23.620	 141.345
 2827	  0.2152	 23.6287	  23.629	 141.395
 2828	  0.2156	 23.6362	  23.636	 141.445
 2829	  0.2156	 23.6450	  23.645	 141.495
 2830	  0.2156	 23.6537	  23.654	 141.545
 2831	  0.2156	 23.6625	  23.663	 141.595
 2832	  0.2152	 23.6700	  23.670	 141.645
 2833	  0.2156	 23.6787	  23.679	 141.695
 2834	  0.2152	 23.6875	  23.688	 141.745
 2835	  0.2152	 23.6950	  23.695	 141.795
 2836	  0.2156	 23.7037	  23.704	 141.845
 2837	  0.2156	 23.7125	  23.712	 141.895
 2838	  0.2160	 23.7212	  23.721	 141.945
 2839	  0.2156	 23.7300	  23.730	 141.995
 2840	  0.2152	 23.7375	  23.737	 142.045
 2841	  0.2164	 23.7463	  23.746	 142.095
 2842	  0.2152	 23.7550	  23.755	 142.145
 2843	  0.2156	 23.7625	  23.762	 142.195
 2844	  0.2156	 23.7712	  23.771	 142.245
 2845	  0.2152	 23.7800	  23.780	 142.295
 2846	  0.2156	 23.7887	  23.789	 142.345
 2847	  0.2160	 23.7962	  23.796	 142.395
 2848	  0.2152	 23.8050	  23.805	 142.445
 2849	  0.2160	 23.8137	  23.814	 142.495
 2850	  0.2156	 23.8212	  23.821	 142.545
 2851	  0.2156	 23.8300	  23.830	 142.595
 2852	  0.2160	 23.8387	  23.839	 142.645
 2853	  0.2152	 23.8462	  23.846	 142.695
 2854	  0.2156	 23.8550	  23.855	 142.745
 2855	  0.2148	 23.8637	  23.864	 142.795
 2856	  0.2156	 23.8713	  23.871	 142.845
 2857	  0.2160	 23.8800	  23.880	 142.895
 2858	  0.2160	 23.8888	  23.889	 142.945
 2859	  0.2156	 23.8975	  23.897	 142.995
 2860	  0.2156	 23.9062	  23.906	 143.045
 2861	  0.2156	 23.9137	  23.914	 143.095
 2862	  0.2156	 23.9225	  23.922	 143.145
 2863	  0.2156	 23.9312	  23.931	 143.195
 2864	  0.2152	 23.9387	  23.939	 143.245
 2865	  0.2152	 23.9475	  23.948	 143.295
 2866	  0.2152	 23.9562	  23.956	 143.345
 2867	  0.2156	 23.9637	  23.964	 143.395
 2868	  0.2156	 23.9725	  23.972	 143.445
 2869	  0.2156	 23.9812	  23.981	 143.495
 2870	  0.2152	 23.9900	  23.990	 143.545
 2871	  0.2160	 23.9975	  23.997	 143.595
 2872	  0.2156	 24.0063	  24.006	 143.645
 2873	  0.2160	 24.0150	  24.015	 143.695
 2874	  0.2152	 24.0225	  24.022	 143.745
 2875	  0.2152	 24.0312	  24.031	 143.795
 2876	  0.2160	 24.0400	  24.040	 143.845
 2877	  0.2160	 24.0487	  24.049	 143.895
 2878	  0.2160	 24.0562	  24.056	 143.945
 2879	  0.2156	 24.0650	  24.065	 143.995
 2880	  0.2152	 24.0737	  24.074	 144.045
 2881	  0.2152	 24.0812	  24.081	 144.095
 2882	  0.2164	 24.0900	  24.090	 144.145
 2883	  0.2152	 24.0987	  24.099	 144.195
 2884	  0.2148	 24.1062	  24.106	 144.245
 2885	  0.2148	 24.1150	  24.115	 144.295
 2886	  0.2152	 24.1237	  24.124	 144.345
 2887	  0.2160	 24.1313	  24.131	 144.395
 2888	  0.2156	 24.1400	  24.140	 144.445
 2889	  0.2156	 24.1488	  24.149	 144.495
 2890	  0.2156	 24.1575	  24.157	 144.545
 2891	  0.2156	 24.1650	  24.165	 144.595
 2892	  0.2160	 24.1737	  24.174	 144.645
 2893	  0.2160	 24.1825	  24.182	 144.695
 2894	  0.2160	 24.1900	  24.190	 144.745
 2895	  0.2160	 24.1987	  24.199	 144.795
 2896	  0.2164	 24.2075	  24.207	 144.845
 2897	  0.2168	 24.2150	  24.215	 144.895
 2898	  0.2160	 24.2237	  24.224	 144.945
 2899	  0.2164	 24.2325	  24.233	 144.995
 2900	  0.2168	 24.2412	  24.241	 145.045
 2901	  0.2168	 24.2487	  24.249	 145.095
 2902	  0.2168	 24.2575	  24.257	 145.145
 2903	  0.2172	 24.2662	  24.266	 145.195
 2904	  0.2168	 24.2738	  24.274	 145.245
 2905	  0.2168	 24.2825	  24.282	 145.295
 2906	  0.2164	 24.2913	  24.291	 145.345
 2907	  0.2160	 24.3000	  24.300	 145.395
 2908	  0.2164	 24.3075	  24.307	 145.445
 2909	  0.2164	 24.3162	  24.316	 145.495
 2910	  0.2156	 24.3250	  24.325	 145.545
 2911	  0.2160	 24.3325	  24.332	 145.595
 2912	  0.2164	 24.3412	  24.341	 145.645
 2913	  0.2164	 24.3500	  24.350	 145.695
 2914	  0.2160	 24.3587	  24.359	 145.745
 2915	  0.2160	 24.3662	  24.366	 145.795
 2916	  0.2160	 24.3750	  24.375	 145.845
 2917	  0.2160	 24.3825	  24.382	 145.895
 2918	  0.2160	 24.3912	  24.391	 145.945
 2919	  0.2160	 24.4000	  24.400	 145.995
 2920	  0.2160	 24.4075	  24.407	 146.045
 2921	  0.2164	 24.4163	  24.416	 146.095
 2922	  0.2164	 24.4250	  24.425	 146.145
 2923	  0.2164	 24.4325	  24.432	 146.195
 2924	  0.2160	 24.4412	  24.441	 146.245
 2925	  0.2168	 24.4500	  24.450	 146.295
 2926	  0.2156	 24.4575	  24.457	 146.345
 2927	  0.2160	 24.4662	  24.466	 146.395
 2928	  0.2160	 24.4750	  24.475	 146.445
 2929	  0.2164	 24.4837	  24.484	 146.495
 2930	  0.2164	 24.4912	  24.491	 146.545
 2931	  0.2168	 24.5000	  24.500	 146.595
 2932	  0.2164	 24.5087	  24.509	 146.645
 2933	  0.2164	 24.5162	  24.516	 146.695
 2934	  0.2164	 24.5250	  24.525	 146.745
 2935	  0.2160	 24.5337	  24.534	 146.795
 2936	  0.2164	 24.5413	  24.541	 146.845
 2937	  0.2164	 24.5500	  24.550	 146.895
 2938	  0.2164	 24.5588	  24.559	 146.945
 2939	  0.2160	 24.5675	  24.567	 146.995
 2940	  0.2164	 24.5750	  24.575	 147.045
 2941	  0.2160	 24.5837	  24.584	 147.095
 2942	  0.2152	 24.5925	  24.592	 147.145
 2943	  0.2164	 24.6000	  24.600	 147.195
 2944	  0.2156	 24.6087	  24.609	 147.245
 2945	  0.2156	 24.6175	  24.618	 147.295
 2946	  0.2152	 24.6250	  24.625	 147.345
 2947	  0.2152	 24.6337	  24.634	 147.395
 2948	  0.2148	 24.6425	  24.642	 147.445
 2949	  0.2152	 24.6500	  24.650	 147.495
 2950	  0.2148	 24.6587	  24.659	 147.545
 2951	  0.2148	 24.6675	  24.667	 147.595
 2952	  0.2144	 24.6750	  24.675	 147.645
 2953	  0.1768	 24.6838	  24.684	 147.695
 2954	  0.0028	 24.6925	  24.692	 147.745
 2955	  0.0020	 24.7000	  24.700	 147.795
 2956	  0.0024	 24.7087	  24.709	 147.845
 2957	  0.0020	 24.7175	  24.717	 147.895
 2958	  0.0016	 24.7262	  24.726	 147.945
 2959	  0.0024	 24.7337	  24.734	 147.995
 2960	  0.0020	 24.7425	  24.743	 148.045
 2961	  0.0020	 24.7512	  24.751	 148.095
 2962	  0.0024	 24.7587	  24.759	 148.145
 2963	  0.0024	 24.7675	  24.767	 148.195
 2964	  0.0024	 24.7762	  24.776	 148.245
 2965	  0.0024	 24.7837	  24.784	 148.295
 2966	  0.0024	 24.7925	  24.792	 148.345
 2967	  0.0020	 24.8012	  24.801	 148.395
 2968	  0.0028	 24.8100	  24.810	 148.445
 2969	  0.0028	 24.8175	  24.817	 148.495
 2970	  0.0024	 24.8263	  24.826	 148.545
 2971	  0.0024	 24.8350	  24.835	 148.595
 2972	  0.0024	 24.8425	  24.842	 148.645
 2973	  0.0020	 24.8512	  24.851	 148.695
 2974	  0.0028	 24.8600	  24.860	 148.745
 2975	  0.0028	 24.8675	  24.868	 148.795
 2976	  0.0020	 24.8762	  24.876	 148.845
 2977	  0.0024	 24.8850	  24.885	 148.895
