0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	5987
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 4390	  0.4092	 36.6900	  36.690	 219.545
 4391	  0.4088	 36.6987	  36.699	 219.595
 4392	  0.4096	 36.7062	  36.706	 219.645
 4393	  0.4092	 36.7150	  36.715	 219.695
 4394	  0.4092	 36.7238	  36.724	 219.745
 4395	  0.4092	 36.7313	  36.731	 219.795
 4396	  0.4096	 36.7400	  36.740	 219.845
 4397	  0.4096	 36.7487	  36.749	 219.895
 4398	  0.4092	 36.7562	  36.756	 219.945
 4399	  0.4092	 36.7650	  36.765	 219.995
 4400	  0.4092	 36.7738	  36.774	 220.045
 4401	  0.4096	 36.7825	  36.782	 220.095
 4402	  0.4100	 36.7900	  36.790	 220.145
 4403	  0.4100	 36.7987	  36.799	 220.195
 4404	  0.4104	 36.8062	  36.806	 220.245
 4405	  0.4108	 36.8150	  36.815	 220.295
 4406	  0.4104	 36.8237	  36.824	 220.345
 4407	  0.4108	 36.8312	  36.831	 220.395
 4408	  0.4108	 36.8400	  36.840	 220.445
 4409	  0.4100	 36.8488	  36.849	 220.495
 4410	  0.4100	 36.8563	  36.856	 220.545
 4411	  0.4100	 36.8650	  36.865	 220.595
 4412	  0.4100	 36.8737	  36.874	 220.645
 4413	  0.4108	 36.8812	  36.881	 220.695
 4414	  0.4108	 36.8900	  36.890	 220.745
 4415	  0.4104	 36.8988	  36.899	 220.795
 4416	  0.4108	 36.9062	  36.906	 220.845
 4417	  0.4112	 36.9150	  36.915	 220.895
 4418	  0.4116	 36.9237	  36.924	 220.945
 4419	  0.4112	 36.9312	  36.931	 220.995
 4420	  0.4116	 36.9400	  36.940	 221.045
 4421	  0.4116	 36.9487	  36.949	 221.095
 4422	  0.4112	 36.9562	  36.956	 221.145
 4423	  0.4108	 36.9650	  36.965	 221.195
 4424	  0.4104	 36.9738	  36.974	 221.245
 4425	  0.4104	 36.9813	  36.981	 221.295
 4426	  0.4100	 36.9900	  36.990	 221.345
 4427	  0.4104	 36.9987	  36.999	 221.395
 4428	  0.4108	 37.0062	  37.006	 221.445
 4429	  0.4104	 37.0150	  37.015	 221.495
 4430	  0.4104	 37.0238	  37.024	 221.545
 4431	  0.4100	 37.0325	  37.032	 221.595
 4432	  0.4104	 37.0400	  37.040	 221.645
 4433	  0.4108	 37.0487	  37.049	 221.695
 4434	  0.4104	 37.0575	  37.057	 221.745
 4435	  0.4108	 37.0650	  37.065	 221.795
 4436	  0.4108	 37.0737	  37.074	 221.845
 4437	  0.4108	 37.0825	  37.083	 221.895
 4438	  0.4108	 37.0900	  37.090	 221.945
 4439	  0.4112	 37.0988	  37.099	 221.995
 4440	  0.4108	 37.1075	  37.107	 222.045
 4441	  0.4112	 37.1150	  37.115	 222.095
 4442	  0.4112	 37.1237	  37.124	 222.145
 4443	  0.4108	 37.1312	  37.131	 222.195
 4444	  0.4116	 37.1400	  37.140	 222.245
 4445	  0.4112	 37.1488	  37.149	 222.295
 4446	  0.4112	 37.1562	  37.156	 222.345
 4447	  0.4116	 37.1650	  37.165	 222.395
 4448	  0.4116	 37.1737	  37.174	 222.445
 4449	  0.4112	 37.1812	  37.181	 222.495
 4450	  0.4116	 37.1900	  37.190	 222.545
 4451	  0.4120	 37.1987	  37.199	 222.595
 4452	  0.4116	 37.2062	  37.206	 222.645
 4453	  0.4116	 37.2150	  37.215	 222.695
 4454	  0.4108	 37.2238	  37.224	 222.745
 4455	  0.4108	 37.2325	  37.232	 222.795
 4456	  0.4112	 37.2400	  37.240	 222.845
 4457	  0.4108	 37.2487	  37.249	 222.895
 4458	  0.4112	 37.2562	  37.256	 222.945
 4459	  0.4112	 37.2650	  37.265	 222.995
 4460	  0.4112	 37.2738	  37.274	 223.045
 4461	  0.4116	 37.2825	  37.282	 223.095
 4462	  0.4112	 37.2900	  37.290	 223.145
 4463	  0.4116	 37.2987	  37.299	 223.195
 4464	  0.4120	 37.3075	  37.307	 223.245
 4465	  0.4116	 37.3150	  37.315	 223.295
 4466	  0.4116	 37.3237	  37.324	 223.345
 4467	  0.4112	 37.3325	  37.333	 223.395
 4468	  0.4120	 37.3400	  37.340	 223.445
 4469	  0.4124	 37.3488	  37.349	 223.495
 4470	  0.4120	 37.3575	  37.357	 223.545
 4471	  0.4124	 37.3650	  37.365	 223.595
 4472	  0.4124	 37.3737	  37.374	 223.645
 4473	  0.4120	 37.3812	  37.381	 223.695
 4474	  0.4116	 37.3900	  37.390	 223.745
 4475	  0.4124	 37.3988	  37.399	 223.795
 4476	  0.4124	 37.4062	  37.406	 223.845
 4477	  0.4128	 37.4150	  37.415	 223.895
 4478	  0.4128	 37.4237	  37.424	 223.945
 4479	  0.4120	 37.4312	  37.431	 223.995
 4480	  0.4124	 37.4400	  37.440	 224.045
 4481	  0.4124	 37.4487	  37.449	 224.095
 4482	  0.4124	 37.4575	  37.458	 224.145
 4483	  0.4116	 37.4650	  37.465	 224.195
 4484	  0.4120	 37.4738	  37.474	 224.245
 4485	  0.4116	 37.4825	  37.482	 224.295
 4486	  0.4116	 37.4900	  37.490	 224.345
 4487	  0.4120	 37.4987	  37.499	 224.395
 4488	  0.4124	 37.5062	  37.506	 224.445
 4489	  0.4124	 37.5150	  37.515	 224.495
 4490	  0.4120	 37.5238	  37.524	 224.545
 4491	  0.4116	 37.5312	  37.531	 224.595
 4492	  0.4128	 37.5400	  37.540	 224.645
 4493	  0.4120	 37.5487	  37.549	 224.695
 4494	  0.4124	 37.5562	  37.556	 224.745
 4495	  0.4128	 37.5650	  37.565	 224.795
 4496	  0.4124	 37.5737	  37.574	 224.845
 4497	  0.4132	 37.5825	  37.583	 224.895
 4498	  0.4132	 37.5900	  37.590	 224.945
 4499	  0.4128	 37.5987	  37.599	 224.995
 4500	  0.4132	 37.6075	  37.607	 225.045
 4501	  0.4132	 37.6150	  37.615	 225.095
 4502	  0.4132	 37.6237	  37.624	 225.145
 4503	  0.4136	 37.6325	  37.632	 225.195
 4504	  0.4136	 37.6400	  37.640	 225.245
 4505	  0.4144	 37.6488	  37.649	 225.295
 4506	  0.4140	 37.6562	  37.656	 225.345
 4507	  0.4136	 37.6650	  37.665	 225.395
 4508	  0.4140	 37.6737	  37.674	 225.445
 4509	  0.4132	 37.6812	  37.681	 225.495
 4510	  0.4132	 37.6900	  37.690	 225.545
 4511	  0.4132	 37.6987	  37.699	 225.595
 4512	  0.4132	 37.7062	  37.706	 225.645
 4513	  0.4128	 37.7150	  37.715	 225.695
 4514	  0.4128	 37.7237	  37.724	 225.745
 4515	  0.4132	 37.7325	  37.732	 225.795
 4516	  0.4128	 37.7400	  37.740	 225.845
 4517	  0.4128	 37.7487	  37.749	 225.895
 4518	  0.4132	 37.7575	  37.757	 225.945
 4519	  0.4132	 37.7650	  37.765	 225.995
 4520	  0.4132	 37.7738	  37.774	 226.045
 4521	  0.4132	 37.7825	  37.782	 226.095
 4522	  0.4132	 37.7900	  37.790	 226.145
 4523	  0.4132	 37.7987	  37.799	 226.195
 4524	  0.4132	 37.8062	  37.806	 226.245
 4525	  0.4132	 37.8150	  37.815	 226.295
 4526	  0.4132	 37.8237	  37.824	 226.345
 4527	  0.4132	 37.8325	  37.833	 226.395
 4528	  0.4128	 37.8400	  37.840	 226.445
 4529	  0.4132	 37.8487	  37.849	 226.495
 4530	  0.4136	 37.8575	  37.857	 226.545
 4531	  0.4140	 37.8662	  37.866	 226.595
 4532	  0.4140	 37.8737	  37.874	 226.645
 4533	  0.4144	 37.8825	  37.882	 226.695
 4534	  0.4140	 37.8900	  37.890	 226.745
 4535	  0.4144	 37.8988	  37.899	 226.795
 4536	  0.4144	 37.9075	  37.907	 226.845
 4537	  0.4136	 37.9150	  37.915	 226.895
 4538	  0.4136	 37.9237	  37.924	 226.945
 4539	  0.4132	 37.9312	  37.931	 226.995
 4540	  0.4140	 37.9400	  37.940	 227.045
 4541	  0.4132	 37.9487	  37.949	 227.095
 4542	  0.4140	 37.9562	  37.956	 227.145
 4543	  0.4140	 37.9650	  37.965	 227.195
 4544	  0.4148	 37.9725	  37.972	 227.245
 4545	  0.4144	 37.9813	  37.981	 227.295
 4546	  0.4144	 37.9900	  37.990	 227.345
 4547	  0.4144	 37.9975	  37.997	 227.395
 4548	  0.4140	 38.0062	  38.006	 227.445
 4549	  0.4144	 38.0150	  38.015	 227.495
 4550	  0.4140	 38.0238	  38.024	 227.545
 4551	  0.4144	 38.0312	  38.031	 227.595
 4552	  0.4148	 38.0400	  38.040	 227.645
 4553	  0.4148	 38.0487	  38.049	 227.695
 4554	  0.4148	 38.0562	  38.056	 227.745
 4555	  0.4144	 38.0650	  38.065	 227.795
 4556	  0.4144	 38.0737	  38.074	 227.845
 4557	  0.4144	 38.0825	  38.083	 227.895
 4558	  0.4144	 38.0900	  38.090	 227.945
 4559	  0.4148	 38.0987	  38.099	 227.995
 4560	  0.4152	 38.1075	  38.107	 228.045
 4561	  0.4152	 38.1150	  38.115	 228.095
 4562	  0.4148	 38.1237	  38.124	 228.145
 4563	  0.4144	 38.1325	  38.132	 228.195
 4564	  0.4144	 38.1400	  38.140	 228.245
 4565	  0.4148	 38.1488	  38.149	 228.295
 4566	  0.4144	 38.1575	  38.157	 228.345
 4567	  0.4148	 38.1662	  38.166	 228.395
 4568	  0.4156	 38.1737	  38.174	 228.445
 4569	  0.4156	 38.1825	  38.182	 228.495
 4570	  0.4152	 38.1912	  38.191	 228.545
 4571	  0.4152	 38.1987	  38.199	 228.595
 4572	  0.4152	 38.2075	  38.208	 228.645
 4573	  0.4148	 38.2162	  38.216	 228.695
 4574	  0.4156	 38.2237	  38.224	 228.745
 4575	  0.4152	 38.2325	  38.232	 228.795
 4576	  0.4152	 38.2400	  38.240	 228.845
 4577	  0.4152	 38.2487	  38.249	 228.895
 4578	  0.4144	 38.2575	  38.257	 228.945
 4579	  0.4148	 38.2663	  38.266	 228.995
 4580	  0.4152	 38.2738	  38.274	 229.045
 4581	  0.4152	 38.2825	  38.282	 229.095
 4582	  0.4156	 38.2912	  38.291	 229.145
 4583	  0.4152	 38.3000	  38.300	 229.195
 4584	  0.4156	 38.3075	  38.307	 229.245
 4585	  0.4156	 38.3162	  38.316	 229.295
 4586	  0.4152	 38.3250	  38.325	 229.345
 4587	  0.4148	 38.3325	  38.333	 229.395
 4588	  0.4148	 38.3412	  38.341	 229.445
 4589	  0.4156	 38.3500	  38.350	 229.495
 4590	  0.4160	 38.3575	  38.357	 229.545
 4591	  0.4164	 38.3662	  38.366	 229.595
 4592	  0.4152	 38.3750	  38.375	 229.645
 4593	  0.4152	 38.3825	  38.382	 229.695
 4594	  0.4152	 38.3913	  38.391	 229.745
 4595	  0.4148	 38.4000	  38.400	 229.795
 4596	  0.4152	 38.4075	  38.407	 229.845
 4597	  0.4152	 38.4162	  38.416	 229.895
 4598	  0.4156	 38.4250	  38.425	 229.945
 4599	  0.4160	 38.4338	  38.434	 229.995
 4600	  0.4152	 38.4412	  38.441	 230.045
 4601	  0.4152	 38.4500	  38.450	 230.095
 4602	  0.4152	 38.4587	  38.459	 230.145
 4603	  0.4148	 38.4662	  38.466	 230.195
 4604	  0.4156	 38.4750	  38.475	 230.245
 4605	  0.4152	 38.4837	  38.484	 230.295
 4606	  0.4152	 38.4912	  38.491	 230.345
 4607	  0.4160	 38.5000	  38.500	 230.395
 4608	  0.4156	 38.5088	  38.509	 230.445
 4609	  0.4156	 38.5163	  38.516	 230.495
 4610	  0.4160	 38.5250	  38.525	 230.545
 4611	  0.4156	 38.5337	  38.534	 230.595
 4612	  0.4156	 38.5425	  38.542	 230.645
 4613	  0.4160	 38.5500	  38.550	 230.695
 4614	  0.4160	 38.5588	  38.559	 230.745
 4615	  0.4164	 38.5675	  38.567	 230.795
 4616	  0.4164	 38.5762	  38.576	 230.845
 4617	  0.4156	 38.5837	  38.584	 230.895
 4618	  0.4164	 38.5925	  38.592	 230.945
 4619	  0.4164	 38.6012	  38.601	 230.995
 4620	  0.4160	 38.6087	  38.609	 231.045
 4621	  0.4168	 38.6175	  38.618	 231.095
 4622	  0.4164	 38.6262	  38.626	 231.145
 4623	  0.4172	 38.6338	  38.634	 231.195
 4624	  0.4164	 38.6425	  38.642	 231.245
 4625	  0.4168	 38.6512	  38.651	 231.295
 4626	  0.4168	 38.6587	  38.659	 231.345
 4627	  0.4168	 38.6675	  38.667	 231.395
 4628	  0.4164	 38.6763	  38.676	 231.445
 4629	  0.4168	 38.6838	  38.684	 231.495
 4630	  0.4164	 38.6925	  38.692	 231.545
 4631	  0.4160	 38.7012	  38.701	 231.595
 4632	  0.4164	 38.7100	  38.710	 231.645
 4633	  0.4168	 38.7175	  38.717	 231.695
 4634	  0.4164	 38.7262	  38.726	 231.745
 4635	  0.4164	 38.7350	  38.735	 231.795
 4636	  0.4164	 38.7425	  38.743	 231.845
 4637	  0.4160	 38.7512	  38.751	 231.895
 4638	  0.4164	 38.7600	  38.760	 231.945
 4639	  0.4164	 38.7675	  38.767	 231.995
 4640	  0.4164	 38.7762	  38.776	 232.045
 4641	  0.4160	 38.7850	  38.785	 232.095
 4642	  0.4168	 38.7925	  38.792	 232.145
 4643	  0.4164	 38.8013	  38.801	 232.195
 4644	  0.4164	 38.8100	  38.810	 232.245
 4645	  0.4164	 38.8187	  38.819	 232.295
 4646	  0.4164	 38.8262	  38.826	 232.345
 4647	  0.4164	 38.8350	  38.835	 232.395
 4648	  0.4164	 38.8438	  38.844	 232.445
 4649	  0.4164	 38.8512	  38.851	 232.495
 4650	  0.4164	 38.8600	  38.860	 232.545
 4651	  0.4164	 38.8687	  38.869	 232.595
 4652	  0.4160	 38.8775	  38.877	 232.645
 4653	  0.4164	 38.8850	  38.885	 232.695
 4654	  0.4168	 38.8937	  38.894	 232.745
 4655	  0.4168	 38.9025	  38.903	 232.795
 4656	  0.4176	 38.9100	  38.910	 232.845
 4657	  0.4172	 38.9188	  38.919	 232.895
 4658	  0.4172	 38.9275	  38.927	 232.945
 4659	  0.4164	 38.9350	  38.935	 232.995
 4660	  0.4172	 38.9437	  38.944	 233.045
 4661	  0.4168	 38.9525	  38.952	 233.095
 4662	  0.4168	 38.9600	  38.960	 233.145
 4663	  0.4168	 38.9688	  38.969	 233.195
 4664	  0.4168	 38.9775	  38.978	 233.245
 4665	  0.4164	 38.9862	  38.986	 233.295
 4666	  0.4176	 38.9937	  38.994	 233.345
 4667	  0.4172	 39.0025	  39.002	 233.395
 4668	  0.4164	 39.0112	  39.011	 233.445
 4669	  0.4172	 39.0187	  39.019	 233.495
 4670	  0.4168	 39.0275	  39.028	 233.545
 4671	  0.4168	 39.0362	  39.036	 233.595
 4672	  0.4168	 39.0450	  39.045	 233.645
 4673	  0.4164	 39.0525	  39.052	 233.695
 4674	  0.4172	 39.0612	  39.061	 233.745
 4675	  0.4172	 39.0700	  39.070	 233.795
 4676	  0.4172	 39.0775	  39.077	 233.845
 4677	  0.4172	 39.0863	  39.086	 233.895
 4678	  0.4172	 39.0950	  39.095	 233.945
 4679	  0.4180	 39.1037	  39.104	 233.995
 4680	  0.4176	 39.1112	  39.111	 234.045
 4681	  0.4172	 39.1200	  39.120	 234.095
 4682	  0.4172	 39.1287	  39.129	 234.145
 4683	  0.4176	 39.1375	  39.138	 234.195
 4684	  0.4172	 39.1450	  39.145	 234.245
 4685	  0.4172	 39.1537	  39.154	 234.295
 4686	  0.4176	 39.1625	  39.162	 234.345
 4687	  0.4172	 39.1700	  39.170	 234.395
 4688	  0.4172	 39.1787	  39.179	 234.445
 4689	  0.4180	 39.1875	  39.188	 234.495
 4690	  0.4176	 39.1963	  39.196	 234.545
 4691	  0.4172	 39.2038	  39.204	 234.595
 4692	  0.4180	 39.2125	  39.212	 234.645
 4693	  0.4176	 39.2200	  39.220	 234.695
 4694	  0.4176	 39.2287	  39.229	 234.745
 4695	  0.4180	 39.2375	  39.237	 234.795
 4696	  0.4176	 39.2463	  39.246	 234.845
 4697	  0.4180	 39.2537	  39.254	 234.895
 4698	  0.4184	 39.2625	  39.263	 234.945
 4699	  0.4180	 39.2712	  39.271	 234.995
 4700	  0.4180	 39.2800	  39.280	 235.045
 4701	  0.4180	 39.2875	  39.287	 235.095
 4702	  0.4180	 39.2962	  39.296	 235.145
 4703	  0.4180	 39.3050	  39.305	 235.195
 4704	  0.4180	 39.3125	  39.312	 235.245
 4705	  0.4180	 39.3213	  39.321	 235.295
 4706	  0.4176	 39.3300	  39.330	 235.345
 4707	  0.4176	 39.3387	  39.339	 235.395
 4708	  0.4180	 39.3462	  39.346	 235.445
 4709	  0.4180	 39.3550	  39.355	 235.495
 4710	  0.4184	 39.3638	  39.364	 235.545
 4711	  0.4184	 39.3725	  39.372	 235.595
 4712	  0.4188	 39.3800	  39.380	 235.645
 4713	  0.4184	 39.3887	  39.389	 235.695
 4714	  0.4184	 39.3975	  39.397	 235.745
 4715	  0.4188	 39.4062	  39.406	 235.795
 4716	  0.4192	 39.4137	  39.414	 235.845
 4717	  0.4188	 39.4225	  39.423	 235.895
 4718	  0.4188	 39.4300	  39.430	 235.945
 4719	  0.4196	 39.4387	  39.439	 235.995
 4720	  0.4192	 39.4475	  39.447	 236.045
 4721	  0.4196	 39.4562	  39.456	 236.095
 4722	  0.4196	 39.4637	  39.464	 236.145
 4723	  0.4196	 39.4725	  39.472	 236.195
 4724	  0.4196	 39.4813	  39.481	 236.245
 4725	  0.4196	 39.4888	  39.489	 236.295
 4726	  0.4196	 39.4975	  39.497	 236.345
 4727	  0.4188	 39.5062	  39.506	 236.395
 4728	  0.4192	 39.5150	  39.515	 236.445
 4729	  0.4192	 39.5225	  39.522	 236.495
 4730	  0.4192	 39.5312	  39.531	 236.545
 4731	  0.4196	 39.5400	  39.540	 236.595
 4732	  0.4200	 39.5475	  39.548	 236.645
 4733	  0.4192	 39.5562	  39.556	 236.695
 4734	  0.4192	 39.5650	  39.565	 236.745
 4735	  0.4192	 39.5737	  39.574	 236.795
 4736	  0.4192	 39.5825	  39.583	 236.845
 4737	  0.4196	 39.5900	  39.590	 236.895
 4738	  0.4188	 39.5987	  39.599	 236.945
 4739	  0.4192	 39.6075	  39.607	 236.995
 4740	  0.4192	 39.6150	  39.615	 237.045
 4741	  0.4192	 39.6237	  39.624	 237.095
 4742	  0.4196	 39.6325	  39.632	 237.145
 4743	  0.4192	 39.6400	  39.640	 237.195
 4744	  0.4192	 39.6488	  39.649	 237.245
 4745	  0.4188	 39.6575	  39.657	 237.295
 4746	  0.4188	 39.6662	  39.666	 237.345
 4747	  0.4188	 39.6737	  39.674	 237.395
 4748	  0.4192	 39.6825	  39.682	 237.445
 4749	  0.4192	 39.6912	  39.691	 237.495
 4750	  0.4192	 39.7000	  39.700	 237.545
 4751	  0.4192	 39.7075	  39.708	 237.595
 4752	  0.4188	 39.7162	  39.716	 237.645
 4753	  0.4196	 39.7250	  39.725	 237.695
 4754	  0.4196	 39.7325	  39.732	 237.745
 4755	  0.4196	 39.7412	  39.741	 237.795
 4756	  0.4192	 39.7500	  39.750	 237.845
 4757	  0.4192	 39.7575	  39.757	 237.895
 4758	  0.4196	 39.7663	  39.766	 237.945
 4759	  0.4196	 39.7750	  39.775	 237.995
 4760	  0.4192	 39.7825	  39.782	 238.045
 4761	  0.4200	 39.7912	  39.791	 238.095
 4762	  0.4200	 39.8000	  39.800	 238.145
 4763	  0.4200	 39.8088	  39.809	 238.195
 4764	  0.4200	 39.8162	  39.816	 238.245
 4765	  0.4200	 39.8250	  39.825	 238.295
 4766	  0.4200	 39.8337	  39.834	 238.345
 4767	  0.4200	 39.8425	  39.842	 238.395
 4768	  0.4200	 39.8500	  39.850	 238.445
 4769	  0.4200	 39.8587	  39.859	 238.495
 4770	  0.4200	 39.8675	  39.868	 238.545
 4771	  0.4200	 39.8750	  39.875	 238.595
 4772	  0.4204	 39.8838	  39.884	 238.645
 4773	  0.4208	 39.8925	  39.892	 238.695
 4774	  0.4204	 39.9000	  39.900	 238.745
 4775	  0.4200	 39.9087	  39.909	 238.795
 4776	  0.4204	 39.9175	  39.917	 238.845
 4777	  0.4200	 39.9263	  39.926	 238.895
 4778	  0.4200	 39.9338	  39.934	 238.945
 4779	  0.4200	 39.9425	  39.942	 238.995
 4780	  0.4204	 39.9512	  39.951	 239.045
 4781	  0.4200	 39.9587	  39.959	 239.095
 4782	  0.4200	 39.9675	  39.967	 239.145
 4783	  0.4204	 39.9762	  39.976	 239.195
 4784	  0.4204	 39.9837	  39.984	 239.245
 4785	  0.4204	 39.9925	  39.993	 239.295
 4786	  0.4204	 40.0012	  40.001	 239.345
 4787	  0.4208	 40.0100	  40.010	 239.395
 4788	  0.4212	 40.0175	  40.017	 239.445
 4789	  0.4204	 40.0262	  40.026	 239.495
 4790	  0.4200	 40.0350	  40.035	 239.545
 4791	  0.4204	 40.0425	  40.042	 239.595
 4792	  0.4208	 40.0513	  40.051	 239.645
 4793	  0.4204	 40.0600	  40.060	 239.695
 4794	  0.4200	 40.0675	  40.067	 239.745
 4795	  0.4208	 40.0762	  40.076	 239.795
 4796	  0.4212	 40.0850	  40.085	 239.845
 4797	  0.4216	 40.0938	  40.094	 239.895
 4798	  0.4212	 40.1012	  40.101	 239.945
 4799	  0.4204	 40.1100	  40.110	 239.995
 4800	  0.4208	 40.1187	  40.119	 240.045
 4801	  0.4204	 40.1262	  40.126	 240.095
 4802	  0.4208	 40.1350	  40.135	 240.145
 4803	  0.4208	 40.1437	  40.144	 240.195
 4804	  0.4208	 40.1512	  40.151	 240.245
 4805	  0.4212	 40.1600	  40.160	 240.295
 4806	  0.4212	 40.1688	  40.169	 240.345
 4807	  0.4212	 40.1775	  40.177	 240.395
 4808	  0.4212	 40.1850	  40.185	 240.445
 4809	  0.4208	 40.1937	  40.194	 240.495
 4810	  0.4208	 40.2025	  40.202	 240.545
 4811	  0.4204	 40.2100	  40.210	 240.595
 4812	  0.4204	 40.2188	  40.219	 240.645
 4813	  0.4204	 40.2275	  40.228	 240.695
 4814	  0.4216	 40.2350	  40.235	 240.745
 4815	  0.4212	 40.2437	  40.244	 240.795
 4816	  0.4212	 40.2525	  40.252	 240.845
 4817	  0.4216	 40.2612	  40.261	 240.895
 4818	  0.4216	 40.2687	  40.269	 240.945
 4819	  0.4208	 40.2775	  40.278	 240.995
 4820	  0.4212	 40.2862	  40.286	 241.045
 4821	  0.4208	 40.2938	  40.294	 241.095
 4822	  0.4208	 40.3025	  40.302	 241.145
 4823	  0.4212	 40.3112	  40.311	 241.195
 4824	  0.4216	 40.3187	  40.319	 241.245
 4825	  0.4216	 40.3275	  40.327	 241.295
 4826	  0.4216	 40.3363	  40.336	 241.345
 4827	  0.4216	 40.3438	  40.344	 241.395
 4828	  0.4208	 40.3525	  40.353	 241.445
 4829	  0.4216	 40.3612	  40.361	 241.495
 4830	  0.4216	 40.3700	  40.370	 241.545
 4831	  0.4212	 40.3775	  40.377	 241.595
 4832	  0.4216	 40.3862	  40.386	 241.645
 4833	  0.4216	 40.3950	  40.395	 241.695
 4834	  0.4212	 40.4025	  40.403	 241.745
 4835	  0.4216	 40.4112	  40.411	 241.795
 4836	  0.4216	 40.4200	  40.420	 241.845
 4837	  0.4216	 40.4287	  40.429	 241.895
 4838	  0.4216	 40.4362	  40.436	 241.945
 4839	  0.4216	 40.4450	  40.445	 241.995
 4840	  0.4212	 40.4538	  40.454	 242.045
 4841	  0.4212	 40.4613	  40.461	 242.095
 4842	  0.4216	 40.4700	  40.470	 242.145
 4843	  0.4212	 40.4775	  40.478	 242.195
 4844	  0.4212	 40.4862	  40.486	 242.245
 4845	  0.4216	 40.4950	  40.495	 242.295
 4846	  0.4220	 40.5025	  40.502	 242.345
 4847	  0.4220	 40.5112	  40.511	 242.395
 4848	  0.4216	 40.5200	  40.520	 242.445
 4849	  0.4224	 40.5275	  40.528	 242.495
 4850	  0.4220	 40.5362	  40.536	 242.545
 4851	  0.4212	 40.5450	  40.545	 242.595
 4852	  0.4216	 40.5537	  40.554	 242.645
 4853	  0.4216	 40.5612	  40.561	 242.695
 4854	  0.4212	 40.5700	  40.570	 242.745
 4855	  0.4216	 40.5788	  40.579	 242.795
 4856	  0.4220	 40.5863	  40.586	 242.845
 4857	  0.4224	 40.5950	  40.595	 242.895
 4858	  0.4228	 40.6037	  40.604	 242.945
 4859	  0.4224	 40.6112	  40.611	 242.995
 4860	  0.4224	 40.6200	  40.620	 243.045
 4861	  0.4224	 40.6287	  40.629	 243.095
 4862	  0.4224	 40.6375	  40.638	 243.145
 4863	  0.4228	 40.6450	  40.645	 243.195
 4864	  0.4224	 40.6537	  40.654	 243.245
 4865	  0.4228	 40.6625	  40.662	 243.295
 4866	  0.4236	 40.6700	  40.670	 243.345
 4867	  0.4236	 40.6787	  40.679	 243.395
 4868	  0.4236	 40.6875	  40.688	 243.445
 4869	  0.4240	 40.6963	  40.696	 243.495
 4870	  0.4232	 40.7038	  40.704	 243.545
 4871	  0.4236	 40.7125	  40.712	 243.595
 4872	  0.4228	 40.7212	  40.721	 243.645
 4873	  0.4236	 40.7287	  40.729	 243.695
 4874	  0.4232	 40.7375	  40.737	 243.745
 4875	  0.4232	 40.7463	  40.746	 243.795
 4876	  0.4228	 40.7537	  40.754	 243.845
 4877	  0.4232	 40.7625	  40.763	 243.895
 4878	  0.4232	 40.7700	  40.770	 243.945
 4879	  0.4232	 40.7787	  40.779	 243.995
 4880	  0.4232	 40.7875	  40.787	 244.045
 4881	  0.4236	 40.7962	  40.796	 244.095
 4882	  0.4236	 40.8037	  40.804	 244.145
 4883	  0.4236	 40.8125	  40.812	 244.195
 4884	  0.4236	 40.8213	  40.821	 244.245
 4885	  0.4228	 40.8288	  40.829	 244.295
 4886	  0.4228	 40.8375	  40.837	 244.345
 4887	  0.4232	 40.8462	  40.846	 244.395
 4888	  0.4232	 40.8537	  40.854	 244.445
 4889	  0.4228	 40.8625	  40.862	 244.495
 4890	  0.4228	 40.8713	  40.871	 244.545
 4891	  0.4228	 40.8787	  40.879	 244.595
 4892	  0.4228	 40.8875	  40.888	 244.645
 4893	  0.4224	 40.8962	  40.896	 244.695
 4894	  0.4228	 40.9037	  40.904	 244.745
 4895	  0.4232	 40.9125	  40.912	 244.795
 4896	  0.4232	 40.9212	  40.921	 244.845
 4897	  0.4232	 40.9287	  40.929	 244.895
 4898	  0.4232	 40.9375	  40.938	 244.945
 4899	  0.4236	 40.9463	  40.946	 244.995
 4900	  0.4240	 40.9550	  40.955	 245.045
 4901	  0.4236	 40.9625	  40.962	 245.095
 4902	  0.4232	 40.9712	  40.971	 245.145
 4903	  0.4232	 40.9800	  40.980	 245.195
 4904	  0.4232	 40.9875	  40.987	 245.245
 4905	  0.4232	 40.9963	  40.996	 245.295
 4906	  0.4236	 41.0050	  41.005	 245.345
 4907	  0.4236	 41.0125	  41.013	 245.395
 4908	  0.4236	 41.0212	  41.021	 245.445
 4909	  0.4236	 41.0300	  41.030	 245.495
 4910	  0.4240	 41.0375	  41.037	 245.545
 4911	  0.4236	 41.0462	  41.046	 245.595
 4912	  0.4240	 41.0550	  41.055	 245.645
 4913	  0.4236	 41.0625	  41.062	 245.695
 4914	  0.4236	 41.0713	  41.071	 245.745
 4915	  0.4240	 41.0800	  41.080	 245.795
 4916	  0.4240	 41.0875	  41.087	 245.845
 4917	  0.4240	 41.0962	  41.096	 245.895
 4918	  0.4232	 41.1050	  41.105	 245.945
 4919	  0.4232	 41.1125	  41.112	 245.995
 4920	  0.4224	 41.1213	  41.121	 246.045
 4921	  0.4228	 41.1300	  41.130	 246.095
 4922	  0.4228	 41.1375	  41.138	 246.145
 4923	  0.4232	 41.1462	  41.146	 246.195
