0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	11112
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 9885	 12.7000	  4.6110	   8.284	 494.295
 9886	 12.7000	  4.6110	   8.284	 494.345
 9887	 12.6960	  4.6123	   8.285	 494.395
 9888	 12.6960	  4.6135	   8.286	 494.445
 9889	 12.6960	  4.6135	   8.286	 494.495
 9890	 12.6920	  4.6148	   8.287	 494.545
 9891	 12.6920	  4.6160	   8.289	 494.595
 9892	 12.6920	  4.6160	   8.289	 494.645
 9893	 12.6880	  4.6173	   8.290	 494.695
 9894	 12.6880	  4.6185	   8.291	 494.745
 9895	 12.6880	  4.6185	   8.291	 494.795
 9896	 12.6880	  4.6198	   8.292	 494.845
 9897	 12.6840	  4.6210	   8.294	 494.895
 9898	 12.6840	  4.6210	   8.294	 494.945
 9899	 12.6800	  4.6223	   8.295	 494.995
 9900	 12.6800	  4.6235	   8.296	 495.045
 9901	 12.6800	  4.6235	   8.296	 495.095
 9902	 12.6760	  4.6248	   8.297	 495.145
 9903	 12.6760	  4.6260	   8.299	 495.195
 9904	 12.6760	  4.6260	   8.299	 495.245
 9905	 12.6720	  4.6273	   8.300	 495.295
 9906	 12.6720	  4.6285	   8.301	 495.345
 9907	 12.6720	  4.6285	   8.301	 495.395
 9908	 12.6680	  4.6298	   8.302	 495.445
 9909	 12.6680	  4.6310	   8.304	 495.495
 9910	 12.6680	  4.6310	   8.304	 495.545
 9911	 12.6640	  4.6323	   8.305	 495.595
 9912	 12.6640	  4.6335	   8.306	 495.645
 9913	 12.6600	  4.6335	   8.306	 495.695
 9914	 12.6600	  4.6348	   8.307	 495.745
 9915	 12.6600	  4.6360	   8.309	 495.795
 9916	 12.6560	  4.6360	   8.309	 495.845
 9917	 12.6560	  4.6373	   8.310	 495.895
 9918	 12.6560	  4.6385	   8.311	 495.945
 9919	 12.6520	  4.6385	   8.311	 495.995
 9920	 12.6520	  4.6398	   8.312	 496.045
 9921	 12.6520	  4.6410	   8.314	 496.095
 9922	 12.6480	  4.6410	   8.314	 496.145
 9923	 12.6480	  4.6423	   8.315	 496.195
 9924	 12.6440	  4.6435	   8.316	 496.245
 9925	 12.6440	  4.6435	   8.316	 496.295
 9926	 12.6440	  4.6448	   8.318	 496.345
 9927	 12.6440	  4.6460	   8.319	 496.395
 9928	 12.6400	  4.6460	   8.319	 496.445
 9929	 12.6400	  4.6473	   8.320	 496.495
 9930	 12.6360	  4.6485	   8.321	 496.545
 9931	 12.6360	  4.6485	   8.321	 496.595
 9932	 12.6320	  4.6498	   8.323	 496.645
 9933	 12.6320	  4.6510	   8.324	 496.695
 9934	 12.6320	  4.6510	   8.324	 496.745
 9935	 12.6280	  4.6523	   8.325	 496.795
 9936	 12.6280	  4.6535	   8.326	 496.845
 9937	 12.6280	  4.6535	   8.326	 496.895
 9938	 12.6280	  4.6548	   8.327	 496.945
 9939	 12.6240	  4.6560	   8.329	 496.995
 9940	 12.6240	  4.6560	   8.329	 497.045
 9941	 12.6240	  4.6573	   8.330	 497.095
 9942	 12.6240	  4.6585	   8.331	 497.145
 9943	 12.6200	  4.6585	   8.331	 497.195
 9944	 12.6200	  4.6598	   8.332	 497.245
 9945	 12.6160	  4.6610	   8.334	 497.295
 9946	 12.6160	  4.6610	   8.334	 497.345
 9947	 12.6160	  4.6623	   8.335	 497.395
 9948	 12.6120	  4.6635	   8.336	 497.445
 9949	 12.6120	  4.6635	   8.336	 497.495
 9950	 12.6080	  4.6648	   8.337	 497.545
 9951	 12.6080	  4.6660	   8.339	 497.595
 9952	 12.6080	  4.6660	   8.339	 497.645
 9953	 12.6080	  4.6673	   8.340	 497.695
 9954	 12.6080	  4.6685	   8.341	 497.745
 9955	 12.6040	  4.6685	   8.341	 497.795
 9956	 12.6040	  4.6698	   8.342	 497.845
 9957	 12.6000	  4.6710	   8.344	 497.895
 9958	 12.5960	  4.6710	   8.344	 497.945
 9959	 12.5960	  4.6723	   8.345	 497.995
 9960	 12.5960	  4.6735	   8.346	 498.045
 9961	 12.5920	  4.6735	   8.346	 498.095
 9962	 12.5920	  4.6748	   8.347	 498.145
 9963	 12.5920	  4.6760	   8.349	 498.195
 9964	 12.5880	  4.6760	   8.349	 498.245
 9965	 12.5880	  4.6773	   8.350	 498.295
 9966	 12.5880	  4.6785	   8.351	 498.345
 9967	 12.5840	  4.6785	   8.351	 498.395
 9968	 12.5800	  4.6798	   8.352	 498.445
 9969	 12.5840	  4.6810	   8.354	 498.495
 9970	 12.5800	  4.6810	   8.354	 498.545
 9971	 12.5800	  4.6823	   8.355	 498.595
 9972	 12.5800	  4.6835	   8.356	 498.645
 9973	 12.5760	  4.6848	   8.358	 498.695
 9974	 12.5760	  4.6848	   8.358	 498.745
 9975	 12.5760	  4.6860	   8.359	 498.795
 9976	 12.5720	  4.6873	   8.360	 498.845
 9977	 12.5720	  4.6873	   8.360	 498.895
 9978	 12.5680	  4.6885	   8.361	 498.945
 9979	 12.5680	  4.6898	   8.363	 498.995
 9980	 12.5680	  4.6898	   8.363	 499.045
 9981	 12.5680	  4.6910	   8.364	 499.095
 9982	 12.5640	  4.6923	   8.365	 499.145
 9983	 12.5600	  4.6923	   8.365	 499.195
 9984	 12.5600	  4.6935	   8.366	 499.245
 9985	 12.5600	  4.6948	   8.367	 499.295
 9986	 12.5600	  4.6948	   8.367	 499.345
 9987	 12.5560	  4.6960	   8.369	 499.395
 9988	 12.5560	  4.6973	   8.370	 499.445
 9989	 12.5520	  4.6973	   8.370	 499.495
 9990	 12.5520	  4.6985	   8.371	 499.545
 9991	 12.5520	  4.6998	   8.372	 499.595
 9992	 12.5480	  4.6998	   8.372	 499.645
 9993	 12.5480	  4.7010	   8.374	 499.695
 9994	 12.5440	  4.7023	   8.375	 499.745
 9995	 12.5440	  4.7023	   8.375	 499.795
 9996	 12.5440	  4.7035	   8.376	 499.845
 9997	 12.5400	  4.7048	   8.377	 499.895
 9998	 12.5400	  4.7048	   8.377	 499.945
 9999	 12.5360	  4.7060	   8.379	 499.995
10000	 12.5360	  4.7073	   8.380	 500.045
10001	 12.5360	  4.7073	   8.380	 500.095
10002	 12.5360	  4.7085	   8.381	 500.145
10003	 12.5320	  4.7098	   8.382	 500.195
10004	 12.5320	  4.7098	   8.382	 500.245
10005	 12.5280	  4.7110	   8.384	 500.295
10006	 12.5280	  4.7123	   8.385	 500.345
10007	 12.5280	  4.7123	   8.385	 500.395
10008	 12.5280	  4.7135	   8.386	 500.445
10009	 12.5240	  4.7148	   8.387	 500.495
10010	 12.5240	  4.7148	   8.387	 500.545
10011	 12.5200	  4.7160	   8.389	 500.595
10012	 12.5200	  4.7173	   8.390	 500.645
10013	 12.5200	  4.7173	   8.390	 500.695
10014	 12.5160	  4.7185	   8.391	 500.745
10015	 12.5160	  4.7198	   8.392	 500.795
10016	 12.5120	  4.7198	   8.392	 500.845
10017	 12.5120	  4.7210	   8.394	 500.895
10018	 12.5120	  4.7223	   8.395	 500.945
10019	 12.5120	  4.7223	   8.395	 500.995
10020	 12.5080	  4.7235	   8.396	 501.045
10021	 12.5080	  4.7248	   8.398	 501.095
10022	 12.5040	  4.7248	   8.398	 501.145
10023	 12.5040	  4.7260	   8.399	 501.195
10024	 12.5040	  4.7273	   8.400	 501.245
10025	 12.5040	  4.7273	   8.400	 501.295
10026	 12.5000	  4.7285	   8.401	 501.345
10027	 12.5000	  4.7298	   8.403	 501.395
10028	 12.4960	  4.7298	   8.403	 501.445
10029	 12.4960	  4.7310	   8.404	 501.495
10030	 12.4960	  4.7323	   8.405	 501.545
10031	 12.4920	  4.7323	   8.405	 501.595
10032	 12.4920	  4.7335	   8.406	 501.645
10033	 12.4920	  4.7348	   8.408	 501.695
10034	 12.4880	  4.7348	   8.408	 501.745
10035	 12.4880	  4.7360	   8.409	 501.795
10036	 12.4840	  4.7373	   8.410	 501.845
10037	 12.4840	  4.7373	   8.410	 501.895
10038	 12.4840	  4.7385	   8.411	 501.945
10039	 12.4800	  4.7398	   8.412	 501.995
10040	 12.4800	  4.7398	   8.412	 502.045
10041	 12.4800	  4.7410	   8.414	 502.095
10042	 12.4760	  4.7423	   8.415	 502.145
10043	 12.4760	  4.7423	   8.415	 502.195
10044	 12.4720	  4.7435	   8.416	 502.245
10045	 12.4720	  4.7448	   8.417	 502.295
10046	 12.4720	  4.7448	   8.417	 502.345
10047	 12.4720	  4.7460	   8.419	 502.395
10048	 12.4680	  4.7473	   8.420	 502.445
10049	 12.4680	  4.7473	   8.420	 502.495
10050	 12.4640	  4.7485	   8.421	 502.545
10051	 12.4640	  4.7498	   8.422	 502.595
10052	 12.4600	  4.7498	   8.422	 502.645
10053	 12.4600	  4.7510	   8.424	 502.695
10054	 12.4600	  4.7523	   8.425	 502.745
10055	 12.4560	  4.7523	   8.425	 502.795
10056	 12.4560	  4.7535	   8.426	 502.845
10057	 12.4520	  4.7548	   8.427	 502.895
10058	 12.4520	  4.7548	   8.427	 502.945
10059	 12.4520	  4.7560	   8.429	 502.995
10060	 12.4520	  4.7573	   8.430	 503.045
10061	 12.4480	  4.7573	   8.430	 503.095
10062	 12.4480	  4.7585	   8.431	 503.145
10063	 12.4440	  4.7598	   8.432	 503.195
10064	 12.4440	  4.7598	   8.432	 503.245
10065	 12.4400	  4.7610	   8.434	 503.295
10066	 12.4440	  4.7623	   8.435	 503.345
10067	 12.4400	  4.7623	   8.435	 503.395
10068	 12.4400	  4.7635	   8.436	 503.445
10069	 12.4360	  4.7648	   8.438	 503.495
10070	 12.4360	  4.7648	   8.438	 503.545
10071	 12.4360	  4.7660	   8.439	 503.595
10072	 12.4320	  4.7673	   8.440	 503.645
10073	 12.4320	  4.7673	   8.440	 503.695
10074	 12.4280	  4.7685	   8.441	 503.745
10075	 12.4280	  4.7698	   8.443	 503.795
10076	 12.4280	  4.7698	   8.443	 503.845
10077	 12.4280	  4.7710	   8.444	 503.895
10078	 12.4240	  4.7723	   8.445	 503.945
10079	 12.4240	  4.7723	   8.445	 503.995
10080	 12.4200	  4.7735	   8.446	 504.045
10081	 12.4200	  4.7748	   8.448	 504.095
10082	 12.4200	  4.7748	   8.448	 504.145
10083	 12.4160	  4.7760	   8.449	 504.195
10084	 12.4160	  4.7773	   8.450	 504.245
10085	 12.4120	  4.7773	   8.450	 504.295
10086	 12.4120	  4.7785	   8.451	 504.345
10087	 12.4120	  4.7798	   8.452	 504.395
10088	 12.4080	  4.7798	   8.452	 504.445
10089	 12.4080	  4.7810	   8.454	 504.495
10090	 12.4040	  4.7823	   8.455	 504.545
10091	 12.4040	  4.7823	   8.455	 504.595
10092	 12.4000	  4.7835	   8.456	 504.645
10093	 12.4000	  4.7848	   8.457	 504.695
10094	 12.3960	  4.7848	   8.457	 504.745
10095	 12.3960	  4.7860	   8.459	 504.795
10096	 12.3920	  4.7860	   8.459	 504.845
10097	 12.3920	  4.7873	   8.460	 504.895
10098	 12.3920	  4.7885	   8.461	 504.945
10099	 12.3920	  4.7885	   8.461	 504.995
10100	 12.3920	  4.7898	   8.462	 505.045
10101	 12.3880	  4.7910	   8.464	 505.095
10102	 12.3880	  4.7910	   8.464	 505.145
10103	 12.3840	  4.7923	   8.465	 505.195
10104	 12.3840	  4.7935	   8.466	 505.245
10105	 12.3840	  4.7935	   8.466	 505.295
10106	 12.3840	  4.7948	   8.467	 505.345
10107	 12.3840	  4.7960	   8.469	 505.395
10108	 12.3800	  4.7973	   8.470	 505.445
10109	 12.3800	  4.7973	   8.470	 505.495
10110	 12.3760	  4.7985	   8.471	 505.545
10111	 12.3760	  4.7998	   8.472	 505.595
10112	 12.3720	  4.7998	   8.472	 505.645
10113	 12.3720	  4.8010	   8.474	 505.695
10114	 12.3720	  4.8010	   8.474	 505.745
10115	 12.3720	  4.8023	   8.475	 505.795
10116	 12.3680	  4.8035	   8.476	 505.845
10117	 12.3640	  4.8048	   8.477	 505.895
10118	 12.3640	  4.8048	   8.477	 505.945
10119	 12.3640	  4.8060	   8.479	 505.995
10120	 12.3640	  4.8073	   8.480	 506.045
10121	 12.3600	  4.8073	   8.480	 506.095
10122	 12.3600	  4.8085	   8.481	 506.145
10123	 12.3560	  4.8098	   8.483	 506.195
10124	 12.3560	  4.8098	   8.483	 506.245
10125	 12.3560	  4.8110	   8.484	 506.295
10126	 12.3520	  4.8123	   8.485	 506.345
10127	 12.3520	  4.8123	   8.485	 506.395
10128	 12.3480	  4.8135	   8.486	 506.445
10129	 12.3480	  4.8148	   8.488	 506.495
10130	 12.3440	  4.8148	   8.488	 506.545
10131	 12.3440	  4.8160	   8.489	 506.595
10132	 12.3440	  4.8173	   8.490	 506.645
10133	 12.3400	  4.8173	   8.490	 506.695
10134	 12.3400	  4.8185	   8.491	 506.745
10135	 12.3360	  4.8198	   8.492	 506.795
10136	 12.3360	  4.8198	   8.492	 506.845
10137	 12.3360	  4.8210	   8.494	 506.895
10138	 12.3320	  4.8223	   8.495	 506.945
10139	 12.3320	  4.8223	   8.495	 506.995
10140	 12.3280	  4.8235	   8.496	 507.045
10141	 12.3320	  4.8248	   8.497	 507.095
10142	 12.3280	  4.8248	   8.497	 507.145
10143	 12.3280	  4.8260	   8.499	 507.195
10144	 12.3240	  4.8273	   8.500	 507.245
10145	 12.3240	  4.8273	   8.500	 507.295
10146	 12.3240	  4.8285	   8.501	 507.345
10147	 12.3200	  4.8298	   8.502	 507.395
10148	 12.3160	  4.8298	   8.502	 507.445
10149	 12.3160	  4.8310	   8.504	 507.495
10150	 12.3160	  4.8323	   8.505	 507.545
10151	 12.3160	  4.8323	   8.505	 507.595
10152	 12.3120	  4.8335	   8.506	 507.645
10153	 12.3120	  4.8348	   8.507	 507.695
10154	 12.3080	  4.8348	   8.507	 507.745
10155	 12.3080	  4.8360	   8.509	 507.795
10156	 12.3040	  4.8373	   8.510	 507.845
10157	 12.3040	  4.8373	   8.510	 507.895
10158	 12.3040	  4.8385	   8.511	 507.945
10159	 12.3000	  4.8398	   8.512	 507.995
10160	 12.3000	  4.8410	   8.514	 508.045
10161	 12.3000	  4.8410	   8.514	 508.095
10162	 12.2960	  4.8423	   8.515	 508.145
10163	 12.2960	  4.8423	   8.515	 508.195
10164	 12.2920	  4.8435	   8.516	 508.245
10165	 12.2920	  4.8448	   8.517	 508.295
10166	 12.2920	  4.8448	   8.517	 508.345
10167	 12.2880	  4.8460	   8.519	 508.395
10168	 12.2880	  4.8473	   8.520	 508.445
10169	 12.2840	  4.8473	   8.520	 508.495
10170	 12.2840	  4.8485	   8.521	 508.545
10171	 12.2840	  4.8498	   8.523	 508.595
10172	 12.2800	  4.8510	   8.524	 508.645
10173	 12.2800	  4.8510	   8.524	 508.695
10174	 12.2800	  4.8523	   8.525	 508.745
10175	 12.2760	  4.8535	   8.526	 508.795
10176	 12.2760	  4.8535	   8.526	 508.845
10177	 12.2720	  4.8548	   8.528	 508.895
10178	 12.2720	  4.8560	   8.529	 508.945
10179	 12.2720	  4.8560	   8.529	 508.995
10180	 12.2680	  4.8573	   8.530	 509.045
10181	 12.2680	  4.8585	   8.531	 509.095
10182	 12.2680	  4.8585	   8.531	 509.145
10183	 12.2640	  4.8598	   8.533	 509.195
10184	 12.2640	  4.8610	   8.534	 509.245
10185	 12.2640	  4.8610	   8.534	 509.295
10186	 12.2600	  4.8623	   8.535	 509.345
10187	 12.2600	  4.8635	   8.536	 509.395
10188	 12.2560	  4.8635	   8.536	 509.445
10189	 12.2560	  4.8648	   8.537	 509.495
10190	 12.2560	  4.8660	   8.539	 509.545
10191	 12.2560	  4.8660	   8.539	 509.595
10192	 12.2520	  4.8673	   8.540	 509.645
10193	 12.2480	  4.8685	   8.541	 509.695
10194	 12.2480	  4.8685	   8.541	 509.745
10195	 12.2440	  4.8698	   8.542	 509.795
10196	 12.2440	  4.8710	   8.544	 509.845
10197	 12.2440	  4.8710	   8.544	 509.895
10198	 12.2400	  4.8723	   8.545	 509.945
10199	 12.2400	  4.8735	   8.546	 509.995
10200	 12.2360	  4.8735	   8.546	 510.045
10201	 12.2360	  4.8748	   8.547	 510.095
10202	 12.2360	  4.8760	   8.549	 510.145
10203	 12.2320	  4.8760	   8.549	 510.195
10204	 12.2320	  4.8773	   8.550	 510.245
10205	 12.2320	  4.8785	   8.551	 510.295
10206	 12.2280	  4.8785	   8.551	 510.345
10207	 12.2280	  4.8798	   8.552	 510.395
10208	 12.2240	  4.8810	   8.554	 510.445
10209	 12.2240	  4.8810	   8.554	 510.495
10210	 12.2240	  4.8823	   8.555	 510.545
10211	 12.2200	  4.8835	   8.556	 510.595
10212	 12.2200	  4.8835	   8.556	 510.645
10213	 12.2200	  4.8848	   8.557	 510.695
10214	 12.2160	  4.8860	   8.559	 510.745
10215	 12.2120	  4.8860	   8.559	 510.795
10216	 12.2120	  4.8873	   8.560	 510.845
10217	 12.2120	  4.8885	   8.561	 510.895
10218	 12.2080	  4.8885	   8.561	 510.945
10219	 12.2080	  4.8898	   8.562	 510.995
10220	 12.2080	  4.8910	   8.564	 511.045
10221	 12.2080	  4.8910	   8.564	 511.095
10222	 12.2040	  4.8923	   8.565	 511.145
10223	 12.2040	  4.8935	   8.566	 511.195
10224	 12.2000	  4.8935	   8.566	 511.245
10225	 12.2000	  4.8948	   8.568	 511.295
10226	 12.1960	  4.8960	   8.569	 511.345
10227	 12.1960	  4.8960	   8.569	 511.395
10228	 12.1920	  4.8973	   8.570	 511.445
10229	 12.1920	  4.8985	   8.571	 511.495
10230	 12.1920	  4.8985	   8.571	 511.545
10231	 12.1880	  4.8998	   8.573	 511.595
10232	 12.1840	  4.9010	   8.574	 511.645
10233	 12.1880	  4.9010	   8.574	 511.695
10234	 12.1840	  4.9023	   8.575	 511.745
10235	 12.1840	  4.9035	   8.576	 511.795
10236	 12.1800	  4.9035	   8.576	 511.845
10237	 12.1800	  4.9048	   8.577	 511.895
10238	 12.1800	  4.9060	   8.579	 511.945
10239	 12.1760	  4.9060	   8.579	 511.995
10240	 12.1760	  4.9073	   8.580	 512.045
10241	 12.1720	  4.9085	   8.581	 512.095
10242	 12.1720	  4.9085	   8.581	 512.145
10243	 12.1680	  4.9098	   8.582	 512.195
10244	 12.1680	  4.9110	   8.584	 512.245
10245	 12.1680	  4.9110	   8.584	 512.295
10246	 12.1680	  4.9123	   8.585	 512.345
10247	 12.1640	  4.9135	   8.586	 512.395
10248	 12.1640	  4.9135	   8.586	 512.445
10249	 12.1600	  4.9148	   8.587	 512.495
10250	 12.1600	  4.9160	   8.589	 512.545
10251	 12.1560	  4.9160	   8.589	 512.595
10252	 12.1560	  4.9173	   8.590	 512.645
10253	 12.1560	  4.9185	   8.591	 512.695
10254	 12.1520	  4.9185	   8.591	 512.745
10255	 12.1520	  4.9198	   8.592	 512.795
10256	 12.1520	  4.9210	   8.594	 512.845
10257	 12.1480	  4.9210	   8.594	 512.895
10258	 12.1480	  4.9223	   8.595	 512.945
10259	 12.1440	  4.9235	   8.596	 512.995
10260	 12.1440	  4.9235	   8.596	 513.045
10261	 12.1440	  4.9248	   8.597	 513.095
10262	 12.1400	  4.9260	   8.599	 513.145
10263	 12.1400	  4.9260	   8.599	 513.195
10264	 12.1360	  4.9273	   8.600	 513.245
10265	 12.1360	  4.9285	   8.601	 513.295
10266	 12.1360	  4.9285	   8.601	 513.345
10267	 12.1320	  4.9298	   8.602	 513.395
10268	 12.1320	  4.9310	   8.604	 513.445
10269	 12.1320	  4.9310	   8.604	 513.495
10270	 12.1280	  4.9323	   8.605	 513.545
10271	 12.1280	  4.9335	   8.606	 513.595
10272	 12.1240	  4.9335	   8.606	 513.645
10273	 12.1240	  4.9348	   8.608	 513.695
10274	 12.1240	  4.9360	   8.609	 513.745
10275	 12.1240	  4.9360	   8.609	 513.795
10276	 12.1200	  4.9373	   8.610	 513.845
10277	 12.1160	  4.9385	   8.611	 513.895
10278	 12.1160	  4.9385	   8.611	 513.945
10279	 12.1160	  4.9398	   8.613	 513.995
10280	 12.1120	  4.9410	   8.614	 514.045
10281	 12.1120	  4.9410	   8.614	 514.095
10282	 12.1120	  4.9423	   8.615	 514.145
10283	 12.1080	  4.9435	   8.616	 514.195
10284	 12.1080	  4.9435	   8.616	 514.245
10285	 12.1040	  4.9448	   8.617	 514.295
10286	 12.1040	  4.9460	   8.619	 514.345
10287	 12.1040	  4.9460	   8.619	 514.395
10288	 12.1000	  4.9473	   8.620	 514.445
10289	 12.1000	  4.9485	   8.621	 514.495
10290	 12.0960	  4.9485	   8.621	 514.545
10291	 12.0960	  4.9498	   8.622	 514.595
10292	 12.0960	  4.9510	   8.624	 514.645
10293	 12.0920	  4.9510	   8.624	 514.695
10294	 12.0920	  4.9523	   8.625	 514.745
10295	 12.0920	  4.9535	   8.626	 514.795
10296	 12.0880	  4.9535	   8.626	 514.845
10297	 12.0880	  4.9548	   8.627	 514.895
10298	 12.0840	  4.9560	   8.629	 514.945
10299	 12.0840	  4.9560	   8.629	 514.995
10300	 12.0840	  4.9573	   8.630	 515.045
10301	 12.0800	  4.9585	   8.631	 515.095
10302	 12.0800	  4.9585	   8.631	 515.145
10303	 12.0760	  4.9598	   8.632	 515.195
10304	 12.0760	  4.9610	   8.634	 515.245
10305	 12.0720	  4.9610	   8.634	 515.295
10306	 12.0720	  4.9623	   8.635	 515.345
10307	 12.0720	  4.9635	   8.636	 515.395
10308	 12.0680	  4.9635	   8.636	 515.445
10309	 12.0680	  4.9648	   8.637	 515.495
10310	 12.0640	  4.9660	   8.639	 515.545
10311	 12.0640	  4.9660	   8.639	 515.595
10312	 12.0600	  4.9673	   8.640	 515.645
10313	 12.0600	  4.9685	   8.641	 515.695
10314	 12.0560	  4.9685	   8.641	 515.745
10315	 12.0560	  4.9698	   8.642	 515.795
10316	 12.0520	  4.9710	   8.644	 515.845
10317	 12.0520	  4.9710	   8.644	 515.895
10318	 12.0520	  4.9723	   8.645	 515.945
10319	 12.0480	  4.9735	   8.646	 515.995
10320	 12.0480	  4.9735	   8.646	 516.045
10321	 12.0480	  4.9748	   8.648	 516.095
10322	 12.0440	  4.9760	   8.649	 516.145
10323	 12.0440	  4.9760	   8.649	 516.195
10324	 12.0440	  4.9773	   8.650	 516.245
10325	 12.0400	  4.9785	   8.651	 516.295
10326	 12.0400	  4.9785	   8.651	 516.345
10327	 12.0400	  4.9798	   8.653	 516.395
10328	 12.0360	  4.9810	   8.654	 516.445
10329	 12.0360	  4.9810	   8.654	 516.495
10330	 12.0320	  4.9823	   8.655	 516.545
10331	 12.0320	  4.9835	   8.656	 516.595
10332	 12.0320	  4.9835	   8.656	 516.645
10333	 12.0280	  4.9848	   8.658	 516.695
10334	 12.0280	  4.9860	   8.659	 516.745
10335	 12.0280	  4.9860	   8.659	 516.795
10336	 12.0240	  4.9873	   8.660	 516.845
10337	 12.0240	  4.9885	   8.661	 516.895
10338	 12.0240	  4.9885	   8.661	 516.945
10339	 12.0200	  4.9898	   8.662	 516.995
10340	 12.0160	  4.9910	   8.664	 517.045
10341	 12.0160	  4.9910	   8.664	 517.095
10342	 12.0160	  4.9923	   8.665	 517.145
10343	 12.0120	  4.9935	   8.666	 517.195
10344	 12.0120	  4.9935	   8.666	 517.245
10345	 12.0080	  4.9948	   8.667	 517.295
10346	 12.0080	  4.9960	   8.669	 517.345
10347	 12.0040	  4.9960	   8.669	 517.395
10348	 12.0040	  4.9973	   8.670	 517.445
10349	 12.0040	  4.9985	   8.671	 517.495
10350	 12.0000	  4.9985	   8.671	 517.545
10351	 12.0000	  4.9998	   8.672	 517.595
10352	 12.0000	  5.0010	   8.674	 517.645
10353	 11.9960	  5.0010	   8.674	 517.695
10354	 11.9960	  5.0023	   8.675	 517.745
10355	 11.9960	  5.0035	   8.676	 517.795
10356	 11.9920	  5.0035	   8.676	 517.845
10357	 11.9920	  5.0048	   8.677	 517.895
10358	 11.9920	  5.0060	   8.679	 517.945
10359	 11.9880	  5.0060	   8.679	 517.995
10360	 11.9880	  5.0073	   8.680	 518.045
10361	 11.9840	  5.0085	   8.681	 518.095
10362	 11.9840	  5.0085	   8.681	 518.145
10363	 11.9800	  5.0098	   8.682	 518.195
10364	 11.9800	  5.0110	   8.684	 518.245
10365	 11.9800	  5.0110	   8.684	 518.295
10366	 11.9760	  5.0123	   8.685	 518.345
10367	 11.9720	  5.0135	   8.686	 518.395
10368	 11.9720	  5.0135	   8.686	 518.445
10369	 11.9680	  5.0148	   8.688	 518.495
10370	 11.9680	  5.0160	   8.689	 518.545
10371	 11.9680	  5.0160	   8.689	 518.595
10372	 11.9640	  5.0173	   8.690	 518.645
10373	 11.9640	  5.0185	   8.691	 518.695
10374	 11.9600	  5.0185	   8.691	 518.745
10375	 11.9600	  5.0198	   8.693	 518.795
10376	 11.9600	  5.0210	   8.694	 518.845
10377	 11.9560	  5.0210	   8.694	 518.895
10378	 11.9560	  5.0223	   8.695	 518.945
10379	 11.9520	  5.0235	   8.696	 518.995
10380	 11.9560	  5.0235	   8.696	 519.045
10381	 11.9520	  5.0248	   8.698	 519.095
10382	 11.9520	  5.0260	   8.699	 519.145
10383	 11.9480	  5.0260	   8.699	 519.195
10384	 11.9440	  5.0273	   8.700	 519.245
10385	 11.9440	  5.0285	   8.701	 519.295
10386	 11.9400	  5.0285	   8.701	 519.345
10387	 11.9400	  5.0298	   8.702	 519.395
10388	 11.9400	  5.0310	   8.704	 519.445
10389	 11.9400	  5.0310	   8.704	 519.495
10390	 11.9360	  5.0323	   8.705	 519.545
10391	 11.9360	  5.0335	   8.706	 519.595
10392	 11.9320	  5.0335	   8.706	 519.645
10393	 11.9320	  5.0348	   8.707	 519.695
10394	 11.9280	  5.0360	   8.709	 519.745
10395	 11.9280	  5.0360	   8.709	 519.795
10396	 11.9280	  5.0373	   8.710	 519.845
10397	 11.9240	  5.0385	   8.711	 519.895
10398	 11.9240	  5.0385	   8.711	 519.945
10399	 11.9240	  5.0398	   8.712	 519.995
10400	 11.9200	  5.0410	   8.714	 520.045
10401	 11.9200	  5.0410	   8.714	 520.095
10402	 11.9160	  5.0423	   8.715	 520.145
10403	 11.9160	  5.0435	   8.716	 520.195
10404	 11.9120	  5.0435	   8.716	 520.245
10405	 11.9120	  5.0448	   8.717	 520.295
10406	 11.9120	  5.0448	   8.717	 520.345
10407	 11.9080	  5.0460	   8.719	 520.395
10408	 11.9080	  5.0473	   8.720	 520.445
10409	 11.9080	  5.0485	   8.721	 520.495
10410	 11.9040	  5.0485	   8.721	 520.545
10411	 11.9040	  5.0498	   8.722	 520.595
10412	 11.9000	  5.0510	   8.724	 520.645
10413	 11.9000	  5.0510	   8.724	 520.695
10414	 11.8960	  5.0523	   8.725	 520.745
10415	 11.8960	  5.0535	   8.726	 520.795
10416	 11.8920	  5.0535	   8.726	 520.845
10417	 11.8920	  5.0548	   8.727	 520.895
10418	 11.8880	  5.0560	   8.729	 520.945
10419	 11.8880	  5.0560	   8.729	 520.995
10420	 11.8840	  5.0573	   8.730	 521.045
10421	 11.8840	  5.0585	   8.731	 521.095
10422	 11.8840	  5.0585	   8.731	 521.145
10423	 11.8800	  5.0598	   8.733	 521.195
10424	 11.8800	  5.0610	   8.734	 521.245
10425	 11.8800	  5.0610	   8.734	 521.295
10426	 11.8760	  5.0623	   8.735	 521.345
10427	 11.8760	  5.0635	   8.736	 521.395
10428	 11.8720	  5.0635	   8.736	 521.445
10429	 11.8720	  5.0648	   8.738	 521.495
10430	 11.8720	  5.0660	   8.739	 521.545
10431	 11.8680	  5.0660	   8.739	 521.595
10432	 11.8680	  5.0673	   8.740	 521.645
10433	 11.8640	  5.0685	   8.741	 521.695
10434	 11.8640	  5.0685	   8.741	 521.745
10435	 11.8600	  5.0698	   8.742	 521.795
