0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3529
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
    0	  0.0092	  0.0088	   0.009	   0.045
    1	  0.0096	  0.0162	   0.016	   0.095
    2	  0.0100	  0.0250	   0.025	   0.145
    3	  0.0100	  0.0337	   0.034	   0.195
    4	  0.0092	  0.0412	   0.041	   0.245
    5	  0.0088	  0.0500	   0.050	   0.295
    6	  0.0092	  0.0587	   0.059	   0.345
    7	  0.0096	  0.0675	   0.067	   0.395
    8	  0.0092	  0.0750	   0.075	   0.445
    9	  0.0092	  0.0837	   0.084	   0.495
   10	  0.0092	  0.0925	   0.093	   0.545
   11	  0.0092	  0.1000	   0.100	   0.595
   12	  0.0092	  0.1088	   0.109	   0.645
   13	  0.0092	  0.1163	   0.116	   0.695
   14	  0.0092	  0.1250	   0.125	   0.745
   15	  0.0096	  0.1337	   0.134	   0.795
   16	  0.0096	  0.1425	   0.142	   0.845
   17	  0.0096	  0.1500	   0.150	   0.895
   18	  0.0100	  0.1587	   0.159	   0.945
   19	  0.0096	  0.1675	   0.167	   0.995
   20	  0.0100	  0.1762	   0.176	   1.045
   21	  0.0100	  0.1837	   0.184	   1.095
   22	  0.0104	  0.1925	   0.192	   1.145
   23	  0.0104	  0.2013	   0.201	   1.195
   24	  0.0100	  0.2087	   0.209	   1.245
   25	  0.0096	  0.2175	   0.218	   1.295
   26	  0.0100	  0.2262	   0.226	   1.345
   27	  0.0096	  0.2338	   0.234	   1.395
   28	  0.0096	  0.2425	   0.242	   1.445
   29	  0.0100	  0.2512	   0.251	   1.495
   30	  0.0100	  0.2600	   0.260	   1.545
   31	  0.0096	  0.2675	   0.267	   1.595
   32	  0.0100	  0.2763	   0.276	   1.645
   33	  0.0100	  0.2850	   0.285	   1.695
   34	  0.0096	  0.2925	   0.292	   1.745
   35	  0.0100	  0.3012	   0.301	   1.795
   36	  0.0100	  0.3100	   0.310	   1.845
   37	  0.0100	  0.3175	   0.317	   1.895
   38	  0.0104	  0.3262	   0.326	   1.945
   39	  0.0104	  0.3350	   0.335	   1.995
   40	  0.0100	  0.3438	   0.344	   2.045
   41	  0.0100	  0.3512	   0.351	   2.095
   42	  0.0108	  0.3600	   0.360	   2.145
   43	  0.0108	  0.3688	   0.369	   2.195
   44	  0.0108	  0.3762	   0.376	   2.245
   45	  0.0108	  0.3850	   0.385	   2.295
   46	  0.0104	  0.3937	   0.394	   2.345
   47	  0.0108	  0.4013	   0.401	   2.395
   48	  0.0108	  0.4100	   0.410	   2.445
   49	  0.0116	  0.4187	   0.419	   2.495
   50	  0.0116	  0.4275	   0.427	   2.545
   51	  0.0112	  0.4350	   0.435	   2.595
   52	  0.0116	  0.4437	   0.444	   2.645
   53	  0.0116	  0.4525	   0.452	   2.695
   54	  0.0116	  0.4600	   0.460	   2.745
   55	  0.0108	  0.4688	   0.469	   2.795
   56	  0.0116	  0.4775	   0.477	   2.845
   57	  0.0116	  0.4862	   0.486	   2.895
   58	  0.0112	  0.4937	   0.494	   2.945
   59	  0.0120	  0.5025	   0.502	   2.995
   60	  0.0124	  0.5112	   0.511	   3.045
   61	  0.0116	  0.5200	   0.520	   3.095
   62	  0.0124	  0.5275	   0.527	   3.145
   63	  0.0120	  0.5362	   0.536	   3.195
   64	  0.0120	  0.5450	   0.545	   3.245
   65	  0.0120	  0.5525	   0.553	   3.295
   66	  0.0116	  0.5612	   0.561	   3.345
   67	  0.0120	  0.5700	   0.570	   3.395
   68	  0.0116	  0.5788	   0.579	   3.445
   69	  0.0120	  0.5863	   0.586	   3.495
   70	  0.0128	  0.5950	   0.595	   3.545
   71	  0.0132	  0.6037	   0.604	   3.595
   72	  0.0128	  0.6112	   0.611	   3.645
   73	  0.0120	  0.6200	   0.620	   3.695
   74	  0.0124	  0.6287	   0.629	   3.745
   75	  0.0132	  0.6362	   0.636	   3.795
   76	  0.0132	  0.6450	   0.645	   3.845
   77	  0.0128	  0.6538	   0.654	   3.895
   78	  0.0132	  0.6612	   0.661	   3.945
   79	  0.0124	  0.6700	   0.670	   3.995
   80	  0.0128	  0.6787	   0.679	   4.045
   81	  0.0128	  0.6875	   0.688	   4.095
   82	  0.0128	  0.6950	   0.695	   4.145
   83	  0.0128	  0.7037	   0.704	   4.195
   84	  0.0132	  0.7125	   0.712	   4.245
   85	  0.0124	  0.7200	   0.720	   4.295
   86	  0.0132	  0.7287	   0.729	   4.345
   87	  0.0132	  0.7375	   0.738	   4.395
   88	  0.0128	  0.7450	   0.745	   4.445
   89	  0.0132	  0.7537	   0.754	   4.495
   90	  0.0132	  0.7625	   0.762	   4.545
   91	  0.0132	  0.7713	   0.771	   4.595
   92	  0.0132	  0.7788	   0.779	   4.645
   93	  0.0132	  0.7875	   0.787	   4.695
   94	  0.0128	  0.7962	   0.796	   4.745
   95	  0.0132	  0.8037	   0.804	   4.795
   96	  0.0140	  0.8125	   0.812	   4.845
   97	  0.0136	  0.8212	   0.821	   4.895
   98	  0.0140	  0.8287	   0.829	   4.945
   99	  0.0148	  0.8375	   0.837	   4.995
  100	  0.0152	  0.8462	   0.846	   5.045
  101	  0.0152	  0.8537	   0.854	   5.095
  102	  0.0148	  0.8625	   0.862	   5.145
  103	  0.0148	  0.8712	   0.871	   5.195
  104	  0.0144	  0.8787	   0.879	   5.245
  105	  0.0148	  0.8875	   0.887	   5.295
  106	  0.0152	  0.8963	   0.896	   5.345
  107	  0.0144	  0.9038	   0.904	   5.395
  108	  0.0144	  0.9125	   0.912	   5.445
  109	  0.0144	  0.9212	   0.921	   5.495
  110	  0.0140	  0.9300	   0.930	   5.545
  111	  0.0144	  0.9375	   0.938	   5.595
  112	  0.0148	  0.9462	   0.946	   5.645
  113	  0.0144	  0.9537	   0.954	   5.695
  114	  0.0148	  0.9625	   0.962	   5.745
  115	  0.0144	  0.9712	   0.971	   5.795
  116	  0.0148	  0.9800	   0.980	   5.845
  117	  0.0152	  0.9875	   0.987	   5.895
  118	  0.0160	  0.9962	   0.996	   5.945
  119	  0.0156	  1.0050	   1.005	   5.995
  120	  0.0156	  1.0125	   1.012	   6.045
  121	  0.0156	  1.0213	   1.021	   6.095
  122	  0.0152	  1.0300	   1.030	   6.145
  123	  0.0152	  1.0375	   1.038	   6.195
  124	  0.0148	  1.0462	   1.046	   6.245
  125	  0.0148	  1.0550	   1.055	   6.295
  126	  0.0152	  1.0625	   1.062	   6.345
  127	  0.0152	  1.0712	   1.071	   6.395
  128	  0.0148	  1.0800	   1.080	   6.445
  129	  0.0148	  1.0875	   1.087	   6.495
  130	  0.0148	  1.0962	   1.096	   6.545
  131	  0.0156	  1.1050	   1.105	   6.595
  132	  0.0148	  1.1125	   1.112	   6.645
  133	  0.0152	  1.1213	   1.121	   6.695
  134	  0.0152	  1.1300	   1.130	   6.745
  135	  0.0148	  1.1375	   1.137	   6.795
  136	  0.0152	  1.1463	   1.146	   6.845
  137	  0.0152	  1.1550	   1.155	   6.895
  138	  0.0156	  1.1637	   1.164	   6.945
  139	  0.0156	  1.1712	   1.171	   6.995
  140	  0.0160	  1.1800	   1.180	   7.045
  141	  0.0164	  1.1888	   1.189	   7.095
  142	  0.0160	  1.1962	   1.196	   7.145
  143	  0.0160	  1.2050	   1.205	   7.195
  144	  0.0168	  1.2138	   1.214	   7.245
  145	  0.0160	  1.2212	   1.221	   7.295
  146	  0.0156	  1.2300	   1.230	   7.345
  147	  0.0160	  1.2387	   1.239	   7.395
  148	  0.0160	  1.2462	   1.246	   7.445
  149	  0.0168	  1.2550	   1.255	   7.495
  150	  0.0164	  1.2637	   1.264	   7.545
  151	  0.0164	  1.2725	   1.272	   7.595
  152	  0.0168	  1.2800	   1.280	   7.645
  153	  0.0168	  1.2887	   1.289	   7.695
  154	  0.0168	  1.2975	   1.298	   7.745
  155	  0.0168	  1.3062	   1.306	   7.795
  156	  0.0172	  1.3138	   1.314	   7.845
  157	  0.0172	  1.3225	   1.322	   7.895
  158	  0.0172	  1.3312	   1.331	   7.945
  159	  0.0172	  1.3388	   1.339	   7.995
  160	  0.0176	  1.3475	   1.347	   8.045
  161	  0.0176	  1.3562	   1.356	   8.095
  162	  0.0176	  1.3637	   1.364	   8.145
  163	  0.0180	  1.3725	   1.372	   8.195
  164	  0.0176	  1.3800	   1.380	   8.245
  165	  0.0184	  1.3887	   1.389	   8.295
  166	  0.0176	  1.3975	   1.397	   8.345
  167	  0.0180	  1.4062	   1.406	   8.395
  168	  0.0184	  1.4137	   1.414	   8.445
  169	  0.0180	  1.4225	   1.423	   8.495
  170	  0.0184	  1.4312	   1.431	   8.545
  171	  0.0184	  1.4400	   1.440	   8.595
  172	  0.0180	  1.4475	   1.447	   8.645
  173	  0.0184	  1.4562	   1.456	   8.695
  174	  0.0180	  1.4638	   1.464	   8.745
  175	  0.0180	  1.4725	   1.472	   8.795
  176	  0.0184	  1.4812	   1.481	   8.845
  177	  0.0184	  1.4900	   1.490	   8.895
  178	  0.0188	  1.4975	   1.497	   8.945
  179	  0.0188	  1.5063	   1.506	   8.995
  180	  0.0192	  1.5150	   1.515	   9.045
  181	  0.0184	  1.5225	   1.522	   9.095
  182	  0.0188	  1.5312	   1.531	   9.145
  183	  0.0192	  1.5400	   1.540	   9.195
  184	  0.0196	  1.5487	   1.549	   9.245
  185	  0.0204	  1.5562	   1.556	   9.295
  186	  0.0200	  1.5650	   1.565	   9.345
  187	  0.0192	  1.5738	   1.574	   9.395
  188	  0.0204	  1.5812	   1.581	   9.445
  189	  0.0200	  1.5900	   1.590	   9.495
  190	  0.0204	  1.5987	   1.599	   9.545
  191	  0.0200	  1.6075	   1.607	   9.595
  192	  0.0204	  1.6150	   1.615	   9.645
  193	  0.0200	  1.6237	   1.624	   9.695
  194	  0.0208	  1.6325	   1.632	   9.745
  195	  0.0200	  1.6400	   1.640	   9.795
  196	  0.0208	  1.6487	   1.649	   9.845
  197	  0.0208	  1.6575	   1.657	   9.895
  198	  0.0212	  1.6650	   1.665	   9.945
  199	  0.0208	  1.6737	   1.674	   9.995
  200	  0.0208	  1.6825	   1.683	  10.045
  201	  0.0212	  1.6912	   1.691	  10.095
  202	  0.0212	  1.6988	   1.699	  10.145
  203	  0.0216	  1.7075	   1.707	  10.195
  204	  0.0220	  1.7162	   1.716	  10.245
  205	  0.0220	  1.7250	   1.725	  10.295
  206	  0.0220	  1.7325	   1.732	  10.345
  207	  0.0216	  1.7412	   1.741	  10.395
  208	  0.0216	  1.7500	   1.750	  10.445
  209	  0.0216	  1.7575	   1.757	  10.495
  210	  0.0220	  1.7663	   1.766	  10.545
  211	  0.0220	  1.7750	   1.775	  10.595
  212	  0.0216	  1.7825	   1.782	  10.645
  213	  0.0220	  1.7912	   1.791	  10.695
  214	  0.0224	  1.8000	   1.800	  10.745
  215	  0.0220	  1.8087	   1.809	  10.795
  216	  0.0228	  1.8162	   1.816	  10.845
  217	  0.0228	  1.8250	   1.825	  10.895
  218	  0.0232	  1.8338	   1.834	  10.945
  219	  0.0224	  1.8412	   1.841	  10.995
  220	  0.0228	  1.8500	   1.850	  11.045
  221	  0.0220	  1.8587	   1.859	  11.095
  222	  0.0224	  1.8675	   1.867	  11.145
  223	  0.0228	  1.8750	   1.875	  11.195
  224	  0.0232	  1.8837	   1.884	  11.245
  225	  0.0232	  1.8925	   1.892	  11.295
  226	  0.0232	  1.9000	   1.900	  11.345
  227	  0.0224	  1.9087	   1.909	  11.395
  228	  0.0236	  1.9162	   1.916	  11.445
  229	  0.0240	  1.9250	   1.925	  11.495
  230	  0.0236	  1.9337	   1.934	  11.545
  231	  0.0236	  1.9425	   1.942	  11.595
  232	  0.0240	  1.9500	   1.950	  11.645
  233	  0.0232	  1.9588	   1.959	  11.695
  234	  0.0244	  1.9675	   1.967	  11.745
  235	  0.0240	  1.9762	   1.976	  11.795
  236	  0.0240	  1.9837	   1.984	  11.845
  237	  0.0240	  1.9925	   1.992	  11.895
  238	  0.0236	  2.0013	   2.001	  11.945
  239	  0.0244	  2.0087	   2.009	  11.995
  240	  0.0248	  2.0175	   2.017	  12.045
  241	  0.0244	  2.0262	   2.026	  12.095
  242	  0.0252	  2.0338	   2.034	  12.145
  243	  0.0256	  2.0425	   2.043	  12.195
  244	  0.0260	  2.0512	   2.051	  12.245
  245	  0.0252	  2.0587	   2.059	  12.295
  246	  0.0256	  2.0675	   2.067	  12.345
  247	  0.0256	  2.0762	   2.076	  12.395
  248	  0.0260	  2.0838	   2.084	  12.445
  249	  0.0260	  2.0925	   2.092	  12.495
  250	  0.0260	  2.1012	   2.101	  12.545
  251	  0.0264	  2.1100	   2.110	  12.595
  252	  0.0260	  2.1175	   2.118	  12.645
  253	  0.0260	  2.1263	   2.126	  12.695
  254	  0.0260	  2.1350	   2.135	  12.745
  255	  0.0264	  2.1437	   2.144	  12.795
  256	  0.0260	  2.1512	   2.151	  12.845
  257	  0.0256	  2.1600	   2.160	  12.895
  258	  0.0268	  2.1675	   2.168	  12.945
  259	  0.0264	  2.1762	   2.176	  12.995
  260	  0.0264	  2.1850	   2.185	  13.045
  261	  0.0268	  2.1925	   2.192	  13.095
  262	  0.0272	  2.2012	   2.201	  13.145
  263	  0.0268	  2.2100	   2.210	  13.195
  264	  0.0272	  2.2175	   2.217	  13.245
  265	  0.0268	  2.2262	   2.226	  13.295
  266	  0.0276	  2.2350	   2.235	  13.345
  267	  0.0272	  2.2425	   2.243	  13.395
  268	  0.0276	  2.2513	   2.251	  13.445
  269	  0.0272	  2.2600	   2.260	  13.495
  270	  0.0272	  2.2687	   2.269	  13.545
  271	  0.0276	  2.2762	   2.276	  13.595
  272	  0.0284	  2.2850	   2.285	  13.645
  273	  0.0284	  2.2938	   2.294	  13.695
  274	  0.0280	  2.3012	   2.301	  13.745
  275	  0.0284	  2.3100	   2.310	  13.795
  276	  0.0284	  2.3187	   2.319	  13.845
  277	  0.0284	  2.3275	   2.327	  13.895
  278	  0.0280	  2.3350	   2.335	  13.945
  279	  0.0280	  2.3438	   2.344	  13.995
  280	  0.0288	  2.3525	   2.352	  14.045
  281	  0.0284	  2.3600	   2.360	  14.095
  282	  0.0292	  2.3687	   2.369	  14.145
  283	  0.0288	  2.3763	   2.376	  14.195
  284	  0.0288	  2.3850	   2.385	  14.245
  285	  0.0300	  2.3937	   2.394	  14.295
  286	  0.0292	  2.4025	   2.402	  14.345
  287	  0.0308	  2.4100	   2.410	  14.395
  288	  0.0308	  2.4188	   2.419	  14.445
  289	  0.0304	  2.4275	   2.428	  14.495
  290	  0.0308	  2.4350	   2.435	  14.545
  291	  0.0304	  2.4437	   2.444	  14.595
  292	  0.0304	  2.4525	   2.452	  14.645
  293	  0.0300	  2.4600	   2.460	  14.695
  294	  0.0304	  2.4688	   2.469	  14.745
  295	  0.0308	  2.4775	   2.477	  14.795
  296	  0.0304	  2.4850	   2.485	  14.845
  297	  0.0308	  2.4937	   2.494	  14.895
  298	  0.0308	  2.5025	   2.503	  14.945
  299	  0.0308	  2.5100	   2.510	  14.995
  300	  0.0312	  2.5187	   2.519	  15.045
  301	  0.0316	  2.5275	   2.527	  15.095
  302	  0.0320	  2.5362	   2.536	  15.145
  303	  0.0320	  2.5438	   2.544	  15.195
  304	  0.0316	  2.5525	   2.553	  15.245
  305	  0.0316	  2.5612	   2.561	  15.295
  306	  0.0320	  2.5700	   2.570	  15.345
  307	  0.0320	  2.5775	   2.577	  15.395
  308	  0.0332	  2.5862	   2.586	  15.445
  309	  0.0328	  2.5938	   2.594	  15.495
  310	  0.0332	  2.6025	   2.602	  15.545
  311	  0.0324	  2.6112	   2.611	  15.595
  312	  0.0320	  2.6200	   2.620	  15.645
  313	  0.0328	  2.6275	   2.628	  15.695
  314	  0.0332	  2.6363	   2.636	  15.745
  315	  0.0328	  2.6450	   2.645	  15.795
  316	  0.0332	  2.6525	   2.652	  15.845
  317	  0.0332	  2.6612	   2.661	  15.895
  318	  0.0332	  2.6700	   2.670	  15.945
  319	  0.0336	  2.6775	   2.678	  15.995
  320	  0.0340	  2.6862	   2.686	  16.045
  321	  0.0340	  2.6950	   2.695	  16.095
  322	  0.0340	  2.7025	   2.702	  16.145
  323	  0.0340	  2.7112	   2.711	  16.195
  324	  0.0344	  2.7200	   2.720	  16.245
  325	  0.0340	  2.7287	   2.729	  16.295
  326	  0.0340	  2.7362	   2.736	  16.345
  327	  0.0348	  2.7450	   2.745	  16.395
  328	  0.0340	  2.7525	   2.753	  16.445
  329	  0.0340	  2.7613	   2.761	  16.495
  330	  0.0348	  2.7700	   2.770	  16.545
  331	  0.0356	  2.7775	   2.777	  16.595
  332	  0.0356	  2.7862	   2.786	  16.645
  333	  0.0356	  2.7950	   2.795	  16.695
  334	  0.0356	  2.8038	   2.804	  16.745
  335	  0.0356	  2.8112	   2.811	  16.795
  336	  0.0356	  2.8200	   2.820	  16.845
  337	  0.0360	  2.8287	   2.829	  16.895
  338	  0.0368	  2.8375	   2.837	  16.945
  339	  0.0364	  2.8450	   2.845	  16.995
  340	  0.0368	  2.8537	   2.854	  17.045
  341	  0.0368	  2.8625	   2.862	  17.095
  342	  0.0372	  2.8700	   2.870	  17.145
  343	  0.0372	  2.8787	   2.879	  17.195
  344	  0.0368	  2.8875	   2.888	  17.245
  345	  0.0372	  2.8950	   2.895	  17.295
  346	  0.0376	  2.9037	   2.904	  17.345
  347	  0.0372	  2.9125	   2.912	  17.395
  348	  0.0376	  2.9200	   2.920	  17.445
  349	  0.0380	  2.9288	   2.929	  17.495
  350	  0.0376	  2.9375	   2.938	  17.545
  351	  0.0376	  2.9450	   2.945	  17.595
  352	  0.0380	  2.9537	   2.954	  17.645
  353	  0.0380	  2.9625	   2.962	  17.695
  354	  0.0384	  2.9700	   2.970	  17.745
  355	  0.0392	  2.9787	   2.979	  17.795
  356	  0.0392	  2.9875	   2.987	  17.845
  357	  0.0396	  2.9950	   2.995	  17.895
  358	  0.0392	  3.0037	   3.004	  17.945
  359	  0.0392	  3.0125	   3.013	  17.995
  360	  0.0392	  3.0200	   3.020	  18.045
  361	  0.0388	  3.0287	   3.029	  18.095
  362	  0.0392	  3.0375	   3.037	  18.145
  363	  0.0388	  3.0450	   3.045	  18.195
  364	  0.0388	  3.0538	   3.054	  18.245
  365	  0.0388	  3.0625	   3.062	  18.295
  366	  0.0400	  3.0700	   3.070	  18.345
  367	  0.0400	  3.0787	   3.079	  18.395
  368	  0.0396	  3.0875	   3.087	  18.445
  369	  0.0400	  3.0950	   3.095	  18.495
  370	  0.0400	  3.1037	   3.104	  18.545
  371	  0.0404	  3.1125	   3.112	  18.595
  372	  0.0408	  3.1212	   3.121	  18.645
  373	  0.0408	  3.1287	   3.129	  18.695
  374	  0.0408	  3.1375	   3.138	  18.745
  375	  0.0408	  3.1463	   3.146	  18.795
  376	  0.0412	  3.1537	   3.154	  18.845
  377	  0.0416	  3.1625	   3.162	  18.895
  378	  0.0416	  3.1700	   3.170	  18.945
  379	  0.0416	  3.1788	   3.179	  18.995
  380	  0.0412	  3.1875	   3.188	  19.045
  381	  0.0424	  3.1950	   3.195	  19.095
  382	  0.0424	  3.2037	   3.204	  19.145
  383	  0.0420	  3.2125	   3.212	  19.195
  384	  0.0424	  3.2200	   3.220	  19.245
  385	  0.0424	  3.2287	   3.229	  19.295
  386	  0.0424	  3.2375	   3.237	  19.345
  387	  0.0428	  3.2450	   3.245	  19.395
  388	  0.0428	  3.2537	   3.254	  19.445
  389	  0.0432	  3.2625	   3.262	  19.495
  390	  0.0432	  3.2713	   3.271	  19.545
  391	  0.0436	  3.2787	   3.279	  19.595
  392	  0.0436	  3.2875	   3.287	  19.645
  393	  0.0436	  3.2950	   3.295	  19.695
  394	  0.0440	  3.3038	   3.304	  19.745
  395	  0.0440	  3.3125	   3.312	  19.795
  396	  0.0440	  3.3200	   3.320	  19.845
  397	  0.0440	  3.3287	   3.329	  19.895
  398	  0.0440	  3.3375	   3.337	  19.945
  399	  0.0444	  3.3450	   3.345	  19.995
  400	  0.0448	  3.3537	   3.354	  20.045
  401	  0.0452	  3.3625	   3.362	  20.095
  402	  0.0452	  3.3700	   3.370	  20.145
  403	  0.0452	  3.3787	   3.379	  20.195
  404	  0.0448	  3.3875	   3.387	  20.245
  405	  0.0448	  3.3963	   3.396	  20.295
  406	  0.0448	  3.4037	   3.404	  20.345
  407	  0.0456	  3.4125	   3.412	  20.395
  408	  0.0456	  3.4212	   3.421	  20.445
  409	  0.0460	  3.4288	   3.429	  20.495
  410	  0.0456	  3.4375	   3.438	  20.545
  411	  0.0460	  3.4462	   3.446	  20.595
  412	  0.0460	  3.4537	   3.454	  20.645
  413	  0.0456	  3.4625	   3.462	  20.695
  414	  0.0464	  3.4700	   3.470	  20.745
  415	  0.0460	  3.4787	   3.479	  20.795
  416	  0.0464	  3.4875	   3.487	  20.845
  417	  0.0460	  3.4950	   3.495	  20.895
  418	  0.0472	  3.5037	   3.504	  20.945
  419	  0.0468	  3.5125	   3.512	  20.995
  420	  0.0468	  3.5200	   3.520	  21.045
  421	  0.0476	  3.5287	   3.529	  21.095
  422	  0.0476	  3.5375	   3.537	  21.145
  423	  0.0488	  3.5450	   3.545	  21.195
  424	  0.0484	  3.5538	   3.554	  21.245
  425	  0.0488	  3.5625	   3.562	  21.295
  426	  0.0484	  3.5712	   3.571	  21.345
  427	  0.0484	  3.5787	   3.579	  21.395
  428	  0.0484	  3.5875	   3.587	  21.445
  429	  0.0492	  3.5950	   3.595	  21.495
  430	  0.0492	  3.6037	   3.604	  21.545
  431	  0.0488	  3.6125	   3.612	  21.595
  432	  0.0492	  3.6200	   3.620	  21.645
  433	  0.0492	  3.6287	   3.629	  21.695
  434	  0.0496	  3.6375	   3.637	  21.745
  435	  0.0496	  3.6463	   3.646	  21.795
  436	  0.0504	  3.6537	   3.654	  21.845
  437	  0.0500	  3.6625	   3.662	  21.895
  438	  0.0500	  3.6712	   3.671	  21.945
  439	  0.0500	  3.6787	   3.679	  21.995
  440	  0.0500	  3.6875	   3.688	  22.045
  441	  0.0504	  3.6962	   3.696	  22.095
  442	  0.0508	  3.7037	   3.704	  22.145
  443	  0.0508	  3.7125	   3.712	  22.195
  444	  0.0512	  3.7200	   3.720	  22.245
  445	  0.0508	  3.7287	   3.729	  22.295
  446	  0.0516	  3.7375	   3.737	  22.345
  447	  0.0516	  3.7450	   3.745	  22.395
  448	  0.0520	  3.7537	   3.754	  22.445
  449	  0.0512	  3.7625	   3.762	  22.495
  450	  0.0520	  3.7700	   3.770	  22.545
  451	  0.0524	  3.7787	   3.779	  22.595
  452	  0.0528	  3.7875	   3.787	  22.645
  453	  0.0528	  3.7950	   3.795	  22.695
  454	  0.0524	  3.8037	   3.804	  22.745
  455	  0.0528	  3.8125	   3.812	  22.795
  456	  0.0528	  3.8212	   3.821	  22.845
  457	  0.0524	  3.8287	   3.829	  22.895
  458	  0.0528	  3.8375	   3.837	  22.945
  459	  0.0528	  3.8462	   3.846	  22.995
  460	  0.0536	  3.8537	   3.854	  23.045
  461	  0.0532	  3.8625	   3.862	  23.095
  462	  0.0532	  3.8712	   3.871	  23.145
  463	  0.0532	  3.8787	   3.879	  23.195
  464	  0.0532	  3.8875	   3.887	  23.245
  465	  0.0536	  3.8963	   3.896	  23.295
  466	  0.0536	  3.9037	   3.904	  23.345
  467	  0.0540	  3.9125	   3.912	  23.395
  468	  0.0540	  3.9212	   3.921	  23.445
  469	  0.0548	  3.9287	   3.929	  23.495
  470	  0.0560	  3.9375	   3.938	  23.545
  471	  0.0552	  3.9462	   3.946	  23.595
  472	  0.0548	  3.9537	   3.954	  23.645
  473	  0.0560	  3.9625	   3.962	  23.695
  474	  0.0564	  3.9712	   3.971	  23.745
  475	  0.0560	  3.9800	   3.980	  23.795
  476	  0.0568	  3.9875	   3.987	  23.845
  477	  0.0568	  3.9962	   3.996	  23.895
  478	  0.0568	  4.0037	   4.004	  23.945
  479	  0.0572	  4.0125	   4.012	  23.995
  480	  0.0572	  4.0212	   4.021	  24.045
  481	  0.0576	  4.0287	   4.029	  24.095
  482	  0.0572	  4.0375	   4.037	  24.145
  483	  0.0576	  4.0462	   4.046	  24.195
  484	  0.0580	  4.0538	   4.054	  24.245
  485	  0.0580	  4.0625	   4.062	  24.295
  486	  0.0580	  4.0712	   4.071	  24.345
  487	  0.0576	  4.0800	   4.080	  24.395
  488	  0.0588	  4.0875	   4.088	  24.445
  489	  0.0584	  4.0963	   4.096	  24.495
  490	  0.0584	  4.1050	   4.105	  24.545
  491	  0.0588	  4.1137	   4.114	  24.595
  492	  0.0588	  4.1212	   4.121	  24.645
  493	  0.0584	  4.1300	   4.130	  24.695
  494	  0.0584	  4.1375	   4.137	  24.745
  495	  0.0596	  4.1462	   4.146	  24.795
  496	  0.0600	  4.1550	   4.155	  24.845
  497	  0.0604	  4.1625	   4.162	  24.895
  498	  0.0600	  4.1700	   4.170	  24.945
  499	  0.0600	  4.1788	   4.179	  24.995
  500	  0.0600	  4.1862	   4.186	  25.045
  501	  0.0604	  4.1950	   4.195	  25.095
  502	  0.0600	  4.2025	   4.202	  25.145
  503	  0.0604	  4.2112	   4.211	  25.195
  504	  0.0612	  4.2200	   4.220	  25.245
  505	  0.0612	  4.2287	   4.229	  25.295
  506	  0.0612	  4.2362	   4.236	  25.345
  507	  0.0616	  4.2450	   4.245	  25.395
  508	  0.0612	  4.2525	   4.253	  25.445
  509	  0.0616	  4.2613	   4.261	  25.495
  510	  0.0616	  4.2700	   4.270	  25.545
  511	  0.0616	  4.2775	   4.277	  25.595
  512	  0.0616	  4.2863	   4.286	  25.645
  513	  0.0608	  4.2937	   4.294	  25.695
  514	  0.0620	  4.3025	   4.302	  25.745
  515	  0.0620	  4.3112	   4.311	  25.795
  516	  0.0628	  4.3200	   4.320	  25.845
  517	  0.0620	  4.3275	   4.327	  25.895
  518	  0.0620	  4.3362	   4.336	  25.945
  519	  0.0624	  4.3450	   4.345	  25.995
  520	  0.0620	  4.3525	   4.352	  26.045
  521	  0.0620	  4.3612	   4.361	  26.095
  522	  0.0628	  4.3700	   4.370	  26.145
  523	  0.0632	  4.3775	   4.378	  26.195
  524	  0.0628	  4.3863	   4.386	  26.245
  525	  0.0632	  4.3950	   4.395	  26.295
  526	  0.0632	  4.4025	   4.402	  26.345
  527	  0.0640	  4.4113	   4.411	  26.395
  528	  0.0644	  4.4200	   4.420	  26.445
  529	  0.0636	  4.4288	   4.429	  26.495
  530	  0.0648	  4.4362	   4.436	  26.545
  531	  0.0648	  4.4450	   4.445	  26.595
  532	  0.0648	  4.4538	   4.454	  26.645
  533	  0.0656	  4.4612	   4.461	  26.695
  534	  0.0656	  4.4700	   4.470	  26.745
  535	  0.0648	  4.4787	   4.479	  26.795
  536	  0.0652	  4.4862	   4.486	  26.845
  537	  0.0648	  4.4950	   4.495	  26.895
  538	  0.0648	  4.5037	   4.504	  26.945
  539	  0.0652	  4.5113	   4.511	  26.995
  540	  0.0652	  4.5200	   4.520	  27.045
  541	  0.0652	  4.5287	   4.529	  27.095
  542	  0.0652	  4.5375	   4.537	  27.145
  543	  0.0656	  4.5450	   4.545	  27.195
  544	  0.0660	  4.5538	   4.554	  27.245
  545	  0.0664	  4.5625	   4.562	  27.295
  546	  0.0668	  4.5700	   4.570	  27.345
  547	  0.0668	  4.5788	   4.579	  27.395
  548	  0.0668	  4.5875	   4.588	  27.445
  549	  0.0676	  4.5950	   4.595	  27.495
  550	  0.0680	  4.6037	   4.604	  27.545
  551	  0.0680	  4.6125	   4.612	  27.595
  552	  0.0680	  4.6200	   4.620	  27.645
  553	  0.0688	  4.6287	   4.629	  27.695
  554	  0.0684	  4.6375	   4.637	  27.745
  555	  0.0688	  4.6462	   4.646	  27.795
