0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	6462
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 1663	  0.2568	 13.8962	  13.896	  83.195
 1664	  0.2576	 13.9050	  13.905	  83.245
 1665	  0.2580	 13.9125	  13.912	  83.295
 1666	  0.2576	 13.9212	  13.921	  83.345
 1667	  0.2580	 13.9300	  13.930	  83.395
 1668	  0.2572	 13.9387	  13.939	  83.445
 1669	  0.2576	 13.9462	  13.946	  83.495
 1670	  0.2576	 13.9550	  13.955	  83.545
 1671	  0.2572	 13.9637	  13.964	  83.595
 1672	  0.2576	 13.9712	  13.971	  83.645
 1673	  0.2576	 13.9800	  13.980	  83.695
 1674	  0.2580	 13.9887	  13.989	  83.745
 1675	  0.2584	 13.9963	  13.996	  83.795
 1676	  0.2576	 14.0050	  14.005	  83.845
 1677	  0.2580	 14.0138	  14.014	  83.895
 1678	  0.2584	 14.0212	  14.021	  83.945
 1679	  0.2584	 14.0300	  14.030	  83.995
 1680	  0.2588	 14.0387	  14.039	  84.045
 1681	  0.2588	 14.0475	  14.047	  84.095
 1682	  0.2592	 14.0550	  14.055	  84.145
 1683	  0.2592	 14.0637	  14.064	  84.195
 1684	  0.2584	 14.0725	  14.072	  84.245
 1685	  0.2592	 14.0800	  14.080	  84.295
 1686	  0.2596	 14.0887	  14.089	  84.345
 1687	  0.2588	 14.0975	  14.097	  84.395
 1688	  0.2588	 14.1050	  14.105	  84.445
 1689	  0.2596	 14.1137	  14.114	  84.495
 1690	  0.2592	 14.1225	  14.122	  84.545
 1691	  0.2600	 14.1300	  14.130	  84.595
 1692	  0.2596	 14.1388	  14.139	  84.645
 1693	  0.2596	 14.1475	  14.148	  84.695
 1694	  0.2600	 14.1562	  14.156	  84.745
 1695	  0.2604	 14.1637	  14.164	  84.795
 1696	  0.2600	 14.1725	  14.172	  84.845
 1697	  0.2600	 14.1812	  14.181	  84.895
 1698	  0.2600	 14.1887	  14.189	  84.945
 1699	  0.2612	 14.1975	  14.197	  84.995
 1700	  0.2608	 14.2062	  14.206	  85.045
 1701	  0.2612	 14.2150	  14.215	  85.095
 1702	  0.2612	 14.2225	  14.222	  85.145
 1703	  0.2612	 14.2312	  14.231	  85.195
 1704	  0.2616	 14.2400	  14.240	  85.245
 1705	  0.2620	 14.2475	  14.247	  85.295
 1706	  0.2624	 14.2562	  14.256	  85.345
 1707	  0.2616	 14.2650	  14.265	  85.395
 1708	  0.2616	 14.2725	  14.273	  85.445
 1709	  0.2620	 14.2812	  14.281	  85.495
 1710	  0.2624	 14.2900	  14.290	  85.545
 1711	  0.2624	 14.2987	  14.299	  85.595
 1712	  0.2624	 14.3062	  14.306	  85.645
 1713	  0.2624	 14.3150	  14.315	  85.695
 1714	  0.2624	 14.3237	  14.324	  85.745
 1715	  0.2628	 14.3312	  14.331	  85.795
 1716	  0.2632	 14.3400	  14.340	  85.845
 1717	  0.2636	 14.3488	  14.349	  85.895
 1718	  0.2636	 14.3562	  14.356	  85.945
 1719	  0.2636	 14.3650	  14.365	  85.995
 1720	  0.2640	 14.3737	  14.374	  86.045
 1721	  0.2644	 14.3825	  14.382	  86.095
 1722	  0.2640	 14.3900	  14.390	  86.145
 1723	  0.2644	 14.3987	  14.399	  86.195
 1724	  0.2648	 14.4075	  14.407	  86.245
 1725	  0.2652	 14.4150	  14.415	  86.295
 1726	  0.2648	 14.4237	  14.424	  86.345
 1727	  0.2652	 14.4325	  14.432	  86.395
 1728	  0.2652	 14.4412	  14.441	  86.445
 1729	  0.2648	 14.4487	  14.449	  86.495
 1730	  0.2652	 14.4575	  14.457	  86.545
 1731	  0.2652	 14.4662	  14.466	  86.595
 1732	  0.2652	 14.4738	  14.474	  86.645
 1733	  0.2656	 14.4825	  14.483	  86.695
 1734	  0.2660	 14.4913	  14.491	  86.745
 1735	  0.2660	 14.5000	  14.500	  86.795
 1736	  0.2660	 14.5075	  14.507	  86.845
 1737	  0.2660	 14.5162	  14.516	  86.895
 1738	  0.2668	 14.5237	  14.524	  86.945
 1739	  0.2660	 14.5325	  14.532	  86.995
 1740	  0.2660	 14.5412	  14.541	  87.045
 1741	  0.2668	 14.5500	  14.550	  87.095
 1742	  0.2672	 14.5575	  14.557	  87.145
 1743	  0.2668	 14.5662	  14.566	  87.195
 1744	  0.2672	 14.5750	  14.575	  87.245
 1745	  0.2668	 14.5825	  14.582	  87.295
 1746	  0.2668	 14.5912	  14.591	  87.345
 1747	  0.2668	 14.6000	  14.600	  87.395
 1748	  0.2672	 14.6075	  14.608	  87.445
 1749	  0.2672	 14.6163	  14.616	  87.495
 1750	  0.2668	 14.6250	  14.625	  87.545
 1751	  0.2680	 14.6337	  14.634	  87.595
 1752	  0.2676	 14.6412	  14.641	  87.645
 1753	  0.2676	 14.6500	  14.650	  87.695
 1754	  0.2676	 14.6587	  14.659	  87.745
 1755	  0.2676	 14.6662	  14.666	  87.795
 1756	  0.2680	 14.6750	  14.675	  87.845
 1757	  0.2680	 14.6837	  14.684	  87.895
 1758	  0.2676	 14.6912	  14.691	  87.945
 1759	  0.2684	 14.7000	  14.700	  87.995
 1760	  0.2676	 14.7087	  14.709	  88.045
 1761	  0.2680	 14.7162	  14.716	  88.095
 1762	  0.2680	 14.7250	  14.725	  88.145
 1763	  0.2684	 14.7337	  14.734	  88.195
 1764	  0.2684	 14.7425	  14.742	  88.245
 1765	  0.2684	 14.7500	  14.750	  88.295
 1766	  0.2688	 14.7587	  14.759	  88.345
 1767	  0.2688	 14.7675	  14.767	  88.395
 1768	  0.2688	 14.7750	  14.775	  88.445
 1769	  0.2692	 14.7837	  14.784	  88.495
 1770	  0.2692	 14.7912	  14.791	  88.545
 1771	  0.2692	 14.8000	  14.800	  88.595
 1772	  0.2704	 14.8087	  14.809	  88.645
 1773	  0.2692	 14.8162	  14.816	  88.695
 1774	  0.2696	 14.8250	  14.825	  88.745
 1775	  0.2700	 14.8337	  14.834	  88.795
 1776	  0.2696	 14.8425	  14.842	  88.845
 1777	  0.2696	 14.8500	  14.850	  88.895
 1778	  0.2704	 14.8587	  14.859	  88.945
 1779	  0.2704	 14.8675	  14.867	  88.995
 1780	  0.2704	 14.8762	  14.876	  89.045
 1781	  0.2708	 14.8837	  14.884	  89.095
 1782	  0.2708	 14.8925	  14.892	  89.145
 1783	  0.2708	 14.9012	  14.901	  89.195
 1784	  0.2712	 14.9087	  14.909	  89.245
 1785	  0.2712	 14.9175	  14.917	  89.295
 1786	  0.2716	 14.9262	  14.926	  89.345
 1787	  0.2712	 14.9337	  14.934	  89.395
 1788	  0.2712	 14.9425	  14.943	  89.445
 1789	  0.2724	 14.9513	  14.951	  89.495
 1790	  0.2716	 14.9587	  14.959	  89.545
 1791	  0.2720	 14.9675	  14.967	  89.595
 1792	  0.2716	 14.9762	  14.976	  89.645
 1793	  0.2720	 14.9837	  14.984	  89.695
 1794	  0.2720	 14.9925	  14.992	  89.745
 1795	  0.2728	 15.0012	  15.001	  89.795
 1796	  0.2724	 15.0100	  15.010	  89.845
 1797	  0.2724	 15.0175	  15.017	  89.895
 1798	  0.2724	 15.0262	  15.026	  89.945
 1799	  0.2724	 15.0350	  15.035	  89.995
 1800	  0.2724	 15.0425	  15.042	  90.045
 1801	  0.2732	 15.0512	  15.051	  90.095
 1802	  0.2728	 15.0600	  15.060	  90.145
 1803	  0.2732	 15.0675	  15.068	  90.195
 1804	  0.2728	 15.0763	  15.076	  90.245
 1805	  0.2728	 15.0850	  15.085	  90.295
 1806	  0.2732	 15.0925	  15.092	  90.345
 1807	  0.2728	 15.1012	  15.101	  90.395
 1808	  0.2736	 15.1100	  15.110	  90.445
 1809	  0.2724	 15.1187	  15.119	  90.495
 1810	  0.2736	 15.1262	  15.126	  90.545
 1811	  0.2736	 15.1350	  15.135	  90.595
 1812	  0.2736	 15.1437	  15.144	  90.645
 1813	  0.2732	 15.1512	  15.151	  90.695
 1814	  0.2732	 15.1600	  15.160	  90.745
 1815	  0.2736	 15.1687	  15.169	  90.795
 1816	  0.2736	 15.1762	  15.176	  90.845
 1817	  0.2744	 15.1850	  15.185	  90.895
 1818	  0.2740	 15.1937	  15.194	  90.945
 1819	  0.2744	 15.2025	  15.202	  90.995
 1820	  0.2736	 15.2100	  15.210	  91.045
 1821	  0.2740	 15.2188	  15.219	  91.095
 1822	  0.2744	 15.2275	  15.227	  91.145
 1823	  0.2748	 15.2350	  15.235	  91.195
 1824	  0.2752	 15.2437	  15.244	  91.245
 1825	  0.2748	 15.2525	  15.252	  91.295
 1826	  0.2748	 15.2600	  15.260	  91.345
 1827	  0.2744	 15.2687	  15.269	  91.395
 1828	  0.2752	 15.2775	  15.277	  91.445
 1829	  0.2756	 15.2863	  15.286	  91.495
 1830	  0.2756	 15.2937	  15.294	  91.545
 1831	  0.2756	 15.3025	  15.302	  91.595
 1832	  0.2752	 15.3100	  15.310	  91.645
 1833	  0.2756	 15.3187	  15.319	  91.695
 1834	  0.2768	 15.3275	  15.327	  91.745
 1835	  0.2760	 15.3362	  15.336	  91.795
 1836	  0.2756	 15.3438	  15.344	  91.845
 1837	  0.2756	 15.3525	  15.352	  91.895
 1838	  0.2756	 15.3600	  15.360	  91.945
 1839	  0.2764	 15.3687	  15.369	  91.995
 1840	  0.2760	 15.3775	  15.377	  92.045
 1841	  0.2764	 15.3862	  15.386	  92.095
 1842	  0.2760	 15.3937	  15.394	  92.145
 1843	  0.2764	 15.4025	  15.402	  92.195
 1844	  0.2764	 15.4113	  15.411	  92.245
 1845	  0.2768	 15.4200	  15.420	  92.295
 1846	  0.2768	 15.4275	  15.427	  92.345
 1847	  0.2768	 15.4362	  15.436	  92.395
 1848	  0.2776	 15.4437	  15.444	  92.445
 1849	  0.2776	 15.4525	  15.452	  92.495
 1850	  0.2772	 15.4612	  15.461	  92.545
 1851	  0.2776	 15.4700	  15.470	  92.595
 1852	  0.2780	 15.4775	  15.477	  92.645
 1853	  0.2776	 15.4862	  15.486	  92.695
 1854	  0.2780	 15.4950	  15.495	  92.745
 1855	  0.2780	 15.5025	  15.502	  92.795
 1856	  0.2780	 15.5112	  15.511	  92.845
 1857	  0.2784	 15.5200	  15.520	  92.895
 1858	  0.2780	 15.5275	  15.527	  92.945
 1859	  0.2784	 15.5363	  15.536	  92.995
 1860	  0.2784	 15.5450	  15.545	  93.045
 1861	  0.2788	 15.5525	  15.552	  93.095
 1862	  0.2784	 15.5600	  15.560	  93.145
 1863	  0.2788	 15.5687	  15.569	  93.195
 1864	  0.2792	 15.5775	  15.577	  93.245
 1865	  0.2788	 15.5850	  15.585	  93.295
 1866	  0.2792	 15.5938	  15.594	  93.345
 1867	  0.2792	 15.6012	  15.601	  93.395
 1868	  0.2788	 15.6100	  15.610	  93.445
 1869	  0.2788	 15.6187	  15.619	  93.495
 1870	  0.2788	 15.6262	  15.626	  93.545
 1871	  0.2788	 15.6350	  15.635	  93.595
 1872	  0.2796	 15.6437	  15.644	  93.645
 1873	  0.2788	 15.6512	  15.651	  93.695
 1874	  0.2796	 15.6600	  15.660	  93.745
 1875	  0.2792	 15.6687	  15.669	  93.795
 1876	  0.2800	 15.6762	  15.676	  93.845
 1877	  0.2804	 15.6850	  15.685	  93.895
 1878	  0.2804	 15.6937	  15.694	  93.945
 1879	  0.2804	 15.7013	  15.701	  93.995
 1880	  0.2792	 15.7100	  15.710	  94.045
 1881	  0.2800	 15.7188	  15.719	  94.095
 1882	  0.2808	 15.7262	  15.726	  94.145
 1883	  0.2800	 15.7350	  15.735	  94.195
 1884	  0.2804	 15.7437	  15.744	  94.245
 1885	  0.2808	 15.7512	  15.751	  94.295
 1886	  0.2812	 15.7600	  15.760	  94.345
 1887	  0.2808	 15.7687	  15.769	  94.395
 1888	  0.2808	 15.7762	  15.776	  94.445
 1889	  0.2812	 15.7850	  15.785	  94.495
 1890	  0.2816	 15.7937	  15.794	  94.545
 1891	  0.2812	 15.8012	  15.801	  94.595
 1892	  0.2812	 15.8100	  15.810	  94.645
 1893	  0.2812	 15.8187	  15.819	  94.695
 1894	  0.2816	 15.8263	  15.826	  94.745
 1895	  0.2820	 15.8350	  15.835	  94.795
 1896	  0.2816	 15.8438	  15.844	  94.845
 1897	  0.2816	 15.8512	  15.851	  94.895
 1898	  0.2820	 15.8600	  15.860	  94.945
 1899	  0.2812	 15.8687	  15.869	  94.995
 1900	  0.2812	 15.8762	  15.876	  95.045
 1901	  0.2816	 15.8850	  15.885	  95.095
 1902	  0.2820	 15.8925	  15.892	  95.145
 1903	  0.2824	 15.9012	  15.901	  95.195
 1904	  0.2824	 15.9100	  15.910	  95.245
 1905	  0.2824	 15.9187	  15.919	  95.295
 1906	  0.2828	 15.9262	  15.926	  95.345
 1907	  0.2824	 15.9350	  15.935	  95.395
 1908	  0.2832	 15.9437	  15.944	  95.445
 1909	  0.2832	 15.9513	  15.951	  95.495
 1910	  0.2832	 15.9600	  15.960	  95.545
 1911	  0.2832	 15.9688	  15.969	  95.595
 1912	  0.2828	 15.9762	  15.976	  95.645
 1913	  0.2836	 15.9850	  15.985	  95.695
 1914	  0.2832	 15.9937	  15.994	  95.745
 1915	  0.2844	 16.0012	  16.001	  95.795
 1916	  0.2844	 16.0100	  16.010	  95.845
 1917	  0.2844	 16.0187	  16.019	  95.895
 1918	  0.2848	 16.0262	  16.026	  95.945
 1919	  0.2848	 16.0350	  16.035	  95.995
 1920	  0.2852	 16.0437	  16.044	  96.045
 1921	  0.2848	 16.0513	  16.051	  96.095
 1922	  0.2848	 16.0600	  16.060	  96.145
 1923	  0.2844	 16.0688	  16.069	  96.195
 1924	  0.2848	 16.0763	  16.076	  96.245
 1925	  0.2848	 16.0850	  16.085	  96.295
 1926	  0.2852	 16.0938	  16.094	  96.345
 1927	  0.2852	 16.1012	  16.101	  96.395
 1928	  0.2848	 16.1100	  16.110	  96.445
 1929	  0.2844	 16.1187	  16.119	  96.495
 1930	  0.2852	 16.1262	  16.126	  96.545
 1931	  0.2860	 16.1350	  16.135	  96.595
 1932	  0.2852	 16.1425	  16.142	  96.645
 1933	  0.2852	 16.1512	  16.151	  96.695
 1934	  0.2856	 16.1600	  16.160	  96.745
 1935	  0.2856	 16.1687	  16.169	  96.795
 1936	  0.2856	 16.1763	  16.176	  96.845
 1937	  0.2856	 16.1850	  16.185	  96.895
 1938	  0.2860	 16.1925	  16.192	  96.945
 1939	  0.2860	 16.2013	  16.201	  96.995
 1940	  0.2856	 16.2100	  16.210	  97.045
 1941	  0.2860	 16.2188	  16.219	  97.095
 1942	  0.2860	 16.2262	  16.226	  97.145
 1943	  0.2868	 16.2350	  16.235	  97.195
 1944	  0.2868	 16.2437	  16.244	  97.245
 1945	  0.2864	 16.2512	  16.251	  97.295
 1946	  0.2860	 16.2600	  16.260	  97.345
 1947	  0.2864	 16.2687	  16.269	  97.395
 1948	  0.2868	 16.2762	  16.276	  97.445
 1949	  0.2860	 16.2850	  16.285	  97.495
 1950	  0.2876	 16.2937	  16.294	  97.545
 1951	  0.2872	 16.3013	  16.301	  97.595
 1952	  0.2868	 16.3100	  16.310	  97.645
 1953	  0.2876	 16.3188	  16.319	  97.695
 1954	  0.2876	 16.3263	  16.326	  97.745
 1955	  0.2872	 16.3350	  16.335	  97.795
 1956	  0.2872	 16.3425	  16.342	  97.845
 1957	  0.2872	 16.3512	  16.351	  97.895
 1958	  0.2876	 16.3600	  16.360	  97.945
 1959	  0.2876	 16.3687	  16.369	  97.995
 1960	  0.2872	 16.3762	  16.376	  98.045
 1961	  0.2872	 16.3850	  16.385	  98.095
 1962	  0.2880	 16.3937	  16.394	  98.145
 1963	  0.2876	 16.4012	  16.401	  98.195
 1964	  0.2880	 16.4100	  16.410	  98.245
 1965	  0.2884	 16.4187	  16.419	  98.295
 1966	  0.2888	 16.4263	  16.426	  98.345
 1967	  0.2884	 16.4350	  16.435	  98.395
 1968	  0.2888	 16.4438	  16.444	  98.445
 1969	  0.2884	 16.4513	  16.451	  98.495
 1970	  0.2884	 16.4600	  16.460	  98.545
 1971	  0.2892	 16.4688	  16.469	  98.595
 1972	  0.2888	 16.4762	  16.476	  98.645
 1973	  0.2888	 16.4850	  16.485	  98.695
 1974	  0.2892	 16.4937	  16.494	  98.745
 1975	  0.2888	 16.5012	  16.501	  98.795
 1976	  0.2896	 16.5100	  16.510	  98.845
 1977	  0.2896	 16.5187	  16.519	  98.895
 1978	  0.2900	 16.5262	  16.526	  98.945
 1979	  0.2904	 16.5350	  16.535	  98.995
 1980	  0.2904	 16.5437	  16.544	  99.045
 1981	  0.2900	 16.5513	  16.551	  99.095
 1982	  0.2896	 16.5600	  16.560	  99.145
 1983	  0.2904	 16.5688	  16.569	  99.195
 1984	  0.2912	 16.5763	  16.576	  99.245
 1985	  0.2904	 16.5850	  16.585	  99.295
 1986	  0.2908	 16.5925	  16.592	  99.345
 1987	  0.2904	 16.6012	  16.601	  99.395
 1988	  0.2908	 16.6100	  16.610	  99.445
 1989	  0.2904	 16.6187	  16.619	  99.495
 1990	  0.2904	 16.6262	  16.626	  99.545
 1991	  0.2912	 21.7325	  21.733	  99.595
 1992	  0.2908	 21.7400	  21.740	  99.645
 1993	  0.2912	 21.7487	  21.749	  99.695
 1994	  0.2920	 21.7575	  21.757	  99.745
 1995	  0.2920	 21.7662	  21.766	  99.795
 1996	  0.2916	 21.7738	  21.774	  99.845
 1997	  0.2916	 21.7825	  21.782	  99.895
 1998	  0.2920	 21.7913	  21.791	  99.945
 1999	  0.2920	 21.7987	  21.799	  99.995
 2000	  0.2916	 21.8075	  21.807	 100.045
 2001	  0.2920	 21.8162	  21.816	 100.095
 2002	  0.2920	 21.8237	  21.824	 100.145
 2003	  0.2924	 21.8325	  21.833	 100.195
 2004	  0.2924	 21.8412	  21.841	 100.245
 2005	  0.2916	 21.8487	  21.849	 100.295
 2006	  0.2920	 21.8575	  21.858	 100.345
 2007	  0.2916	 21.8662	  21.866	 100.395
 2008	  0.2916	 21.8737	  21.874	 100.445
 2009	  0.2920	 21.8825	  21.882	 100.495
 2010	  0.2928	 21.8912	  21.891	 100.545
 2011	  0.2928	 21.8988	  21.899	 100.595
 2012	  0.2928	 21.9075	  21.907	 100.645
 2013	  0.2928	 21.9163	  21.916	 100.695
 2014	  0.2932	 21.9237	  21.924	 100.745
 2015	  0.2936	 21.9325	  21.932	 100.795
 2016	  0.2936	 21.9412	  21.941	 100.845
 2017	  0.2936	 21.9487	  21.949	 100.895
 2018	  0.2940	 21.9575	  21.958	 100.945
 2019	  0.2936	 21.9662	  21.966	 100.995
 2020	  0.2932	 21.9737	  21.974	 101.045
 2021	  0.2936	 21.9825	  21.983	 101.095
 2022	  0.2932	 21.9900	  21.990	 101.145
 2023	  0.2940	 21.9987	  21.999	 101.195
 2024	  0.2944	 22.0075	  22.007	 101.245
 2025	  0.2944	 22.0162	  22.016	 101.295
 2026	  0.2944	 22.0238	  22.024	 101.345
 2027	  0.2944	 22.0325	  22.032	 101.395
 2028	  0.2948	 22.0413	  22.041	 101.445
 2029	  0.2948	 22.0487	  22.049	 101.495
 2030	  0.2944	 22.0575	  22.057	 101.545
 2031	  0.2940	 22.0662	  22.066	 101.595
 2032	  0.2940	 22.0737	  22.074	 101.645
 2033	  0.2948	 22.0825	  22.083	 101.695
 2034	  0.2948	 22.0912	  22.091	 101.745
 2035	  0.2948	 22.1000	  22.100	 101.795
 2036	  0.2952	 22.1075	  22.108	 101.845
 2037	  0.2956	 22.1162	  22.116	 101.895
 2038	  0.2956	 22.1250	  22.125	 101.945
 2039	  0.2952	 22.1325	  22.132	 101.995
 2040	  0.2956	 22.1412	  22.141	 102.045
 2041	  0.2952	 22.1500	  22.150	 102.095
 2042	  0.2960	 22.1575	  22.157	 102.145
 2043	  0.2964	 22.1663	  22.166	 102.195
 2044	  0.2964	 22.1750	  22.175	 102.245
 2045	  0.2964	 22.1825	  22.182	 102.295
 2046	  0.2964	 22.1912	  22.191	 102.345
 2047	  0.2964	 22.2000	  22.200	 102.395
 2048	  0.2960	 22.2075	  22.207	 102.445
 2049	  0.2956	 22.2162	  22.216	 102.495
 2050	  0.2956	 22.2250	  22.225	 102.545
 2051	  0.2960	 22.2325	  22.233	 102.595
 2052	  0.2960	 22.2412	  22.241	 102.645
 2053	  0.2964	 22.2487	  22.249	 102.695
 2054	  0.2968	 22.2575	  22.257	 102.745
 2055	  0.2964	 22.2662	  22.266	 102.795
 2056	  0.2964	 22.2750	  22.275	 102.845
 2057	  0.2972	 22.2825	  22.282	 102.895
 2058	  0.2964	 22.2913	  22.291	 102.945
 2059	  0.2960	 22.3000	  22.300	 102.995
 2060	  0.2964	 22.3075	  22.307	 103.045
 2061	  0.2968	 22.3162	  22.316	 103.095
 2062	  0.2968	 22.3250	  22.325	 103.145
 2063	  0.2968	 22.3325	  22.332	 103.195
 2064	  0.2972	 22.3412	  22.341	 103.245
 2065	  0.2972	 22.3500	  22.350	 103.295
 2066	  0.2972	 22.3587	  22.359	 103.345
 2067	  0.2976	 22.3662	  22.366	 103.395
 2068	  0.2976	 22.3750	  22.375	 103.445
 2069	  0.2976	 22.3837	  22.384	 103.495
 2070	  0.2976	 22.3912	  22.391	 103.545
 2071	  0.2980	 22.4000	  22.400	 103.595
 2072	  0.2972	 22.4087	  22.409	 103.645
 2073	  0.2972	 22.4163	  22.416	 103.695
 2074	  0.2976	 22.4250	  22.425	 103.745
 2075	  0.2976	 22.4338	  22.434	 103.795
 2076	  0.2980	 22.4412	  22.441	 103.845
 2077	  0.2976	 22.4500	  22.450	 103.895
 2078	  0.2976	 22.4587	  22.459	 103.945
 2079	  0.2984	 22.4662	  22.466	 103.995
 2080	  0.2984	 22.4750	  22.475	 104.045
 2081	  0.2984	 22.4837	  22.484	 104.095
 2082	  0.2992	 22.4925	  22.493	 104.145
 2083	  0.2988	 22.5000	  22.500	 104.195
 2084	  0.2992	 22.5087	  22.509	 104.245
 2085	  0.2992	 22.5175	  22.517	 104.295
 2086	  0.2992	 22.5250	  22.525	 104.345
 2087	  0.2992	 22.5337	  22.534	 104.395
 2088	  0.2996	 22.5425	  22.542	 104.445
 2089	  0.3000	 22.5500	  22.550	 104.495
 2090	  0.3000	 22.5588	  22.559	 104.545
 2091	  0.2996	 22.5675	  22.567	 104.595
 2092	  0.2996	 22.5750	  22.575	 104.645
 2093	  0.3000	 22.5837	  22.584	 104.695
 2094	  0.2992	 22.5925	  22.592	 104.745
 2095	  0.2992	 22.6000	  22.600	 104.795
 2096	  0.3000	 22.6087	  22.609	 104.845
 2097	  0.3000	 22.6175	  22.618	 104.895
 2098	  0.3000	 22.6250	  22.625	 104.945
 2099	  0.3008	 22.6337	  22.634	 104.995
 2100	  0.3016	 22.6425	  22.642	 105.045
 2101	  0.3012	 22.6500	  22.650	 105.095
 2102	  0.3008	 22.6587	  22.659	 105.145
 2103	  0.3008	 22.6675	  22.667	 105.195
 2104	  0.3004	 22.6750	  22.675	 105.245
 2105	  0.3008	 22.6838	  22.684	 105.295
 2106	  0.3004	 22.6925	  22.692	 105.345
 2107	  0.3004	 22.7000	  22.700	 105.395
 2108	  0.3008	 22.7087	  22.709	 105.445
 2109	  0.3008	 22.7175	  22.717	 105.495
 2110	  0.3008	 22.7262	  22.726	 105.545
 2111	  0.3012	 22.7337	  22.734	 105.595
 2112	  0.3012	 22.7425	  22.743	 105.645
 2113	  0.3012	 22.7512	  22.751	 105.695
 2114	  0.3012	 22.7587	  22.759	 105.745
 2115	  0.3012	 22.7675	  22.767	 105.795
 2116	  0.3016	 22.7762	  22.776	 105.845
 2117	  0.3016	 22.7837	  22.784	 105.895
 2118	  0.3024	 22.7925	  22.792	 105.945
 2119	  0.3020	 22.8012	  22.801	 105.995
 2120	  0.3024	 22.8088	  22.809	 106.045
 2121	  0.3020	 22.8175	  22.817	 106.095
 2122	  0.3024	 22.8263	  22.826	 106.145
 2123	  0.3024	 22.8337	  22.834	 106.195
 2124	  0.3020	 22.8425	  22.842	 106.245
 2125	  0.3016	 22.8512	  22.851	 106.295
 2126	  0.3024	 22.8600	  22.860	 106.345
 2127	  0.3028	 22.8675	  22.868	 106.395
 2128	  0.3028	 22.8762	  22.876	 106.445
 2129	  0.3024	 22.8850	  22.885	 106.495
 2130	  0.3028	 22.8925	  22.892	 106.545
 2131	  0.3028	 22.9012	  22.901	 106.595
 2132	  0.3028	 22.9100	  22.910	 106.645
 2133	  0.3032	 22.9175	  22.917	 106.695
 2134	  0.3032	 22.9262	  22.926	 106.745
 2135	  0.3032	 22.9350	  22.935	 106.795
 2136	  0.3032	 22.9425	  22.942	 106.845
 2137	  0.3036	 22.9513	  22.951	 106.895
 2138	  0.3036	 22.9600	  22.960	 106.945
 2139	  0.3036	 22.9688	  22.969	 106.995
 2140	  0.3040	 22.9762	  22.976	 107.045
 2141	  0.3036	 22.9850	  22.985	 107.095
 2142	  0.3028	 22.9937	  22.994	 107.145
 2143	  0.3032	 23.0012	  23.001	 107.195
 2144	  0.3036	 23.0100	  23.010	 107.245
 2145	  0.3028	 23.0187	  23.019	 107.295
 2146	  0.3036	 23.0275	  23.028	 107.345
 2147	  0.3044	 23.0350	  23.035	 107.395
 2148	  0.3044	 23.0437	  23.044	 107.445
 2149	  0.3040	 23.0525	  23.052	 107.495
 2150	  0.3044	 23.0600	  23.060	 107.545
 2151	  0.3044	 23.0688	  23.069	 107.595
 2152	  0.3044	 23.0763	  23.076	 107.645
 2153	  0.3048	 23.0850	  23.085	 107.695
 2154	  0.3044	 23.0938	  23.094	 107.745
 2155	  0.3048	 23.1025	  23.102	 107.795
 2156	  0.3048	 23.1100	  23.110	 107.845
 2157	  0.3048	 23.1187	  23.119	 107.895
 2158	  0.3052	 23.1275	  23.127	 107.945
 2159	  0.3048	 23.1362	  23.136	 107.995
 2160	  0.3048	 23.1437	  23.144	 108.045
 2161	  0.3048	 23.1525	  23.153	 108.095
 2162	  0.3048	 23.1612	  23.161	 108.145
 2163	  0.3044	 23.1700	  23.170	 108.195
 2164	  0.3048	 23.1775	  23.177	 108.245
 2165	  0.3052	 23.1862	  23.186	 108.295
 2166	  0.3056	 23.1950	  23.195	 108.345
 2167	  0.3060	 23.2025	  23.202	 108.395
 2168	  0.3064	 23.2113	  23.211	 108.445
 2169	  0.3064	 23.2200	  23.220	 108.495
 2170	  0.3060	 23.2275	  23.227	 108.545
 2171	  0.3064	 23.2362	  23.236	 108.595
 2172	  0.3064	 23.2450	  23.245	 108.645
 2173	  0.3068	 23.2525	  23.252	 108.695
 2174	  0.3068	 23.2612	  23.261	 108.745
 2175	  0.3064	 23.2700	  23.270	 108.795
 2176	  0.3064	 23.2775	  23.278	 108.845
 2177	  0.3072	 23.2862	  23.286	 108.895
 2178	  0.3072	 23.2950	  23.295	 108.945
 2179	  0.3076	 23.3037	  23.304	 108.995
 2180	  0.3072	 23.3112	  23.311	 109.045
 2181	  0.3072	 23.3200	  23.320	 109.095
 2182	  0.3072	 23.3287	  23.329	 109.145
 2183	  0.3076	 23.3363	  23.336	 109.195
 2184	  0.3076	 23.3450	  23.345	 109.245
 2185	  0.3076	 23.3538	  23.354	 109.295
 2186	  0.3080	 23.3625	  23.362	 109.345
 2187	  0.3080	 23.3700	  23.370	 109.395
 2188	  0.3084	 23.3787	  23.379	 109.445
 2189	  0.3076	 23.3875	  23.387	 109.495
 2190	  0.3080	 23.3962	  23.396	 109.545
 2191	  0.3080	 23.4037	  23.404	 109.595
 2192	  0.3084	 23.4125	  23.413	 109.645
 2193	  0.3084	 23.4212	  23.421	 109.695
 2194	  0.3092	 23.4300	  23.430	 109.745
 2195	  0.3092	 23.4375	  23.438	 109.795
 2196	  0.3088	 23.4462	  23.446	 109.845
