0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3117
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
    0	  0.0096	  0.0088	   0.009	   0.045
    1	  0.0100	  0.0162	   0.016	   0.095
    2	  0.0096	  0.0250	   0.025	   0.145
    3	  0.0096	  0.0337	   0.034	   0.195
    4	  0.0096	  0.0412	   0.041	   0.245
    5	  0.0096	  0.0500	   0.050	   0.295
    6	  0.0104	  0.0587	   0.059	   0.345
    7	  0.0100	  0.0662	   0.066	   0.395
    8	  0.0100	  0.0750	   0.075	   0.445
    9	  0.0104	  0.0837	   0.084	   0.495
   10	  0.0096	  0.0912	   0.091	   0.545
   11	  0.0104	  0.1000	   0.100	   0.595
   12	  0.0104	  0.1075	   0.107	   0.645
   13	  0.0108	  0.1163	   0.116	   0.695
   14	  0.0100	  0.1250	   0.125	   0.745
   15	  0.0100	  0.1325	   0.132	   0.795
   16	  0.0100	  0.1412	   0.141	   0.845
   17	  0.0100	  0.1500	   0.150	   0.895
   18	  0.0100	  0.1587	   0.159	   0.945
   19	  0.0104	  0.1662	   0.166	   0.995
   20	  0.0104	  0.1750	   0.175	   1.045
   21	  0.0112	  0.1837	   0.184	   1.095
   22	  0.0112	  0.1912	   0.191	   1.145
   23	  0.0108	  0.2000	   0.200	   1.195
   24	  0.0108	  0.2087	   0.209	   1.245
   25	  0.0108	  0.2163	   0.216	   1.295
   26	  0.0112	  0.2250	   0.225	   1.345
   27	  0.0108	  0.2338	   0.234	   1.395
   28	  0.0108	  0.2425	   0.242	   1.445
   29	  0.0104	  0.2500	   0.250	   1.495
   30	  0.0108	  0.2587	   0.259	   1.545
   31	  0.0112	  0.2662	   0.266	   1.595
   32	  0.0108	  0.2750	   0.275	   1.645
   33	  0.0116	  0.2837	   0.284	   1.695
   34	  0.0108	  0.2912	   0.291	   1.745
   35	  0.0112	  0.3000	   0.300	   1.795
   36	  0.0112	  0.3088	   0.309	   1.845
   37	  0.0116	  0.3162	   0.316	   1.895
   38	  0.0116	  0.3250	   0.325	   1.945
   39	  0.0116	  0.3337	   0.334	   1.995
   40	  0.0120	  0.3425	   0.343	   2.045
   41	  0.0116	  0.3500	   0.350	   2.095
   42	  0.0120	  0.3587	   0.359	   2.145
   43	  0.0116	  0.3675	   0.367	   2.195
   44	  0.0120	  0.3750	   0.375	   2.245
   45	  0.0116	  0.3837	   0.384	   2.295
   46	  0.0116	  0.3925	   0.392	   2.345
   47	  0.0112	  0.4000	   0.400	   2.395
   48	  0.0112	  0.4087	   0.409	   2.445
   49	  0.0108	  0.4162	   0.416	   2.495
   50	  0.0112	  0.4250	   0.425	   2.545
   51	  0.0112	  0.4338	   0.434	   2.595
   52	  0.0120	  0.4412	   0.441	   2.645
   53	  0.0120	  0.4500	   0.450	   2.695
   54	  0.0120	  0.4587	   0.459	   2.745
   55	  0.0120	  0.4675	   0.468	   2.795
   56	  0.0124	  0.4750	   0.475	   2.845
   57	  0.0120	  0.4837	   0.484	   2.895
   58	  0.0116	  0.4925	   0.492	   2.945
   59	  0.0120	  0.5000	   0.500	   2.995
   60	  0.0124	  0.5087	   0.509	   3.045
   61	  0.0128	  0.5163	   0.516	   3.095
   62	  0.0132	  0.5250	   0.525	   3.145
   63	  0.0128	  0.5337	   0.534	   3.195
   64	  0.0128	  0.5425	   0.542	   3.245
   65	  0.0128	  0.5500	   0.550	   3.295
   66	  0.0132	  0.5587	   0.559	   3.345
   67	  0.0124	  0.5662	   0.566	   3.395
   68	  0.0136	  0.5750	   0.575	   3.445
   69	  0.0128	  0.5838	   0.584	   3.495
   70	  0.0128	  0.5925	   0.592	   3.545
   71	  0.0132	  0.6000	   0.600	   3.595
   72	  0.0132	  0.6087	   0.609	   3.645
   73	  0.0132	  0.6175	   0.618	   3.695
   74	  0.0132	  0.6250	   0.625	   3.745
   75	  0.0132	  0.6337	   0.634	   3.795
   76	  0.0132	  0.6425	   0.642	   3.845
   77	  0.0140	  0.6500	   0.650	   3.895
   78	  0.0136	  0.6587	   0.659	   3.945
   79	  0.0132	  0.6662	   0.666	   3.995
   80	  0.0128	  0.6750	   0.675	   4.045
   81	  0.0128	  0.6837	   0.684	   4.095
   82	  0.0132	  0.6925	   0.692	   4.145
   83	  0.0136	  0.7000	   0.700	   4.195
   84	  0.0132	  0.7088	   0.709	   4.245
   85	  0.0140	  0.7175	   0.717	   4.295
   86	  0.0132	  0.7250	   0.725	   4.345
   87	  0.0136	  0.7337	   0.734	   4.395
   88	  0.0136	  0.7425	   0.743	   4.445
   89	  0.0136	  0.7500	   0.750	   4.495
   90	  0.0136	  0.7587	   0.759	   4.545
   91	  0.0136	  0.7675	   0.767	   4.595
   92	  0.0136	  0.7750	   0.775	   4.645
   93	  0.0136	  0.7837	   0.784	   4.695
   94	  0.0148	  0.7925	   0.792	   4.745
   95	  0.0144	  0.8000	   0.800	   4.795
   96	  0.0148	  0.8087	   0.809	   4.845
   97	  0.0144	  0.8162	   0.816	   4.895
   98	  0.0148	  0.8250	   0.825	   4.945
   99	  0.0144	  0.8338	   0.834	   4.995
  100	  0.0140	  0.8413	   0.841	   5.045
  101	  0.0144	  0.8500	   0.850	   5.095
  102	  0.0140	  0.8587	   0.859	   5.145
  103	  0.0144	  0.8675	   0.868	   5.195
  104	  0.0144	  0.8750	   0.875	   5.245
  105	  0.0144	  0.8837	   0.884	   5.295
  106	  0.0148	  0.8925	   0.892	   5.345
  107	  0.0148	  0.9000	   0.900	   5.395
  108	  0.0144	  0.9087	   0.909	   5.445
  109	  0.0148	  0.9175	   0.917	   5.495
  110	  0.0144	  0.9250	   0.925	   5.545
  111	  0.0148	  0.9337	   0.934	   5.595
  112	  0.0152	  0.9425	   0.942	   5.645
  113	  0.0160	  0.9500	   0.950	   5.695
  114	  0.0156	  0.9587	   0.959	   5.745
  115	  0.0152	  0.9663	   0.966	   5.795
  116	  0.0148	  0.9750	   0.975	   5.845
  117	  0.0156	  0.9837	   0.984	   5.895
  118	  0.0160	  0.9925	   0.993	   5.945
  119	  0.0160	  1.0000	   1.000	   5.995
  120	  0.0160	  1.0087	   1.009	   6.045
  121	  0.0164	  1.0163	   1.016	   6.095
  122	  0.0160	  1.0250	   1.025	   6.145
  123	  0.0164	  1.0337	   1.034	   6.195
  124	  0.0160	  1.0425	   1.043	   6.245
  125	  0.0160	  1.0500	   1.050	   6.295
  126	  0.0164	  1.0588	   1.059	   6.345
  127	  0.0160	  1.0675	   1.067	   6.395
  128	  0.0164	  1.0750	   1.075	   6.445
  129	  0.0168	  1.0838	   1.084	   6.495
  130	  0.0164	  1.0925	   1.092	   6.545
  131	  0.0164	  1.1000	   1.100	   6.595
  132	  0.0172	  1.1087	   1.109	   6.645
  133	  0.0168	  1.1175	   1.117	   6.695
  134	  0.0172	  1.1250	   1.125	   6.745
  135	  0.0172	  1.1337	   1.134	   6.795
  136	  0.0172	  1.1425	   1.142	   6.845
  137	  0.0172	  1.1500	   1.150	   6.895
  138	  0.0176	  1.1587	   1.159	   6.945
  139	  0.0176	  1.1675	   1.168	   6.995
  140	  0.0176	  1.1762	   1.176	   7.045
  141	  0.0172	  1.1837	   1.184	   7.095
  142	  0.0168	  1.1925	   1.192	   7.145
  143	  0.0168	  1.2012	   1.201	   7.195
  144	  0.0172	  1.2088	   1.209	   7.245
  145	  0.0176	  1.2175	   1.217	   7.295
  146	  0.0180	  1.2262	   1.226	   7.345
  147	  0.0180	  1.2337	   1.234	   7.395
  148	  0.0184	  1.2425	   1.242	   7.445
  149	  0.0180	  1.2513	   1.251	   7.495
  150	  0.0184	  1.2587	   1.259	   7.545
  151	  0.0184	  1.2675	   1.267	   7.595
  152	  0.0184	  1.2763	   1.276	   7.645
  153	  0.0184	  1.2850	   1.285	   7.695
  154	  0.0188	  1.2925	   1.293	   7.745
  155	  0.0196	  1.3012	   1.301	   7.795
  156	  0.0188	  1.3100	   1.310	   7.845
  157	  0.0192	  1.3175	   1.317	   7.895
  158	  0.0192	  1.3262	   1.326	   7.945
  159	  0.0188	  1.3350	   1.335	   7.995
  160	  0.0192	  1.3425	   1.342	   8.045
  161	  0.0192	  1.3512	   1.351	   8.095
  162	  0.0196	  1.3587	   1.359	   8.145
  163	  0.0196	  1.3675	   1.367	   8.195
  164	  0.0200	  1.3763	   1.376	   8.245
  165	  0.0200	  1.3850	   1.385	   8.295
  166	  0.0200	  1.3925	   1.392	   8.345
  167	  0.0200	  1.4013	   1.401	   8.395
  168	  0.0200	  1.4100	   1.410	   8.445
  169	  0.0196	  1.4175	   1.418	   8.495
  170	  0.0196	  1.4262	   1.426	   8.545
  171	  0.0196	  1.4350	   1.435	   8.595
  172	  0.0204	  1.4425	   1.442	   8.645
  173	  0.0200	  1.4512	   1.451	   8.695
  174	  0.0208	  1.4600	   1.460	   8.745
  175	  0.0212	  1.4688	   1.469	   8.795
  176	  0.0208	  1.4762	   1.476	   8.845
  177	  0.0212	  1.4850	   1.485	   8.895
  178	  0.0208	  1.4937	   1.494	   8.945
  179	  0.0212	  1.5012	   1.501	   8.995
  180	  0.0208	  1.5100	   1.510	   9.045
  181	  0.0212	  1.5187	   1.519	   9.095
  182	  0.0212	  1.5263	   1.526	   9.145
  183	  0.0212	  1.5350	   1.535	   9.195
  184	  0.0212	  1.5437	   1.544	   9.245
  185	  0.0216	  1.5512	   1.551	   9.295
  186	  0.0220	  1.5600	   1.560	   9.345
  187	  0.0212	  1.5688	   1.569	   9.395
  188	  0.0212	  1.5762	   1.576	   9.445
  189	  0.0212	  1.5850	   1.585	   9.495
  190	  0.0216	  1.5938	   1.594	   9.545
  191	  0.0216	  1.6012	   1.601	   9.595
  192	  0.0224	  1.6100	   1.610	   9.645
  193	  0.0228	  1.6187	   1.619	   9.695
  194	  0.0224	  1.6262	   1.626	   9.745
  195	  0.0232	  1.6350	   1.635	   9.795
  196	  0.0228	  1.6437	   1.644	   9.845
  197	  0.0232	  1.6513	   1.651	   9.895
  198	  0.0228	  1.6600	   1.660	   9.945
  199	  0.0228	  1.6687	   1.669	   9.995
  200	  0.0228	  1.6762	   1.676	  10.045
  201	  0.0232	  1.6850	   1.685	  10.095
  202	  0.0236	  1.6937	   1.694	  10.145
  203	  0.0236	  1.7025	   1.702	  10.195
  204	  0.0232	  1.7100	   1.710	  10.245
  205	  0.0236	  1.7188	   1.719	  10.295
  206	  0.0236	  1.7275	   1.727	  10.345
  207	  0.0240	  1.7350	   1.735	  10.395
  208	  0.0232	  1.7437	   1.744	  10.445
  209	  0.0232	  1.7525	   1.752	  10.495
  210	  0.0236	  1.7600	   1.760	  10.545
  211	  0.0236	  1.7687	   1.769	  10.595
  212	  0.0240	  1.7775	   1.777	  10.645
  213	  0.0240	  1.7850	   1.785	  10.695
  214	  0.0244	  1.7937	   1.794	  10.745
  215	  0.0236	  1.8025	   1.803	  10.795
  216	  0.0244	  1.8100	   1.810	  10.845
  217	  0.0244	  1.8187	   1.819	  10.895
  218	  0.0248	  1.8275	   1.827	  10.945
  219	  0.0252	  1.8350	   1.835	  10.995
  220	  0.0252	  1.8438	   1.844	  11.045
  221	  0.0252	  1.8525	   1.852	  11.095
  222	  0.0256	  1.8600	   1.860	  11.145
  223	  0.0252	  1.8687	   1.869	  11.195
  224	  0.0256	  1.8775	   1.877	  11.245
  225	  0.0252	  1.8850	   1.885	  11.295
  226	  0.0256	  1.8937	   1.894	  11.345
  227	  0.0252	  1.9025	   1.902	  11.395
  228	  0.0252	  1.9100	   1.910	  11.445
  229	  0.0256	  1.9187	   1.919	  11.495
  230	  0.0260	  1.9275	   1.928	  11.545
  231	  0.0256	  1.9350	   1.935	  11.595
  232	  0.0260	  1.9437	   1.944	  11.645
  233	  0.0256	  1.9525	   1.952	  11.695
  234	  0.0256	  1.9600	   1.960	  11.745
  235	  0.0252	  1.9688	   1.969	  11.795
  236	  0.0260	  1.9775	   1.977	  11.845
  237	  0.0264	  1.9862	   1.986	  11.895
  238	  0.0264	  1.9937	   1.994	  11.945
  239	  0.0264	  2.0025	   2.003	  11.995
  240	  0.0264	  2.0113	   2.011	  12.045
  241	  0.0272	  2.0187	   2.019	  12.095
  242	  0.0272	  2.0275	   2.027	  12.145
  243	  0.0272	  2.0362	   2.036	  12.195
  244	  0.0276	  2.0438	   2.044	  12.245
  245	  0.0268	  2.0525	   2.053	  12.295
  246	  0.0272	  2.0612	   2.061	  12.345
  247	  0.0272	  2.0687	   2.069	  12.395
  248	  0.0272	  2.0775	   2.077	  12.445
  249	  0.0272	  2.0863	   2.086	  12.495
  250	  0.0276	  2.0938	   2.094	  12.545
  251	  0.0276	  2.1025	   2.102	  12.595
  252	  0.0276	  2.1112	   2.111	  12.645
  253	  0.0280	  2.1200	   2.120	  12.695
  254	  0.0280	  2.1275	   2.128	  12.745
  255	  0.0280	  2.1363	   2.136	  12.795
  256	  0.0276	  2.1450	   2.145	  12.845
  257	  0.0276	  2.1525	   2.152	  12.895
  258	  0.0288	  2.1612	   2.161	  12.945
  259	  0.0288	  2.1700	   2.170	  12.995
  260	  0.0296	  2.1788	   2.179	  13.045
  261	  0.0288	  2.1862	   2.186	  13.095
  262	  0.0292	  2.1950	   2.195	  13.145
  263	  0.0292	  2.2037	   2.204	  13.195
  264	  0.0296	  2.2125	   2.212	  13.245
  265	  0.0288	  2.2200	   2.220	  13.295
  266	  0.0292	  2.2287	   2.229	  13.345
  267	  0.0300	  2.2362	   2.236	  13.395
  268	  0.0304	  2.2450	   2.245	  13.445
  269	  0.0304	  2.2537	   2.254	  13.495
  270	  0.0300	  2.2625	   2.263	  13.545
  271	  0.0300	  2.2700	   2.270	  13.595
  272	  0.0304	  2.2787	   2.279	  13.645
  273	  0.0304	  2.2875	   2.287	  13.695
  274	  0.0308	  2.2962	   2.296	  13.745
  275	  0.0304	  2.3038	   2.304	  13.795
  276	  0.0308	  2.3125	   2.312	  13.845
  277	  0.0304	  2.3212	   2.321	  13.895
  278	  0.0308	  2.3300	   2.330	  13.945
  279	  0.0308	  2.3375	   2.337	  13.995
  280	  0.0320	  2.3463	   2.346	  14.045
  281	  0.0320	  2.3550	   2.355	  14.095
  282	  0.0320	  2.3625	   2.362	  14.145
  283	  0.0316	  2.3712	   2.371	  14.195
  284	  0.0316	  2.3800	   2.380	  14.245
  285	  0.0320	  2.3875	   2.388	  14.295
  286	  0.0316	  2.3963	   2.396	  14.345
  287	  0.0320	  2.4050	   2.405	  14.395
  288	  0.0324	  2.4137	   2.414	  14.445
  289	  0.0320	  2.4225	   2.422	  14.495
  290	  0.0324	  2.4300	   2.430	  14.545
  291	  0.0328	  2.4388	   2.439	  14.595
  292	  0.0324	  2.4475	   2.447	  14.645
  293	  0.0332	  2.4562	   2.456	  14.695
  294	  0.0324	  2.4637	   2.464	  14.745
  295	  0.0320	  2.4725	   2.472	  14.795
  296	  0.0324	  2.4813	   2.481	  14.845
  297	  0.0324	  2.4887	   2.489	  14.895
  298	  0.0324	  2.4975	   2.497	  14.945
  299	  0.0328	  2.5062	   2.506	  14.995
  300	  0.0328	  2.5150	   2.515	  15.045
  301	  0.0328	  2.5225	   2.523	  15.095
  302	  0.0328	  2.5312	   2.531	  15.145
  303	  0.0328	  2.5400	   2.540	  15.195
  304	  0.0332	  2.5487	   2.549	  15.245
  305	  0.0332	  2.5562	   2.556	  15.295
  306	  0.0336	  2.5650	   2.565	  15.345
  307	  0.0340	  2.5738	   2.574	  15.395
  308	  0.0336	  2.5825	   2.582	  15.445
  309	  0.0340	  2.5900	   2.590	  15.495
  310	  0.0348	  2.5987	   2.599	  15.545
  311	  0.0344	  2.6063	   2.606	  15.595
  312	  0.0348	  2.6150	   2.615	  15.645
  313	  0.0352	  2.6237	   2.624	  15.695
  314	  0.0356	  2.6325	   2.632	  15.745
  315	  0.0356	  2.6400	   2.640	  15.795
  316	  0.0356	  2.6487	   2.649	  15.845
  317	  0.0356	  2.6575	   2.658	  15.895
  318	  0.0352	  2.6662	   2.666	  15.945
  319	  0.0352	  2.6737	   2.674	  15.995
  320	  0.0356	  2.6825	   2.682	  16.045
  321	  0.0352	  2.6912	   2.691	  16.095
  322	  0.0356	  2.7000	   2.700	  16.145
  323	  0.0364	  2.7075	   2.707	  16.195
  324	  0.0368	  2.7162	   2.716	  16.245
  325	  0.0368	  2.7250	   2.725	  16.295
  326	  0.0368	  2.7325	   2.732	  16.345
  327	  0.0372	  2.7413	   2.741	  16.395
  328	  0.0372	  2.7500	   2.750	  16.445
  329	  0.0376	  2.7587	   2.759	  16.495
  330	  0.0372	  2.7662	   2.766	  16.545
  331	  0.0372	  2.7750	   2.775	  16.595
  332	  0.0368	  2.7837	   2.784	  16.645
  333	  0.0376	  2.7912	   2.791	  16.695
  334	  0.0380	  2.8000	   2.800	  16.745
  335	  0.0388	  2.8087	   2.809	  16.795
  336	  0.0384	  2.8175	   2.817	  16.845
  337	  0.0388	  2.8250	   2.825	  16.895
  338	  0.0388	  2.8338	   2.834	  16.945
  339	  0.0392	  2.8425	   2.842	  16.995
  340	  0.0392	  2.8512	   2.851	  17.045
  341	  0.0396	  2.8587	   2.859	  17.095
  342	  0.0404	  2.8675	   2.867	  17.145
  343	  0.0404	  2.8763	   2.876	  17.195
  344	  0.0396	  2.8837	   2.884	  17.245
  345	  0.0400	  2.8925	   2.892	  17.295
  346	  0.0396	  2.9012	   2.901	  17.345
  347	  0.0400	  2.9087	   2.909	  17.395
  348	  0.0404	  2.9175	   2.918	  17.445
  349	  0.0404	  2.9262	   2.926	  17.495
  350	  0.0408	  2.9337	   2.934	  17.545
  351	  0.0408	  2.9425	   2.942	  17.595
  352	  0.0404	  2.9512	   2.951	  17.645
  353	  0.0412	  2.9600	   2.960	  17.695
  354	  0.0408	  2.9675	   2.967	  17.745
  355	  0.0412	  2.9762	   2.976	  17.795
  356	  0.0412	  2.9850	   2.985	  17.845
  357	  0.0412	  2.9925	   2.992	  17.895
  358	  0.0416	  3.0013	   3.001	  17.945
  359	  0.0420	  3.0100	   3.010	  17.995
  360	  0.0416	  3.0187	   3.019	  18.045
  361	  0.0416	  3.0262	   3.026	  18.095
  362	  0.0416	  3.0350	   3.035	  18.145
  363	  0.0416	  3.0438	   3.044	  18.195
  364	  0.0420	  3.0525	   3.053	  18.245
  365	  0.0420	  3.0600	   3.060	  18.295
  366	  0.0424	  3.0687	   3.069	  18.345
  367	  0.0436	  3.0762	   3.076	  18.395
  368	  0.0436	  3.0850	   3.085	  18.445
  369	  0.0436	  3.0938	   3.094	  18.495
  370	  0.0440	  3.1025	   3.102	  18.545
  371	  0.0444	  3.1100	   3.110	  18.595
  372	  0.0448	  3.1187	   3.119	  18.645
  373	  0.0444	  3.1275	   3.127	  18.695
  374	  0.0448	  3.1350	   3.135	  18.745
  375	  0.0444	  3.1437	   3.144	  18.795
  376	  0.0444	  3.1525	   3.152	  18.845
  377	  0.0440	  3.1600	   3.160	  18.895
  378	  0.0448	  3.1688	   3.169	  18.945
  379	  0.0452	  3.1775	   3.178	  18.995
  380	  0.0448	  3.1862	   3.186	  19.045
  381	  0.0456	  3.1937	   3.194	  19.095
  382	  0.0456	  3.2025	   3.202	  19.145
  383	  0.0456	  3.2112	   3.211	  19.195
  384	  0.0460	  3.2188	   3.219	  19.245
  385	  0.0460	  3.2275	   3.227	  19.295
  386	  0.0452	  3.2362	   3.236	  19.345
  387	  0.0460	  3.2437	   3.244	  19.395
  388	  0.0468	  3.2525	   3.252	  19.445
  389	  0.0464	  3.2613	   3.261	  19.495
  390	  0.0464	  3.2687	   3.269	  19.545
  391	  0.0464	  3.2775	   3.277	  19.595
  392	  0.0468	  3.2862	   3.286	  19.645
  393	  0.0464	  3.2950	   3.295	  19.695
  394	  0.0468	  3.3025	   3.303	  19.745
  395	  0.0468	  3.3112	   3.311	  19.795
  396	  0.0468	  3.3187	   3.319	  19.845
  397	  0.0472	  3.3275	   3.327	  19.895
  398	  0.0476	  3.3362	   3.336	  19.945
  399	  0.0484	  3.3438	   3.344	  19.995
  400	  0.0480	  3.3525	   3.352	  20.045
  401	  0.0476	  3.3612	   3.361	  20.095
  402	  0.0480	  3.3687	   3.369	  20.145
  403	  0.0484	  3.3775	   3.377	  20.195
  404	  0.0488	  3.3863	   3.386	  20.245
  405	  0.0492	  3.3937	   3.394	  20.295
  406	  0.0488	  3.4025	   3.402	  20.345
  407	  0.0492	  3.4112	   3.411	  20.395
  408	  0.0492	  3.4200	   3.420	  20.445
  409	  0.0496	  3.4275	   3.428	  20.495
  410	  0.0492	  3.4362	   3.436	  20.545
  411	  0.0492	  3.4437	   3.444	  20.595
  412	  0.0500	  3.4525	   3.452	  20.645
  413	  0.0500	  3.4612	   3.461	  20.695
  414	  0.0496	  3.4688	   3.469	  20.745
  415	  0.0492	  3.4775	   3.477	  20.795
  416	  0.0492	  3.4862	   3.486	  20.845
  417	  0.0496	  3.4937	   3.494	  20.895
  418	  0.0500	  3.5025	   3.502	  20.945
  419	  0.0500	  3.5113	   3.511	  20.995
  420	  0.0504	  3.5200	   3.520	  21.045
  421	  0.0512	  3.5275	   3.527	  21.095
  422	  0.0508	  3.5362	   3.536	  21.145
  423	  0.0504	  3.5450	   3.545	  21.195
  424	  0.0504	  3.5525	   3.553	  21.245
  425	  0.0512	  3.5612	   3.561	  21.295
  426	  0.0512	  3.5700	   3.570	  21.345
  427	  0.0516	  3.5775	   3.577	  21.395
  428	  0.0508	  3.5862	   3.586	  21.445
  429	  0.0512	  3.5950	   3.595	  21.495
  430	  0.0524	  3.6025	   3.602	  21.545
  431	  0.0520	  3.6112	   3.611	  21.595
  432	  0.0524	  3.6200	   3.620	  21.645
  433	  0.0524	  3.6275	   3.627	  21.695
  434	  0.0516	  3.6363	   3.636	  21.745
  435	  0.0524	  3.6450	   3.645	  21.795
  436	  0.0520	  3.6525	   3.652	  21.845
  437	  0.0528	  3.6612	   3.661	  21.895
  438	  0.0532	  3.6700	   3.670	  21.945
  439	  0.0532	  3.6775	   3.678	  21.995
  440	  0.0536	  3.6862	   3.686	  22.045
  441	  0.0540	  3.6950	   3.695	  22.095
  442	  0.0540	  3.7025	   3.702	  22.145
  443	  0.0548	  3.7112	   3.711	  22.195
  444	  0.0548	  3.7200	   3.720	  22.245
  445	  0.0552	  3.7275	   3.727	  22.295
  446	  0.0560	  3.7362	   3.736	  22.345
  447	  0.0556	  3.7437	   3.744	  22.395
  448	  0.0564	  3.7525	   3.752	  22.445
  449	  0.0564	  3.7613	   3.761	  22.495
  450	  0.0560	  3.7700	   3.770	  22.545
  451	  0.0564	  3.7775	   3.777	  22.595
  452	  0.0572	  3.7862	   3.786	  22.645
  453	  0.0572	  3.7950	   3.795	  22.695
  454	  0.0568	  3.8025	   3.803	  22.745
  455	  0.0572	  3.8112	   3.811	  22.795
  456	  0.0576	  3.8200	   3.820	  22.845
  457	  0.0576	  3.8287	   3.829	  22.895
  458	  0.0576	  3.8362	   3.836	  22.945
  459	  0.0584	  3.8450	   3.845	  22.995
  460	  0.0580	  3.8525	   3.852	  23.045
  461	  0.0588	  3.8612	   3.861	  23.095
  462	  0.0588	  3.8700	   3.870	  23.145
  463	  0.0588	  3.8775	   3.877	  23.195
  464	  0.0588	  3.8863	   3.886	  23.245
  465	  0.0584	  3.8950	   3.895	  23.295
  466	  0.0592	  3.9025	   3.902	  23.345
  467	  0.0596	  3.9112	   3.911	  23.395
  468	  0.0596	  3.9200	   3.920	  23.445
  469	  0.0600	  3.9275	   3.928	  23.495
  470	  0.0596	  3.9362	   3.936	  23.545
  471	  0.0596	  3.9437	   3.944	  23.595
  472	  0.0596	  3.9525	   3.952	  23.645
  473	  0.0596	  3.9612	   3.961	  23.695
  474	  0.0600	  3.9700	   3.970	  23.745
  475	  0.0608	  3.9775	   3.977	  23.795
  476	  0.0612	  3.9862	   3.986	  23.845
  477	  0.0612	  3.9937	   3.994	  23.895
  478	  0.0608	  4.0025	   4.003	  23.945
  479	  0.0616	  4.0113	   4.011	  23.995
  480	  0.0616	  4.0200	   4.020	  24.045
  481	  0.0616	  4.0275	   4.027	  24.095
  482	  0.0612	  4.0363	   4.036	  24.145
  483	  0.0620	  4.0450	   4.045	  24.195
  484	  0.0616	  4.0525	   4.052	  24.245
  485	  0.0620	  4.0612	   4.061	  24.295
  486	  0.0616	  4.0700	   4.070	  24.345
  487	  0.0624	  4.0775	   4.077	  24.395
  488	  0.0628	  4.0862	   4.086	  24.445
  489	  0.0632	  4.0950	   4.095	  24.495
  490	  0.0632	  4.1025	   4.102	  24.545
  491	  0.0632	  4.1112	   4.111	  24.595
  492	  0.0636	  4.1200	   4.120	  24.645
  493	  0.0640	  4.1275	   4.128	  24.695
  494	  0.0636	  4.1363	   4.136	  24.745
  495	  0.0640	  4.1450	   4.145	  24.795
  496	  0.0640	  4.1525	   4.152	  24.845
  497	  0.0644	  4.1613	   4.161	  24.895
  498	  0.0644	  4.1700	   4.170	  24.945
  499	  0.0648	  4.1775	   4.177	  24.995
  500	  0.0648	  4.1862	   4.186	  25.045
  501	  0.0656	  4.1950	   4.195	  25.095
  502	  0.0660	  4.2025	   4.202	  25.145
  503	  0.0660	  4.2112	   4.211	  25.195
  504	  0.0664	  4.2200	   4.220	  25.245
  505	  0.0656	  4.2275	   4.227	  25.295
  506	  0.0664	  4.2362	   4.236	  25.345
  507	  0.0664	  4.2450	   4.245	  25.395
  508	  0.0668	  4.2525	   4.253	  25.445
  509	  0.0672	  4.2613	   4.261	  25.495
  510	  0.0676	  4.2700	   4.270	  25.545
  511	  0.0676	  4.2775	   4.277	  25.595
  512	  0.0680	  4.2863	   4.286	  25.645
  513	  0.0676	  4.2950	   4.295	  25.695
  514	  0.0680	  4.3025	   4.302	  25.745
  515	  0.0680	  4.3112	   4.311	  25.795
  516	  0.0688	  4.3200	   4.320	  25.845
  517	  0.0684	  4.3275	   4.327	  25.895
  518	  0.0688	  4.3362	   4.336	  25.945
  519	  0.0688	  4.3450	   4.345	  25.995
  520	  0.0692	  4.3525	   4.352	  26.045
  521	  0.0688	  4.3612	   4.361	  26.095
  522	  0.0688	  4.3700	   4.370	  26.145
  523	  0.0692	  4.3775	   4.378	  26.195
  524	  0.0696	  4.3863	   4.386	  26.245
  525	  0.0696	  4.3950	   4.395	  26.295
  526	  0.0700	  4.4025	   4.402	  26.345
  527	  0.0704	  4.4113	   4.411	  26.395
  528	  0.0704	  4.4200	   4.420	  26.445
  529	  0.0704	  4.4275	   4.427	  26.495
  530	  0.0704	  4.4362	   4.436	  26.545
  531	  0.0708	  4.4450	   4.445	  26.595
  532	  0.0704	  4.4525	   4.452	  26.645
  533	  0.0704	  4.4612	   4.461	  26.695
  534	  0.0712	  4.4700	   4.470	  26.745
  535	  0.0712	  4.4775	   4.477	  26.795
  536	  0.0708	  4.4862	   4.486	  26.845
  537	  0.0712	  4.4950	   4.495	  26.895
  538	  0.0716	  4.5025	   4.503	  26.945
  539	  0.0716	  4.5113	   4.511	  26.995
  540	  0.0716	  4.5200	   4.520	  27.045
  541	  0.0724	  4.5275	   4.527	  27.095
  542	  0.0720	  4.5363	   4.536	  27.145
  543	  0.0724	  4.5450	   4.545	  27.195
  544	  0.0728	  4.5525	   4.552	  27.245
  545	  0.0724	  4.5612	   4.561	  27.295
  546	  0.0732	  4.5700	   4.570	  27.345
  547	  0.0728	  4.5775	   4.577	  27.395
  548	  0.0732	  4.5862	   4.586	  27.445
  549	  0.0740	  4.5950	   4.595	  27.495
  550	  0.0736	  4.6025	   4.602	  27.545
  551	  0.0740	  4.6112	   4.611	  27.595
  552	  0.0744	  4.6200	   4.620	  27.645
  553	  0.0744	  4.6275	   4.628	  27.695
  554	  0.0744	  4.6363	   4.636	  27.745
  555	  0.0752	  4.6450	   4.645	  27.795
